SYMBOL	log2FoldChange	padj	logFC.edgeR	PValue	logFC.limma-voom	adj.P.Val
GBF1	-0.05994847	0.524438784	-0.053306932	0.317104346	-0.052476931	0.617386823
GBP1	-0.266357032	0.06678261	-0.260129481	0.016992301	-0.252993973	0.153383954
GBP2	-0.457353428	7.64E-08	-0.450846554	1.30E-08	-0.449219288	0.00065772
GBP3	0.043072707	0.904373764	0.049423846	0.77007854	0.052416052	0.896557834
GBP4	-0.513126175	0.051103055	-0.505562082	0.007575987	-0.506108684	0.074363353
GBX2	-0.177435683	0.625389116	-0.170740632	0.406138002	-0.200776999	0.629023016
GCAT	-0.21679928	0.037042908	-0.2102006	0.007779219	-0.207847364	0.088533322
GCC1	0.038263869	0.770121987	0.044783788	0.508030676	0.046042727	0.745749854
GCC2	-0.126899491	0.162851512	-0.120334763	0.052207379	-0.121064058	0.259849653
GCDH	0.006744354	0.961368136	0.013147207	0.831019966	0.013537519	0.929038128
GCFC2	0.073393934	0.605928	0.079596599	0.330945623	0.082321084	0.605739353
GCH1	-0.327482515	1.06E-09	-0.321088062	7.44E-10	-0.32038569	0.00030726
GCHFR	-0.025066594	0.926945216	-0.018114634	0.879322136	-0.012005558	0.9694346
GCLC	-0.160158549	0.044584186	-0.153671067	0.009019993	-0.151662491	0.116512026
GCLM	0.022812171	0.898939721	0.029263608	0.718863346	0.026079315	0.896101613
GCM1	-0.194234372	0.030501055	-0.187705886	0.003923397	-0.187444015	0.081049189
GCN1	-0.155240623	0.009032948	-0.148653714	0.002721111	-0.148385226	0.043295523
GCNT1	-0.213777529	0.002168097	-0.207055955	0.00027879	-0.206075786	0.024917452
GCOM1	-0.015299703	0.930069816	-0.008655351	0.913746934	-0.007627432	0.9694346
GCSH	-0.068101136	0.424963908	-0.061523053	0.236799711	-0.060924366	0.531081694
GCSHP5	-0.061631851	0.531868355	-0.055178144	0.335494087	-0.055326195	0.625934078
GDAP2	0.0840074	0.463182256	0.09050383	0.204286403	0.09383162	0.464581752
GDE1	0.002038943	0.988412848	0.008525044	0.883868548	0.008420539	0.956365099
GDF11	0.155561204	0.312468863	0.162304147	0.094801442	0.162934734	0.386514471
GDF15	-0.356148205	4.55E-06	-0.349633071	1.20E-07	-0.349518047	0.002038849
GDF5	-0.283763238	0.300827474	-0.276599504	0.107801014	-0.266709531	0.352541121
GDI1	0.024656588	0.836461796	0.031245655	0.567725153	0.031015344	0.801694593
GDI2	0.071337155	0.479035668	0.077872056	0.189557503	0.07768908	0.488577766
GDPD1	0.278526687	0.093306623	0.284693548	0.01900408	0.292332917	0.158132825
GDPD2	-0.545479111	5.54E-06	-0.538654931	4.25E-07	-0.531767837	0.002229922
GDPD3	0.022023027	0.961594867	0.027676412	0.875646812	0.015476856	0.976788928
GDPD4	-0.178578207	0.374676561	-0.171455974	0.177771338	-0.180468839	0.398665744
GDPD5	-0.069200881	0.608155426	-0.06252059	0.393289778	-0.061547955	0.675045906
GDPGP1	0.036817635	0.940263385	0.042514786	0.839319582	0.049776427	0.929350573
GEMIN2	0.221587574	0.072264325	0.227942427	0.012503557	0.231630345	0.139434302
GEMIN4	-0.127034658	0.081485481	-0.1204384	0.025007362	-0.120081378	0.168328352
GEMIN5	-0.055173092	0.54597532	-0.048465799	0.351894977	-0.047662429	0.644898456
GEMIN6	0.225720648	0.070899427	0.232129452	0.012141378	0.229132057	0.141514671
GEMIN7	-0.12513204	0.22970451	-0.118695715	0.096429087	-0.12059045	0.308575351
GEMIN8	-0.001638122	0.993153506	0.004959044	0.966399117	0.004027343	0.98989055
GEMIN8P4	0.062893915	0.866266865	0.069105381	0.69522945	0.062894432	0.893029105
GEN1	0.211970772	0.012339236	0.218592047	0.001347012	0.218479402	0.044747077
GET4	-0.092929358	0.24130192	-0.086292756	0.104836437	-0.086267458	0.349300566
GFER	-0.036481051	0.767026766	-0.02995839	0.629078663	-0.029531028	0.833014464
GFM1	0.108813702	0.358725919	0.115054563	0.125349556	0.116753247	0.412452211
GFM2	0.0519142	0.656194323	0.058285925	0.367456565	0.059639493	0.660561107
GFOD2	-0.184645715	0.009032948	-0.177928942	0.001969167	-0.178932912	0.043453889
GFPT1	-0.108754276	0.126954738	-0.102159673	0.050140921	-0.101933562	0.238717527
GFPT2	-0.092653221	0.748574188	-0.086257235	0.572859611	-0.102818351	0.734464659
GGA1	-0.050710637	0.607809156	-0.044034603	0.421481568	-0.044740525	0.68867512
GGA2	-0.148253361	0.004555638	-0.141751407	0.00244912	-0.141858298	0.048465107
GGA3	0.0623334	0.399989093	0.068830665	0.152066459	0.068302139	0.413411475
GGACT	0.119441337	0.626113568	0.125982628	0.346043411	0.121919627	0.661389756
GGCT	-0.062994958	0.52954459	-0.056938661	0.336737475	-0.054476896	0.656748834
GGCX	-0.047435456	0.605461967	-0.04071718	0.419768009	-0.040154246	0.696568879
GGH	0.212155897	0.011070295	0.218504257	0.001079032	0.219684435	0.055053681
GGNBP2	0.775700489	0.582791257	0.782556762	0.132807349	0.554889249	0.67545797
GGPS1	0.084417807	0.416874037	0.090680903	0.157858225	0.093106912	0.432058503
GGT3P	-0.236278506	0.438538756	-0.229217861	0.229469531	-0.268671202	0.400933513
GGT7	0.070150761	0.459064947	0.076666746	0.165342365	0.074160056	0.46938316
GH2	-0.41228931	7.75E-09	-0.405645506	1.56E-10	-0.407444759	0.000207712
GHDC	-0.056075619	0.653951973	-0.049519269	0.466783486	-0.052001173	0.710277426
GHITM	0.031514902	0.791785755	0.037830351	0.518339537	0.036803186	0.779813553
GHRLOS	0.428341325	0.118444756	0.434891076	0.02399971	0.436901755	0.236561225
GID4	-0.04893024	0.645496842	-0.042335807	0.467268927	-0.04173058	0.725716545
GID8	-0.065628651	0.466514295	-0.059170254	0.26157511	-0.058721251	0.556623716
GIGYF1	-0.032102556	0.750751951	-0.025396673	0.625953393	-0.02605795	0.823328362
GIGYF2	-0.019033834	0.887254134	-0.012395023	0.830827539	-0.012515054	0.933658178
GIN1	0.196206045	0.4292852	0.20191576	0.19880087	0.210856527	0.49632884
GINM1	0.192790845	0.016627256	0.199120779	0.001491233	0.1968942	0.060091996
GINS1	-0.021592483	0.871604029	-0.01483984	0.801594749	-0.013960178	0.928675329
GINS2	-0.063478125	0.757664817	-0.056865689	0.587498374	-0.058215351	0.810759344
GINS3	0.11137241	0.368791582	0.117954699	0.132577962	0.121106051	0.369109289
GINS4	0.022976725	0.88024763	0.029374011	0.684407901	0.030307578	0.854993228
GIP	0.084828796	0.600475155	0.091219485	0.317434346	0.091403678	0.601693667
GIPC1	0.041248106	0.735962081	0.047743477	0.427192435	0.045825189	0.723074917
GIT1	0.112249033	0.284497673	0.119086552	0.061375785	0.121608541	0.286494463
GIT2	-0.027086884	0.812574011	-0.020466045	0.70761313	-0.019776124	0.881295325
GJA5	-0.442584042	0.002064364	-0.43539294	0.000231214	-0.427180405	0.030021126
GJB7	0.021524497	0.937725948	0.028089693	0.820299659	0.027315204	0.928887965
GJC1	0.157594613	0.276516758	0.164013528	0.085116812	0.157076652	0.356164726
GJC2	-0.39796044	0.152158633	-0.391119347	0.04360353	-0.442934333	0.196264894
GK	0.25563797	0.474547274	0.262484451	0.194251393	0.270937617	0.515287035
GK5	0.01594546	0.936734781	0.022271255	0.795962502	0.024606549	0.914526663
GKAP1	-0.01078864	0.974653054	-0.003653199	0.976154505	0.018351421	0.962585077
GLA	0.091087503	0.669708251	0.097808627	0.407480326	0.108503554	0.669457701
GLB1	0.078589113	0.346679457	0.085218563	0.115183897	0.085581871	0.368849642
GLB1L	0.077304686	0.720327155	0.083987481	0.441442329	0.071926625	0.767323006
GLB1L2	-0.38933538	1.43E-07	-0.382563503	1.21E-08	-0.379388913	0.000624946
GLCCI1	0.291703321	0.015225053	0.29805501	0.001753852	0.298383708	0.055594377
GLCE	0.333963242	0.035356764	0.341070346	0.003909567	0.326402179	0.111291982
GLDC	-0.058979425	0.46426462	-0.052331094	0.29531352	-0.052060746	0.555875474
GLDCP1	0.134985167	0.718347454	0.14249995	0.46708729	0.170455001	0.651866169
GLE1	0.048904035	0.640318524	0.05566801	0.326537375	0.055923537	0.616654476
GLG1	0.0549958	0.555553714	0.061790398	0.241626387	0.061995415	0.527104562
GLI3	-0.2960859	0.000353415	-0.289136227	2.11E-05	-0.28530992	0.010338853
GLI4	-0.034419424	0.835021409	-0.027795849	0.746414109	-0.032008318	0.864926453
GLIS3	-0.324427324	0.027145122	-0.317934707	0.004764279	-0.314604076	0.079062034
GLMN	0.131307254	0.284616605	0.137667401	0.089996535	0.13645165	0.338075748
GLMP	-0.100553201	0.396622308	-0.093713875	0.165921241	-0.092955473	0.47777081
GLO1	0.070724222	0.38408407	0.076910486	0.156485067	0.078360691	0.425001336
GLOD4	0.157113552	0.133716009	0.163411533	0.025877185	0.164312016	0.214137088
GLP2R	0.023814944	0.953803605	0.03057429	0.882209454	0.036332315	0.935253392
GLRX2	0.239878074	0.141688027	0.246138209	0.028713621	0.243508663	0.208856947
GLRX3	0.011606955	0.929402688	0.018024824	0.756942463	0.018034264	0.900489149
GLRX5	0.131428165	0.06241556	0.13785668	0.00877916	0.137791168	0.10839754
GLS	-0.119689393	0.187415535	-0.11280186	0.067688915	-0.113529002	0.297903433
GLT8D1	0.136661595	0.179948272	0.143010824	0.038743238	0.144032228	0.24446405
GLTP	0.048430187	0.744691295	0.055383127	0.448337769	0.059174992	0.695875884
GLTSCR1	-0.141543382	0.129033566	-0.135058325	0.03408317	-0.136352202	0.205110711
GLTSCR1L	-0.071316741	0.640806367	-0.064315354	0.428420187	-0.060904184	0.728195555
GLTSCR2	-0.061357862	0.589311274	-0.05513461	0.388885403	-0.05434632	0.690819448
GLUD1	-0.056184255	0.491033549	-0.049737415	0.329066991	-0.049324737	0.619249156
GLUL	-0.108673007	0.298465042	-0.101477374	0.109102519	-0.098622379	0.398389317
GLYCTK	0.041202365	0.884027308	0.047771566	0.708507626	0.042692285	0.892073147
GLYR1	0.016927731	0.875773725	0.023599716	0.640595077	0.023878862	0.831723941
GM2A	-0.121717353	0.160789204	-0.114719787	0.047414999	-0.112712692	0.231659108
GMCL1	0.015407784	0.904122868	0.022028992	0.713613233	0.02265283	0.871331851
GMDS	-0.123829183	0.317370789	-0.117121784	0.131801206	-0.120211412	0.381105641
GMDS-AS1	0.340365654	0.313881013	0.34606298	0.093099846	0.310413848	0.46223534
GMEB1	-0.235454603	0.003297211	-0.228993464	0.00041987	-0.228901987	0.022257394
GMEB2	-0.214607639	0.001310816	-0.20805263	0.000207982	-0.209144596	0.016686189
GMFB	0.094641311	0.191731483	0.101064771	0.051697336	0.101246399	0.240768107
GMIP	-0.07870274	0.473952258	-0.072227205	0.279099002	-0.072353354	0.573503255
GMNN	0.007214657	0.969341453	0.0133749	0.874801482	0.015775958	0.940869291
GMPPA	-0.102235103	0.211365841	-0.095837875	0.086265575	-0.094975828	0.328096607
GMPPB	-0.092564812	0.340538763	-0.086001262	0.164590209	-0.089423254	0.415066019
GMPR2	-0.005135271	0.970430553	0.001578898	0.981386105	0.000418534	0.997939709
GMPS	-0.041638611	0.654246312	-0.035142388	0.497081571	-0.034289243	0.757554153
GMPSP1	-0.113716533	0.724660253	-0.107200543	0.509364006	-0.104738565	0.752438236
GNA11	-0.000950298	0.993153506	0.005420972	0.925163114	0.004142404	0.981644903
GNA12	0.06179023	0.532598051	0.068256714	0.216528238	0.066708188	0.527685366
GNA13	0.011918033	0.924561196	0.018628173	0.736571009	0.019198896	0.885433422
GNAI1	-0.048150055	0.708240305	-0.041979963	0.539153227	-0.040304758	0.80240073
GNAI2	0.107558626	0.2108927	0.114149638	0.040060452	0.114810098	0.223076342
GNAI3	0.014805759	0.897456914	0.02139424	0.691979063	0.022135102	0.856724978
GNAO1	-0.10538791	0.608966471	-0.099217638	0.379063107	-0.090748031	0.695422508
GNAQ	-0.059671192	0.498716135	-0.053129432	0.317089345	-0.052803383	0.613493541
GNAS	-0.100505835	0.180504287	-0.093723818	0.075024236	-0.094011429	0.272816252
GNB1	-0.147108549	0.038898809	-0.140515707	0.006828732	-0.140148698	0.090864034
GNB1L	-0.004051044	0.98378685	0.002652536	0.972694884	-0.002086566	0.993699367
GNB2	-0.077863625	0.367756425	-0.071299777	0.177683334	-0.071699694	0.456196738
GNB4	0.197560765	0.228376361	0.20451213	0.066142839	0.223310527	0.256079456
GNB5	-0.007907409	0.963307879	-0.001284528	0.985806584	-0.000445008	0.997946383
GNE	-0.084911924	0.25371255	-0.078334459	0.120758497	-0.078205538	0.369627749
GNG10	0.310181462	0.011917306	0.316670755	0.001176745	0.313889886	0.061374475
GNG12	-0.034447691	0.743574959	-0.02776933	0.607442931	-0.02796524	0.819488859
GNG5	-0.078028601	0.464259057	-0.071481962	0.248204699	-0.06860775	0.57983332
GNG7	0.146877643	0.511232445	0.153393991	0.243620708	0.158358476	0.54392579
GNL2	-0.095276389	0.456587189	-0.088650708	0.240729963	-0.089324082	0.56559934
GNL3	-0.00881373	0.979130989	-0.002469479	0.980632895	0.000962142	0.997748638
GNL3L	-0.077288546	0.474599586	-0.070655719	0.2603687	-0.069822078	0.575312345
GNL3LP1	0.111127717	0.555988904	0.117659631	0.283006145	0.120463112	0.557461189
GNPAT	0.207198842	0.02420831	0.213608107	0.002285655	0.217555136	0.069241988
GNPDA1	-0.091163578	0.333173639	-0.084364438	0.142602754	-0.082754498	0.434095863
GNPNAT1	-0.01703528	0.896758822	-0.010296474	0.856947671	-0.010124549	0.946210364
GNPTAB	0.064923602	0.528485221	0.071476544	0.233247174	0.07356655	0.51381483
GNPTG	-0.029368769	0.843259234	-0.023006199	0.756024753	-0.028577475	0.86434472
GNS	-0.017586183	0.886363276	-0.010788136	0.841151654	-0.009723769	0.943885119
GOLGA1	0.081674272	0.416651544	0.088315532	0.151993094	0.088781194	0.435698969
GOLGA2	-0.211012051	0.002556241	-0.204613769	0.00030495	-0.20421009	0.024917452
GOLGA2P5	-0.059826751	0.711789617	-0.053111254	0.548082061	-0.061892724	0.734326553
GOLGA2P7	0.219124888	0.552040546	0.224606578	0.285543767	0.238126709	0.596107822
GOLGA3	-0.096933607	0.17888173	-0.090416111	0.075619165	-0.09050635	0.289540002
GOLGA4	-0.17723291	0.117648301	-0.170803767	0.027178214	-0.171673271	0.215322156
GOLGA5	-0.043945282	0.748574188	-0.037555096	0.58467571	-0.035309384	0.831314027
GOLGA6L9	0.087791221	0.814668858	0.093703382	0.584799402	0.082137523	0.843568368
GOLGA7	0.004774078	0.976899631	0.011453014	0.878545246	0.013498773	0.942253691
GOLGA8A	0.067256266	0.617770702	0.073801493	0.33633927	0.071543531	0.645909632
GOLGA8B	0.050387707	0.754768088	0.056722632	0.496178071	0.053349693	0.782547083
GOLGB1	-0.099694239	0.185306992	-0.093102383	0.079408843	-0.093127078	0.304060588
GOLIM4	0.219179539	0.102021861	0.225734066	0.017418436	0.228477008	0.151407616
GOLM1	0.114127976	0.145186899	0.120682845	0.027479626	0.120655962	0.187283488
GOLPH3	-0.124150726	0.111760355	-0.117832494	0.032982095	-0.117439387	0.202118342
GOLPH3L	-0.074338426	0.459476203	-0.067817226	0.239739773	-0.066328104	0.554157008
GOLT1B	-0.014290615	0.910751611	-0.007702466	0.891322199	-0.007948955	0.960091161
GON4L	-0.01153014	0.933722767	-0.005077292	0.93295292	-0.00326211	0.986343148
GOPC	0.10645798	0.304366703	0.112780604	0.098215726	0.113091374	0.369418021
GORAB	0.153949215	0.341279962	0.159955476	0.129072655	0.166407456	0.394218133
GORASP1	0.022389317	0.858922749	0.029217988	0.612550474	0.029594363	0.823483171
GORASP2	-0.123694083	0.158816173	-0.117046012	0.042026661	-0.118292255	0.230684351
GOSR1	-0.06480179	0.413378431	-0.058216142	0.245491809	-0.058144987	0.518055487
GOSR2	-0.044565279	0.666509211	-0.037978516	0.497857079	-0.039505476	0.734516272
GOT1	-0.002581155	0.98378685	0.003798703	0.947704429	0.005423864	0.972361948
GOT2	0.027305547	0.801232565	0.033846725	0.523165411	0.033319009	0.7731424
GPAA1	0.013653342	0.919862406	0.020099246	0.723744354	0.018506535	0.896301525
GPALPP1	0.032122163	0.814668858	0.038368641	0.590611431	0.041044221	0.783694763
GPAM	0.101569029	0.351579337	0.108329724	0.116671077	0.109456777	0.38999081
GPAT4	-0.02861244	0.786861969	-0.021925509	0.68339152	-0.023432319	0.847249452
GPATCH1	-0.016326648	0.922896265	-0.009966623	0.896071281	-0.009035535	0.962288194
GPATCH11	-0.176926765	0.081313957	-0.170722759	0.021229264	-0.170962209	0.164970458
GPATCH2	0.110326641	0.54246782	0.11644862	0.275355317	0.121323807	0.58615096
GPATCH2L	-0.008160762	0.956559688	-0.001539547	0.977891943	-0.000550694	0.997748638
GPATCH3	-0.069699375	0.605461967	-0.063131412	0.406803235	-0.064064469	0.666139035
GPATCH4	-0.066889612	0.684115284	-0.06062633	0.488111198	-0.066254235	0.726420201
GPATCH8	-0.085933485	0.379501583	-0.079332415	0.171667505	-0.07907013	0.467431694
GPBP1	0.115411061	0.259798419	0.121810211	0.070020866	0.121462509	0.321886588
GPBP1L1	-0.002407026	0.983527623	0.004214449	0.93946901	0.004143754	0.976538417
GPC1	0.132271436	0.07897764	0.13877866	0.00933511	0.136842866	0.119454352
GPC2	-0.05047856	0.709172023	-0.043873159	0.52313447	-0.047716509	0.748349772
GPC4	-0.182615548	0.137182045	-0.175224422	0.029434006	-0.171585384	0.238717527
GPCPD1	0.170210895	0.273863235	0.175935911	0.09094366	0.184238773	0.368558558
GPD1L	-0.123907313	0.305277395	-0.1166314	0.116453234	-0.109816095	0.435968932
GPER1	0.071447344	0.656194323	0.078123332	0.379143206	0.084197885	0.612168005
GPHN	0.171451482	0.1390323	0.178182472	0.025620126	0.180644442	0.187283488
GPI	-0.096460138	0.212441804	-0.089966284	0.082661829	-0.090191022	0.297793435
GPKOW	-0.13849508	0.118438643	-0.132181586	0.034512973	-0.131235593	0.208856947
GPLD1	-0.116637585	0.552219098	-0.109884093	0.326410395	-0.103964206	0.649039123
GPN1	-0.005779318	0.976211638	0.000602448	1	0.003235058	0.990586936
GPN2	-0.129152315	0.20041827	-0.122582715	0.074782214	-0.124293868	0.269037099
GPN3	0.069345525	0.57642763	0.075593811	0.283567754	0.080994388	0.566788233
GPR1-AS	-0.126247127	0.270889815	-0.119844423	0.118319075	-0.121947237	0.342338768
GPR107	-0.038551663	0.691578698	-0.031868572	0.535398889	-0.031511628	0.775619169
GPR108	-0.079269577	0.4388745	-0.072978425	0.223555754	-0.07473445	0.511048709
GPR132	0.042146015	0.838418818	0.048784612	0.633327823	0.049315834	0.829567764
GPR135	0.038196873	0.922482885	0.044603998	0.791952825	0.047366494	0.909177775
GPR137	0.096302144	0.402362242	0.102896299	0.116839362	0.100111717	0.420542875
GPR137B	-0.040215563	0.927829276	-0.033763602	0.865314076	-0.006913056	0.991208298
GPR146	0.092891405	0.658237176	0.100302836	0.218423756	0.102692907	0.536937357
GPR157	-0.167065435	0.028161993	-0.160374057	0.003763287	-0.159909198	0.07532439
GPR160	0.00851695	0.962437866	0.015578292	0.847246432	0.022192162	0.907544187
GPR180	0.350424189	0.000949789	0.356823664	6.23E-05	0.356917597	0.013017929
GPR19	0.233089146	0.068957751	0.239324312	0.011653865	0.243666607	0.121134335
GPR32	0.197551487	0.036606529	0.204134578	0.002748926	0.203482468	0.079062034
GPR32P1	-0.075719824	0.644631892	-0.069220667	0.446596512	-0.071445483	0.683027868
GPR37	0.05764799	0.727098516	0.063828695	0.46014764	0.063597475	0.731620882
GPR37L1	-0.268860183	0.046381849	-0.261735526	0.008243211	-0.250814336	0.120119696
GPR78	-0.075117035	0.522591409	-0.069005824	0.305311006	-0.07446937	0.581636874
GPR87	-0.079129825	0.453427327	-0.072639883	0.237701201	-0.07107754	0.528333797
GPR89A	0.054702644	0.717704934	0.061568194	0.427493154	0.066526609	0.697316072
GPR89B	0.13185162	0.501026338	0.138601141	0.231604849	0.130710808	0.578512578
GPRASP1	0.160376148	0.53188026	0.167311637	0.245758134	0.161427903	0.577585138
GPRASP2	0.081894008	0.839480058	0.089155292	0.64797908	0.075795922	0.881295325
GPRC5A	-0.581882772	0.001812793	-0.576327453	2.34E-07	-0.588999032	0.001405055
GPRC5B	-0.30289217	0.001317421	-0.296021736	0.00020488	-0.298028103	0.014960152
GPRC5C	-0.262727631	0.266507234	-0.255996612	0.078276791	-0.253553138	0.278707798
GPRIN1	0.186172058	0.360534853	0.19317993	0.12625997	0.203287283	0.396939671
GPS1	-0.018781003	0.887646653	-0.012373931	0.832872673	-0.012542775	0.934423029
GPS2	-0.030213483	0.828484363	-0.023967741	0.728894338	-0.028709296	0.853495863
GPSM1	-0.034536844	0.812737091	-0.028147396	0.71012707	-0.03238942	0.849713053
GPSM2	0.108687902	0.164122845	0.115048201	0.043976572	0.115189497	0.231148737
GPT2	-0.132612211	0.219678275	-0.12676995	0.074133286	-0.124429148	0.333814375
GPX1	-0.055692183	0.628316122	-0.049482377	0.419675843	-0.053753284	0.676642883
GPX3	-0.021818946	0.938147162	-0.014938346	0.909201215	-0.015649266	0.96189605
GPX4	-0.029294606	0.78271628	-0.022749667	0.66462809	-0.02297237	0.847353834
