SYMBOL	log2FoldChange	padj	logFC.edgeR	PValue	logFC.limma-voom	adj.P.Val
ARHGAP29	-0.16235863	0.150513322	-0.147977423	0.096048651	-0.147464449	0.237600889
ARHGAP30	-0.046422134	0.819688729	-0.032367172	0.788317244	-0.030417961	0.887407678
ARHGAP31	-0.016889294	0.941236826	-0.002503451	1	-0.00279018	0.989690668
ARHGAP32	-0.375582017	0.001494971	-0.360826277	0.000343835	-0.360089887	0.012885947
ARHGAP33	0.40871465	0.004447888	0.423194209	0.000505773	0.424331347	0.010482927
ARHGAP35	-0.114052753	0.438490417	-0.099216006	0.317549313	-0.098267885	0.524493737
ARHGAP39	0.164474951	0.323283222	0.17917727	0.128057275	0.181746282	0.266392491
ARHGAP4	0.062857499	0.609258336	0.077521794	0.322818788	0.077865789	0.504845654
ARHGAP40	0.354789948	0.042262676	0.368922967	0.009457624	0.369534859	0.048640634
ARHGAP42	0.303148003	0.17161459	0.317655835	0.055557392	0.318684645	0.136626637
ARHGAP44	0.17931776	0.430351685	0.193760605	0.205642579	0.19331289	0.379629182
ARHGAP45	-0.231456899	0.004590726	-0.217011778	0.003732153	-0.216704133	0.029911202
ARHGAP5	0.095127431	0.606702119	0.109807332	0.336445968	0.110166773	0.561929412
ARHGAP5-AS1	1.071417874	0.009799352	1.084178498	0.000190276	1.085504416	0.01051348
ARHGAP6	0.489046792	0.334677266	0.50351773	0.101042839	0.519088275	0.25591419
ARHGAP8	0.073841565	0.564501725	0.088326751	0.274944339	0.088248737	0.458866928
ARHGDIA	0.116120814	0.274007274	0.130447048	0.088997055	0.130831206	0.223282564
ARHGEF1	-0.123648144	0.24903279	-0.109322276	0.178997778	-0.108425451	0.339979065
ARHGEF10	-0.593546852	0.054678178	-0.578349094	0.029757327	-0.54393071	0.171888416
ARHGEF10L	0.194973843	0.268498163	0.209128661	0.111348259	0.210939789	0.234136957
ARHGEF11	-0.081833574	0.523781667	-0.067167285	0.429081528	-0.067026389	0.61356957
ARHGEF12	0.115622311	0.43843749	0.13030506	0.1818016	0.130902751	0.388113487
ARHGEF16	-0.126102555	0.260746267	-0.111489411	0.186523601	-0.110947174	0.317600143
ARHGEF17	-0.014110753	0.914246306	0.000465083	0.990009607	0.000430243	0.997734258
ARHGEF18	-0.328603203	0.000283437	-0.314141219	0.000118198	-0.313912262	0.006831769
ARHGEF19	0.125932315	0.72958601	0.140274166	0.50059622	0.140084656	0.676050367
ARHGEF2	-0.152869095	0.113853229	-0.138200019	0.072460696	-0.137934754	0.179176565
ARHGEF25	-0.05079704	0.805575796	-0.03641808	0.780163347	-0.036696466	0.856912023
ARHGEF3	-0.073752455	0.717529052	-0.059245773	0.652998677	-0.059191532	0.765169507
ARHGEF33	-0.369972261	0.026563718	-0.355307988	0.013119354	-0.355111367	0.047106226
ARHGEF34P	-0.635500697	1.03E-09	-0.620810537	1.19E-10	-0.620492615	9.57E-05
ARHGEF35	-0.617548838	0.000325562	-0.603591375	0.000121439	-0.600354583	0.007709759
ARHGEF39	0.17267353	0.167852969	0.187187828	0.054243948	0.186960201	0.143650652
ARHGEF4	-0.043430887	0.918278673	-0.029356191	0.922245373	-0.02838444	0.943316693
ARHGEF40	0.110078989	0.511397512	0.124563399	0.267691032	0.124542776	0.412038592
ARHGEF5	-0.705575458	1.35E-07	-0.691568873	6.08E-08	-0.680341306	0.000923256
ARHGEF7	-0.085164518	0.394713868	-0.070525356	0.330450825	-0.07044668	0.498623438
ARHGEF9	0.069802359	0.777257524	0.084214687	0.568080609	0.083341016	0.728534374
ARID1A	-0.259943584	0.027224745	-0.245014786	0.009833539	-0.244031987	0.065258386
ARID1B	-0.140223051	0.256548781	-0.125485275	0.159996415	-0.124369662	0.336055062
ARID2	0.048776525	0.789003332	0.063602965	0.530528221	0.064549165	0.712903427
ARID3A	0.022770471	0.856030743	0.037475401	0.600964739	0.037585645	0.734697095
ARID3B	-0.297707423	0.00117711	-0.282888001	0.000368625	-0.282321711	0.010655631
ARID4A	-0.081267163	0.603187762	-0.066795925	0.521201317	-0.065779036	0.674587827
ARID4B	0.040917737	0.770350717	0.05548967	0.497329981	0.055546524	0.679089019
ARID5A	-0.216693894	0.127767674	-0.202224047	0.077419453	-0.202638605	0.17197665
ARIH1	-0.100990389	0.336148388	-0.086476883	0.274084772	-0.086366272	0.452162337
ARIH2	0.048346385	0.657518696	0.062779067	0.377789232	0.062916852	0.560589209
ARIH2OS	-0.122001624	0.869898504	-0.107073274	0.84461469	-0.105235382	0.876945248
ARL1	0.206042067	0.103982994	0.220505058	0.021546811	0.222405471	0.10938455
ARL10	-0.687493294	0.331381461	-0.671575526	0.132692106	-0.651362593	0.340619789
ARL11	0.091315988	0.671588493	0.105589906	0.424849326	0.105268377	0.600257375
ARL13B	0.449499837	0.006105217	0.463570459	0.000957858	0.465400251	0.017121332
ARL14EP	0.529246847	0.002246953	0.543410042	0.000279482	0.543089699	0.010655631
ARL15	0.251311947	0.08557081	0.2660282	0.021044174	0.268016761	0.096391241
ARL16	-0.12211503	0.479546746	-0.107719639	0.37583023	-0.108237639	0.518901822
ARL2	-0.020672709	0.904674601	-0.005982066	0.956454562	-0.005448148	0.974208489
ARL2-SNX15	0.058596203	0.686827112	0.073298533	0.387941974	0.073773437	0.580752284
ARL2BP	0.436201989	0.000394165	0.450532075	1.98E-05	0.450291711	0.003741639
ARL3	0.225942657	0.14732341	0.240342288	0.044749238	0.2405541	0.139027149
ARL4AP2	0.407722388	0.643982229	0.420126059	0.365524362	0.451769065	0.553756219
ARL4C	-0.127944282	0.640661758	-0.11258891	0.523215614	-0.095649245	0.726934503
ARL4D	-0.459778894	0.003420731	-0.444980947	0.001129714	-0.442459707	0.013691549
ARL5A	0.068774571	0.560643189	0.083423969	0.279579356	0.083807448	0.465396968
ARL5B	-0.205586909	0.075934461	-0.191028132	0.038109534	-0.190939817	0.139223355
ARL6	0.521987023	0.02454485	0.536862011	0.004641131	0.55128166	0.030956772
ARL6IP1	0.154011535	0.1407083	0.16901224	0.030257769	0.171695858	0.104795489
ARL6IP4	0.012649211	0.948566331	0.027116764	0.765794577	0.027226377	0.877510175
ARL6IP5	-0.227944469	0.001211226	-0.213302693	0.001747423	-0.213224885	0.017087281
ARL6IP6	0.088736171	0.371190589	0.103179248	0.152261499	0.103356593	0.304191927
ARL8A	0.401251314	0.192205054	0.415534096	0.0499145	0.415107729	0.131548044
ARL8B	-0.138288844	0.170048008	-0.123821371	0.122777908	-0.123620337	0.268698865
ARMC1	0.273848352	0.072654248	0.288385076	0.014297086	0.294042149	0.088601867
ARMC10	-0.027320131	0.897917835	-0.012800878	0.928384689	-0.010748281	0.959551128
ARMC2	0.010810797	0.983226949	0.025572958	0.923004681	0.031972528	0.943806205
ARMC5	0.043272978	0.805829878	0.057973957	0.557336002	0.059066603	0.708419615
ARMC6	-0.154492403	0.272908799	-0.14013962	0.172870886	-0.140091473	0.337300224
ARMC7	0.23168457	0.287466105	0.246423681	0.112800689	0.251311722	0.256679083
ARMC8	0.268764175	0.072519701	0.28315791	0.014939621	0.284687303	0.09556726
ARMC9	0.204237541	0.31873754	0.218548762	0.133086579	0.217781131	0.287637739
ARMCX2	0.387442809	0.416872918	0.400968977	0.167163889	0.428350221	0.333374027
ARMCX3	-0.056571549	0.717607461	-0.042097213	0.679170924	-0.042389119	0.794977928
ARMCX4	0.180702589	0.400156623	0.195013466	0.192268502	0.195592847	0.347654513
ARMCX5	0.191163695	0.242552173	0.205582686	0.092528889	0.206482907	0.22148542
ARMCX5-GPRASP2	0.274092421	0.179072532	0.288535196	0.060369406	0.291334434	0.161275389
ARMCX6	0.043218817	0.869869271	0.057569341	0.696139507	0.070445329	0.771501512
ARMS2	-0.493649136	0.530092223	-0.476174763	0.262404443	-0.450059751	0.493326421
ARMT1	0.041304877	0.799114898	0.055785746	0.551016647	0.057347958	0.714303519
ARNT	-0.245946208	0.010639151	-0.231313083	0.003738855	-0.231164229	0.032617558
ARNTL	0.303453141	0.098521064	0.317675297	0.026512674	0.318136516	0.095785097
ARNTL2	0.444501726	2.77E-05	0.458930195	2.86E-06	0.45850062	0.001201353
ARPC1A	0.163956943	0.152206955	0.178594013	0.033700903	0.180543446	0.130598973
ARPC1B	0.184012276	0.090271836	0.198342928	0.022026184	0.198808022	0.106225687
ARPC2	-0.062241118	0.705139487	-0.04779958	0.642232383	-0.046676238	0.791126588
ARPC3	0.276983034	0.028042157	0.291236538	0.003684566	0.292724478	0.045815418
ARPC4	-0.169409165	0.135069989	-0.154722207	0.066136679	-0.154149205	0.181796835
ARPC4-TTLL3	-0.015442219	0.921278835	-0.001161059	0.998564303	0.00032048	0.998961955
ARPC5	-0.102523296	0.393865232	-0.088084781	0.316913987	-0.087708586	0.515054271
ARPC5L	0.249086835	0.023252779	0.263231443	0.003183736	0.264454039	0.03580929
ARPIN	0.131139076	0.548208351	0.145439508	0.302248303	0.147215014	0.47200037
ARPP19	-0.025511151	0.850137825	-0.010967975	0.894868261	-0.010927756	0.939705124
ARRB1	0.37448123	3.60E-05	0.389076154	1.14E-06	0.389629681	0.001357984
ARRB2	-0.062500796	0.734338309	-0.047896038	0.664811067	-0.04788687	0.790460284
ARRDC1	-0.085719541	0.466863622	-0.071211742	0.373028286	-0.071280614	0.554937205
ARRDC1-AS1	0.174638485	0.364835315	0.18890584	0.166246497	0.188287341	0.332438619
ARRDC2	-0.019783334	0.928503088	-0.005123309	0.978116244	-0.004067758	0.984766794
ARRDC3	-0.267531356	0.029653527	-0.252936238	0.013122344	-0.249463645	0.081137574
ARRDC3-AS1	0.838129866	0.272610932	0.847567937	0.069463702	0.849068053	0.292566856
ARSA	0.100578151	0.600743232	0.115262718	0.331969034	0.116200374	0.535695442
ARSB	0.067447809	0.636739107	0.082228629	0.328105218	0.083041807	0.52138295
ARSF	-0.709568029	0.085901592	-0.693125833	0.026945133	-0.669438931	0.096258262
ARSG	0.27885974	0.043400967	0.293378364	0.009831088	0.294672027	0.052295127
ARSH	-0.620076624	0.472695165	-0.603220715	0.274184025	-0.576998149	0.456637342
ARSK	0.065777756	0.691316864	0.080374389	0.425945066	0.080651092	0.617753473
ART5	0.371726279	0.333459352	0.386298156	0.136834244	0.39123798	0.293839058
ARV1	0.205813339	0.182032571	0.220241251	0.055893946	0.220735594	0.151246857
ARVCF	0.32114926	0.229455725	0.334994074	0.087459331	0.341843181	0.202734968
AS3MT	0.188855302	0.25420802	0.203420035	0.099946939	0.204564173	0.228619633
ASAH1	0.668904419	2.22E-06	0.683417357	9.46E-08	0.684613898	0.000742354
ASAH2	0.225117575	0.749499272	0.237477153	0.501141646	0.24332345	0.702088782
ASAH2B	0.164384422	0.694112939	0.178459707	0.438642121	0.178721266	0.619036092
ASAP1	-0.433944558	7.65E-05	-0.419073338	1.37E-05	-0.418265944	0.003564448
ASAP3	0.004278426	0.980679215	0.018683459	0.818196386	0.019054762	0.901873338
ASB1	-0.093251332	0.3766681	-0.078648416	0.308399195	-0.078522204	0.475899116
ASB13	0.17834465	0.343667645	0.192666699	0.15414848	0.193549482	0.310794379
ASB14	-0.881394578	0.193497488	-0.863803271	0.079171935	-0.857159394	0.28453394
ASB16-AS1	0.144178487	0.59467555	0.158591835	0.358466182	0.158626291	0.547121616
ASB3	0.058514049	0.737069549	0.073133212	0.48414946	0.076278005	0.64888675
ASB6	-0.138677988	0.161534265	-0.124078348	0.112838736	-0.12399334	0.240736161
ASB7	-0.011343343	0.955581084	0.003158617	0.971184329	0.003139502	0.987590832
ASB8	0.016916588	0.942094119	0.031408551	0.788617422	0.032932796	0.880419474
ASCC1	0.103745764	0.529573416	0.118345321	0.27432988	0.120709244	0.451193016
ASCC2	-0.210742168	0.020380821	-0.195996003	0.008640461	-0.195571836	0.047358304
ASCC3	-0.012513518	0.947595542	0.002070679	0.974907681	0.002589079	0.988827933
ASCL2	-0.373136807	0.000223512	-0.358643787	4.64E-05	-0.358511064	0.005398561
ASF1A	0.170565767	0.242865161	0.185384381	0.078653221	0.188006176	0.195803854
ASF1B	0.308281342	0.007470227	0.322887472	0.000632272	0.326111631	0.015777091
ASGR1	-0.164523178	0.595201051	-0.149949509	0.470193081	-0.150528426	0.610325392
ASH1L	-0.122073894	0.433974637	-0.107358804	0.311787371	-0.107058513	0.518409273
ASH1L-AS1	0.050599577	0.923806433	0.065879711	0.81856724	0.075941699	0.866838058
ASH2L	-0.163635866	0.11184935	-0.149124143	0.060233386	-0.149097488	0.165370774
ASIC1	0.011547324	0.949134674	0.025856467	0.772168266	0.026076393	0.874602373
ASIC3	0.525868278	0.023997685	0.540691178	0.003187538	0.555368126	0.025892723
ASIP	-0.643680378	0.188847823	-0.628560677	0.051526948	-0.62757477	0.16919679
ASL	-0.178685324	0.155329579	-0.164308096	0.095540397	-0.164486927	0.207685559
ASLP1	0.125692289	0.828746707	0.139906402	0.616803886	0.141610857	0.764360607
ASMTL	-0.058347438	0.974938886	-0.045811684	0.987783413	-0.016254652	0.987816609
ASMTL-AS1	-0.025270568	0.966723871	-0.011601551	1	-0.006362633	0.990406848
ASNA1	-0.077659193	0.505167939	-0.062968597	0.427427637	-0.062457271	0.593890001
ASNS	-0.193683	0.709759011	-0.180050408	0.401502157	-0.157446961	0.67709972
ASNSD1	0.244092663	0.110794104	0.25832174	0.028299059	0.259825775	0.131961997
ASPH	0.243648072	0.007856155	0.258021753	0.001021869	0.258278115	0.020524268
ASPHD2	-0.882635147	4.67E-07	-0.868015622	2.00E-07	-0.855772882	0.000953777
ASPM	0.423644482	0.000379287	0.438338987	1.61E-05	0.438745232	0.00542147
ASPSCR1	-0.002771228	0.99145525	0.011746054	0.912820817	0.011918889	0.958580394
ASRGL1	0.162652621	0.43519774	0.176784971	0.217577781	0.178758905	0.366913691
ASS1	-0.058451982	0.729638193	-0.043955435	0.671852775	-0.04419053	0.796488232
ASTE1	-0.004389309	0.992772659	0.009750387	0.955258237	0.014228369	0.973368072
ASTN2	-0.567955906	0.239733958	-0.552546393	0.107771391	-0.551932975	0.312635459
ASUN	0.06185148	0.733537701	0.076002665	0.473968573	0.079679523	0.656055979
ASXL1	-0.232765923	0.001860638	-0.218171103	0.001960971	-0.218184303	0.019324708
ASXL2	-0.141494197	0.315027185	-0.126784438	0.201041052	-0.126307127	0.391274451
ATAD1	0.280275625	0.022664788	0.294425519	0.003394659	0.296065807	0.04171426
ATAD2	0.127567955	0.454574538	0.1421479	0.209214103	0.143821987	0.417901647
ATAD2B	0.100186388	0.50899006	0.114804359	0.254384391	0.115749312	0.431316653
ATAD3A	-0.106689099	0.494150238	-0.092185363	0.393352425	-0.09161784	0.573930955
ATAD3B	0.097762871	0.488599199	0.112524643	0.223555684	0.113607774	0.393148596
ATAD3C	-0.724769923	0.631616628	-0.704135396	0.388588197	-0.646105528	0.581938461
ATAD5	-0.106538168	0.402944867	-0.092073522	0.321320214	-0.09235183	0.479426531
ATE1	-0.136234667	0.393312747	-0.1215132	0.284217867	-0.119436583	0.462727151
ATF1	-0.05804754	0.757719488	-0.043537714	0.704087624	-0.039000645	0.849406045
ATF2	-0.002827394	0.990313561	0.011689642	0.904733616	0.01306066	0.950460508
ATF3	-0.556456031	1.05E-08	-0.542079587	2.51E-09	-0.540713325	0.00023881
ATF4	-0.219180384	0.031187825	-0.204750083	0.014193444	-0.204561043	0.066809736
ATF4P3	-0.211251788	0.670757477	-0.19760749	0.535510409	-0.189506936	0.690569735
ATF5	0.018171626	0.938087948	0.032378951	0.785196665	0.032700623	0.882764656
ATF6	-0.051471866	0.651402776	-0.036723905	0.62560627	-0.035934673	0.76725516
ATF6B	-2.003504828	0.212954148	-1.991408312	0.033698294	-1.687443988	0.27012143
ATF7	-0.216641065	0.162689093	-0.201714865	0.079164034	-0.200013877	0.230740592
ATF7IP	0.003722897	0.988773054	0.01861017	0.86563695	0.022890892	0.920460309
ATF7IP2	0.003517192	0.9855133	0.017983598	0.849650292	0.01847117	0.912670979
ATG10	-0.06036221	0.724429293	-0.045942388	0.65798719	-0.046193315	0.792054469
ATG101	-0.217796993	0.073562861	-0.20313264	0.030654958	-0.20289309	0.110569578
ATG12	0.059328428	0.622184298	0.073792322	0.348741153	0.073827872	0.541329636
ATG13	-0.234655699	0.005893169	-0.220140286	0.002890313	-0.220098761	0.025252021
ATG14	-0.193431799	0.027184297	-0.178912481	0.018357211	-0.178542109	0.072537782
ATG16L1	-0.074747827	0.516676733	-0.06020652	0.455319386	-0.060304965	0.60850075
ATG16L2	0.416803422	0.015207164	0.431261594	0.002418416	0.431551709	0.033587081
ATG2A	-0.002414461	0.989149566	0.012034379	0.877138365	0.01221034	0.935759556
ATG2B	0.009729353	0.960951448	0.024419894	0.792275022	0.025547946	0.886967777
ATG3	0.175034343	0.187817323	0.189340831	0.054528864	0.190976169	0.176650102
ATG4A	0.383175089	0.150930159	0.397319753	0.049015589	0.396351738	0.166693886
ATG4B	-0.03323915	0.839638089	-0.018824703	0.845380364	-0.018699482	0.912675311
ATG4C	0.374276061	0.014699051	0.388519206	0.002538348	0.39016524	0.027854277
ATG4D	0.326388646	0.006491268	0.340805108	0.000735443	0.341030511	0.011996207
ATG5	0.269870097	0.028656505	0.2841179	0.005146745	0.285629065	0.036934546
ATG7	-0.233459152	0.027058666	-0.218828579	0.011591875	-0.218534275	0.060512486
ATG9A	-0.231871595	0.01227285	-0.217095237	0.004935537	-0.216605445	0.03766755
ATG9B	0.723678789	0.00508573	0.738204681	0.000650085	0.745950977	0.012924575
ATIC	-0.127962284	0.427885043	-0.113560696	0.302118822	-0.113379252	0.490468324
ATL1	0.072650681	0.840567252	0.086784682	0.667070677	0.086927162	0.800132329
ATL2	0.060597186	0.671862506	0.074853959	0.397838656	0.077562385	0.586336207
ATM	0.118621795	0.451641683	0.133492836	0.200242901	0.135363663	0.389420246
ATMIN	-0.049048746	0.708386594	-0.034457116	0.672432267	-0.033536715	0.804393149
ATN1	-0.296407227	0.001914328	-0.281651451	0.000531645	-0.281265854	0.011821484
ATOH8	-0.205340803	0.722848363	-0.191422585	0.588376765	-0.175494607	0.732834259
ATOX1	0.41576001	0.012271642	0.43055472	0.001247341	0.433162637	0.026408294
ATP10B	-1.102122541	0.121629385	-1.085877574	0.019158718	-1.062674057	0.090684252
ATP10D	0.778749922	0.013829474	0.792847612	0.001853749	0.823121202	0.02394566
ATP11A	-0.277716141	0.010378056	-0.262881039	0.003526406	-0.262241358	0.036456864
ATP11B	0.163183049	0.141465861	0.177897558	0.03469702	0.178436192	0.135544327
ATP11C	0.084790336	0.479051704	0.099311693	0.221130797	0.099870231	0.407166311
ATP13A1	-0.079988435	0.347592103	-0.065279663	0.334155961	-0.065045079	0.49673153
ATP13A2	0.011960973	0.934029269	0.026483461	0.726282819	0.026659032	0.839222884
ATP13A3	0.109566205	0.455190706	0.124096751	0.205870763	0.124056121	0.419883986
ATP1A1	-0.370422591	3.40E-06	-0.355751676	2.34E-06	-0.355663925	0.000786494
ATP1A1-AS1	-0.578854244	0.278186115	-0.56501466	0.036218674	-0.55900045	0.194394953
ATP1A4	-0.230060294	0.198417532	-0.214912976	0.102979502	-0.209424584	0.252259523
ATP1B1	0.119469199	0.479546746	0.133669654	0.242276158	0.136491201	0.392583314
ATP1B3	0.009638329	0.951227591	0.024288993	0.750110929	0.024305632	0.859952078
ATP23	0.308557469	0.917962397	0.323332028	0.727822585	0.374300234	0.867952037
ATP2A1	0.074845899	0.752319322	0.089172604	0.53143684	0.090820732	0.694743131
ATP2A1-AS1	0.404242048	0.50979709	0.41590044	0.201139967	0.417202405	0.426954739
ATP2A2	-0.132172324	0.199559987	-0.117446765	0.132580648	-0.117307962	0.263984283
ATP2A3	0.361582742	0.406962933	0.375354467	0.179814805	0.375192984	0.346436907
ATP2B1	0.08305897	0.666383278	0.097777478	0.417918159	0.099337468	0.601512839
ATP2B2	-0.823827576	0.271418014	-0.805458884	0.135259843	-0.75774013	0.321498533
ATP2B3	-0.871004571	0.247364649	-0.853597263	0.075556208	-0.794959021	0.267182901
ATP2B4	-0.146182836	0.165922216	-0.131265519	0.105591953	-0.130334777	0.240736161
ATP2C1	0.015933369	0.907865998	0.030403089	0.686924214	0.03054405	0.817122915
ATP2C2	-0.228682955	0.127462192	-0.214341189	0.074007847	-0.213842763	0.168992042
ATP5A1	0.000592371	0.996191303	0.015127532	0.82556814	0.015446963	0.898011275
ATP5B	-0.033868285	0.753139846	-0.019331179	0.789818317	-0.019307304	0.866838058
ATP5C1	0.065828456	0.548177894	0.080273326	0.265079677	0.080748627	0.4417861
ATP5D	-0.043142057	0.815219783	-0.028462508	0.786579659	-0.027233076	0.885107095
ATP5E	0.385540843	0.000579358	0.40005321	2.20E-05	0.402777588	0.005415043
ATP5F1	0.2120009	0.051613923	0.226504629	0.007761426	0.227562033	0.058369682
ATP5G1	0.170124977	0.188535402	0.18472811	0.043311247	0.184700628	0.158280338
ATP5G2	-0.076869643	0.651775454	-0.061905747	0.544773788	-0.060449178	0.724704679
ATP5G2P4	-0.72257313	0.33545346	-0.703911394	0.12702344	-0.685936028	0.371734728
ATP5G3	0.148737444	0.260643935	0.163567997	0.077757251	0.164706758	0.227767798
ATP5H	0.301927235	0.004039652	0.316400601	0.000249256	0.317473915	0.012007524
ATP5I	0.20781173	0.245003683	0.222099278	0.081045267	0.225104695	0.235858413
