NAME	# MATCHING PROBE SETS	MATCHING PROBE SET(S)	
UBE4A	1	ENSG00000110344	
UBE4B	1	ENSG00000130939	
TMEM250	1	ENSG00000238227	
POU3F1	1	ENSG00000185668	
POU3F2	1	ENSG00000184486	
POU3F3	1	ENSG00000198914	
TMEM253	1	ENSG00000232070	
TMEM254	1	ENSG00000133678	
TMEM256	1	ENSG00000205544	
SHQ1	1	ENSG00000144736	
TM4SF19-DYNLT2B	1	ENSG00000273331	
MAP7D3	1	ENSG00000129680	
TMEM258	1	ENSG00000134825	
TMEM259	1	ENSG00000182087	
MAP7D1	1	ENSG00000116871	
SHPK	1	ENSG00000197417	
EHBP1L1	1	ENSG00000173442	
MAP7D2	1	ENSG00000184368	
SIDT1	1	ENSG00000072858	
SIDT2	1	ENSG00000149577	
FBN3	1	ENSG00000142449	
CACNA1B	1	ENSG00000148408	
CACNA1D	1	ENSG00000157388	
CACNA1C	1	ENSG00000151067	
CACNA1F	1	ENSG00000102001	
HOXB13	1	ENSG00000159184	
CACNA1E	1	ENSG00000198216	
TMEM240	1	ENSG00000205090	
CACNA1H	1	ENSG00000196557	
TMEM241	1	ENSG00000134490	
CACNA1G	1	ENSG00000006283	
TMEM242	1	ENSG00000215712	
TMEM243	1	ENSG00000135185	
CACNA1I	1	ENSG00000100346	
ARFGEF1-DT	1	ENSG00000271966	
TMEM245	1	ENSG00000106771	
FAM151B-DT	1	ENSG00000249042	
TMEM248	1	ENSG00000106609	
DHRS7B	1	ENSG00000109016	
HIGD1AP1	1	ENSG00000258016	
TMEM249	1	ENSG00000261587	
CACNA1S	1	ENSG00000081248	
GPX1P1	1	ENSG00000197582	
MFAP3L	1	ENSG00000198948	
HAUS6P1	1	ENSG00000227344	
TFAP2A	1	ENSG00000137203	
UBE2F	1	ENSG00000184182	
HAUS6P2	1	ENSG00000236121	
TFAP2B	1	ENSG00000008196	
HAUS6P3	1	ENSG00000235454	
TFAP2C	1	ENSG00000087510	
UBE2H	1	ENSG00000186591	
PDHA1	1	ENSG00000131828	
UBE2I	1	ENSG00000103275	
TFAP2E	1	ENSG00000116819	
UBE2B	1	ENSG00000119048	
UBE2C	1	ENSG00000175063	
UBE2A	1	ENSG00000077721	
C8orf33	1	ENSG00000182307	
GVQW3	1	ENSG00000179240	
TJAP1	1	ENSG00000137221	
TMEM230	1	ENSG00000089063	
TMEM231	1	ENSG00000205084	
TMEM232	1	ENSG00000186952	
UBE2W	1	ENSG00000104343	
TMEM234	1	ENSG00000160055	
TMEM236	1	ENSG00000148483	
CCPG1	1	ENSG00000260916	
TMEM237	1	ENSG00000155755	
UBE2S	1	ENSG00000108106	
TMEM238	1	ENSG00000233493	
UBE2T	1	ENSG00000077152	
BHLHE40	1	ENSG00000134107	
MANSC4	1	ENSG00000205693	
TMEM239	1	ENSG00000198326	
UBE2N	1	ENSG00000177889	
UBE2O	1	ENSG00000175931	
MANSC1	2	ENSG00000111261:ENSG00000281818	
TROAP-AS1	1	ENSG00000258334	
MXD1	1	ENSG00000059728	
RNY1P9	1	ENSG00000255156	
ZNF807P	1	ENSG00000248830	
UBE2K	1	ENSG00000078140	
MXD3	1	ENSG00000213347	
FBN1	1	ENSG00000166147	
MXD4	1	ENSG00000123933	
UBE2M	1	ENSG00000130725	
RERE	1	ENSG00000142599	
DPH1-AS1	1	ENSG00000263050	
PHTF2	1	ENSG00000006576	
ZSCAN12P1	1	ENSG00000219891	
ZBTB47-AS1	1	ENSG00000230084	
AGGF1P2	1	ENSG00000233435	
AGGF1P3	1	ENSG00000241532	
AGGF1P1	1	ENSG00000214273	
IFITM3P6	1	ENSG00000258352	
PHTF1	1	ENSG00000116793	
RERG	1	ENSG00000134533	
IFITM3P3	1	ENSG00000196114	
IFITM3P2	1	ENSG00000223722	
TMEM220	1	ENSG00000187824	
IFITM3P1	1	ENSG00000236562	
TMEM221	1	ENSG00000188051	
EIF1P3	1	ENSG00000231684	
TMEM222	1	ENSG00000186501	
TMEM223	1	ENSG00000168569	
RASGEF1A	1	ENSG00000198915	
MAN1A2	1	ENSG00000198162	
RASGEF1B	1	ENSG00000138670	
EIF1P6	1	ENSG00000267938	
RASGEF1C	1	ENSG00000146090	
DACT3	1	ENSG00000197380	
MAN1A1	1	ENSG00000111885	
GET1	1	ENSG00000182093	
GET3	1	ENSG00000198356	
ARFGEF3	1	ENSG00000112379	
DACT1	1	ENSG00000165617	
GET4	1	ENSG00000239857	
SNTA1	1	ENSG00000101400	
UBR5-DT	1	ENSG00000246263	
SELENOO-AS1	1	ENSG00000273137	
SLC12A5-AS1	1	ENSG00000204044	
LOC124901882	1	ENSG00000254340	
NAMPTP1	1	ENSG00000229644	
RPS3AP54	1	ENSG00000229057	
UBE2SP2	1	ENSG00000224126	
UBE2SP1	1	ENSG00000233966	
C8orf58	1	ENSG00000241852	
TMEM213	1	ENSG00000214128	
RER1	1	ENSG00000157916	
SETBP1	1	ENSG00000152217	
TMEM214	1	ENSG00000119777	
DPPA3	1	ENSG00000187569	
DPPA2	1	ENSG00000163530	
TMEM216	1	ENSG00000187049	
TMEM217	1	ENSG00000172738	
TMEM218	1	ENSG00000150433	
PPM1F-AS1	1	ENSG00000224086	
TMEM219	1	ENSG00000149932	
ZDHHC20-IT1	1	ENSG00000236953	
DPPA5	1	ENSG00000203909	
MAN1B1	1	ENSG00000177239	
EFCAB3P1	1	ENSG00000272601	
FBP2	1	ENSG00000130957	
IL9R	1	ENSG00000124334	
KCNMB3P1	1	ENSG00000239435	
RAP1GDS1	1	ENSG00000138698	
C8orf82	1	ENSG00000213563	
C8orf88	1	ENSG00000253250	
TMEM201	1	ENSG00000188807	
PABPN1	1	ENSG00000100836	
TMEM203	1	ENSG00000187713	
MKNK1	1	ENSG00000079277	
TMEM205	1	ENSG00000105518	
MKNK2	1	ENSG00000099875	
MXI1	1	ENSG00000119950	
MAN1C1	1	ENSG00000117643	
TMEM208	1	ENSG00000168701	
TMEM209	1	ENSG00000146842	
FBRS	1	ENSG00000156860	
ARFGEF1	1	ENSG00000066777	
ARFGEF2	1	ENSG00000124198	
RAMP2-AS1	1	ENSG00000197291	
UNGP3	1	ENSG00000270343	
NRSN2-AS1	1	ENSG00000225377	
ZNF300P1	1	ENSG00000197083	
SLC50A1	1	ENSG00000169241	
MZF1-AS1	1	ENSG00000267858	
C8orf76	1	ENSG00000189376	
REST	1	ENSG00000084093	
RNU2-33P	1	ENSG00000222276	
NDUFV1-DT	1	ENSG00000184224	
KRAS	1	ENSG00000133703	
SUGT1	1	ENSG00000165416	
SNTB1	1	ENSG00000172164	
SNTB2	2	ENSG00000260873:ENSG00000168807	
RNU7-61P	1	ENSG00000251706	
EMC10	1	ENSG00000161671	
ARMCX3-AS1	1	ENSG00000228275	
NYNRIN	1	ENSG00000205978	
CDK5RAP1	1	ENSG00000101391	
DLEU1	1	ENSG00000176124	
MYL12-AS1	1	ENSG00000264235	
DLEU2	1	ENSG00000231607	
CDK5RAP3	1	ENSG00000108465	
PROK1	1	ENSG00000143125	
CDK5RAP2	1	ENSG00000136861	
MAP1S	1	ENSG00000130479	
GTPBP6	1	ENSG00000178605	
REV1	1	ENSG00000135945	
GTPBP8	1	ENSG00000163607	
SCRIB	2	ENSG00000274287:ENSG00000180900	
GTPBP2	1	ENSG00000172432	
GTPBP1	1	ENSG00000100226	
GTPBP4	1	ENSG00000107937	
GTPBP3	1	ENSG00000130299	
ZC2HC1C	1	ENSG00000119703	
ZC2HC1A	1	ENSG00000104427	
ZNF594-DT	1	ENSG00000261879	
MAP1A	1	ENSG00000166963	
RPL23P2	1	ENSG00000176054	
PPIEL	1	ENSG00000243970	
RPL23P8	1	ENSG00000219451	
CTBP2	1	ENSG00000175029	
CTBP1	1	ENSG00000159692	
NAIF1	1	ENSG00000171169	
XPA	1	ENSG00000136936	
XPC	1	ENSG00000154767	
RPS4Y1	1	ENSG00000129824	
PCDHA1	1	ENSG00000204970	
PCDHA5	1	ENSG00000204965	
HMOX1	1	ENSG00000100292	
PCDHA4	1	ENSG00000204967	
PCDHA3	1	ENSG00000255408	
PCDHA2	1	ENSG00000204969	
PCDHA9	1	ENSG00000204961	
PCDHA8	1	ENSG00000204962	
HMOX2	2	ENSG00000103415:ENSG00000277424	
PCDHA7	1	ENSG00000204963	
PCDHA6	1	ENSG00000081842	
PROM2	1	ENSG00000155066	
BARD1	1	ENSG00000138376	
SETD1B	1	ENSG00000139718	
SETD1A	1	ENSG00000099381	
IRF2BP1	1	ENSG00000170604	
IRF2BP2	1	ENSG00000168264	
RNU2-37P	1	ENSG00000222627	
PCDHB2	1	ENSG00000112852	
PCDHB6	1	ENSG00000113211	
PCDHB5	1	ENSG00000113209	
MMS19	1	ENSG00000155229	
PCDHB4	1	ENSG00000081818	
PCDHB3	1	ENSG00000113205	
PNISR-AS1	1	ENSG00000228506	
PCDHB9	1	ENSG00000177839	
PCDHB8	1	ENSG00000120322	
PCDHB7	1	ENSG00000113212	
RRAS2P1	1	ENSG00000236360	
HSPA8P4	1	ENSG00000248610	
HSPA8P5	1	ENSG00000256356	
HSPA8P7	1	ENSG00000224773	
HSPA8P8	1	ENSG00000229091	
KRI1	1	ENSG00000129347	
PPP1R12BP1	1	ENSG00000229238	
TIRAP-AS1	1	ENSG00000255062	
ARHGEF35-AS1	1	ENSG00000244198	
SPOUT1	1	ENSG00000198917	
IFIT1P1	1	ENSG00000215515	
TAF7L	1	ENSG00000102387	
MTATP6P1	1	ENSG00000248527	
PLEKHN1	1	ENSG00000187583	
SMAD5-AS1	1	ENSG00000164621	
BRD7P2	1	ENSG00000184100	
BRD7P5	1	ENSG00000235768	
TERF1	1	ENSG00000147601	
TERF2	1	ENSG00000132604	
CAPN1-AS1	1	ENSG00000254614	
FAM210B	1	ENSG00000124098	
GAS6-DT	1	ENSG00000272695	
NCOR2	1	ENSG00000196498	
FAM210A	1	ENSG00000177150	
SF3A3P2	1	ENSG00000254449	
TAF6L	1	ENSG00000162227	
NCOR1	1	ENSG00000141027	
NDUFA4P1	1	ENSG00000224550	
AEBP2	1	ENSG00000139154	
HSPA8P1	1	ENSG00000234176	
SF3A3P1	1	ENSG00000230568	
FMR1-IT1	1	ENSG00000236337	
PLEKHO1	1	ENSG00000023902	
PLEKHO2	1	ENSG00000241839	
CDC123	1	ENSG00000151465	
WAPL-DT	1	ENSG00000227896	
PSPC1P1	1	ENSG00000227879	
NDUFA4L2	1	ENSG00000185633	
RPL36P7	1	ENSG00000213519	
CTNS-AS1	1	ENSG00000262903	
SIAE	1	ENSG00000110013	
TAF9B	1	ENSG00000187325	
CHKB-DT	1	ENSG00000205559	
GOLGA6L17P	2	ENSG00000282209:ENSG00000277741	
YTHDF1	1	ENSG00000149658	
YTHDF2	1	ENSG00000198492	
YTHDF3	1	ENSG00000185728	
CSNK1A1	1	ENSG00000113712	
RNU6-1099P	1	ENSG00000200403	
SYNJ2BP	1	ENSG00000213463	
WBP1P1	1	ENSG00000231351	
MKLN1	1	ENSG00000128585	
OR7E108P	1	ENSG00000270432	
WBP1P2	1	ENSG00000233205	
SMOC1	1	ENSG00000198732	
CYP20A1	1	ENSG00000119004	
NUCB1	1	ENSG00000104805	
TMEM39A	1	ENSG00000176142	
TMEM39B	1	ENSG00000121775	
ELL2P1	1	ENSG00000227295	
NUCB2	1	ENSG00000070081	
CEP126	1	ENSG00000110318	
MTFMT	1	ENSG00000103707	
OXNAD1	1	ENSG00000154814	
LINC02201	1	ENSG00000251538	
TEDC2-AS1	1	ENSG00000259895	
TXNL4B	1	ENSG00000140830	
PLXND1	1	ENSG00000004399	
RNU6-137P	1	ENSG00000200550	
PRORP	2	ENSG00000258790:ENSG00000100890	
PROS1	1	ENSG00000184500	
CEP120	1	ENSG00000168944	
AUP1	1	ENSG00000115307	
CDC14C	1	ENSG00000218305	
VIRMA	1	ENSG00000164944	
CDC14A	1	ENSG00000079335	
CDC14B	1	ENSG00000081377	
CEP128	1	ENSG00000100629	
FAM216A	1	ENSG00000204856	
HID1	1	ENSG00000167861	
SALL1	1	ENSG00000103449	
SALL4	1	ENSG00000101115	
PHYHD1	1	ENSG00000175287	
PLXNC1	1	ENSG00000136040	
SNRNP35	1	ENSG00000184209	
TXNL4A	1	ENSG00000141759	
IGLJCOR18	1	ENSG00000265243	
PCDHAC2	1	ENSG00000243232	
PCDHAC1	1	ENSG00000248383	
PLEKHJ1	1	ENSG00000104886	
RARS2	1	ENSG00000146282	
TLE4	1	ENSG00000106829	
CSNK1G3	1	ENSG00000151292	
TLE3	1	ENSG00000140332	
SUPT16H	1	ENSG00000092201	
TLE2	1	ENSG00000065717	
CEP135	1	ENSG00000174799	
RARS1	1	ENSG00000113643	
SMIM15P2	1	ENSG00000270326	
TLE1	1	ENSG00000196781	
HARBI1	1	ENSG00000180423	
CEP131	1	ENSG00000141577	
SPICE1	1	ENSG00000163611	
VRK1	1	ENSG00000100749	
PRELID1P1	1	ENSG00000217325	
VRK2	1	ENSG00000028116	
VRK3	1	ENSG00000105053	
ILF2	1	ENSG00000143621	
TLE7	1	ENSG00000260734	
FAM215A	1	ENSG00000267496	
HIC1	1	ENSG00000177374	
TLE6	1	ENSG00000104953	
TLE5	1	ENSG00000104964	
HIC2	1	ENSG00000169635	
ILF3	1	ENSG00000129351	
LTB4R2	1	ENSG00000213906	
PRELID1P4	1	ENSG00000259592	
PRELID1P6	1	ENSG00000228305	
PRELID1P5	1	ENSG00000226986	
SNRPG	1	ENSG00000143977	
SLC25A38P1	1	ENSG00000229785	
SNRNP27	1	ENSG00000124380	
SNRPE	1	ENSG00000182004	
SNRNP25	1	ENSG00000161981	
SNRPF	1	ENSG00000139343	
SNRPC	1	ENSG00000124562	
MTCO3P12	1	ENSG00000198744	
CSNK1G2	1	ENSG00000133275	
SNRPA	1	ENSG00000077312	
CSNK1G1	1	ENSG00000169118	
SNRPB	1	ENSG00000125835	
CEP104	1	ENSG00000116198	
FAM114A1	1	ENSG00000197712	
FAM114A2	1	ENSG00000055147	
FAM218A	1	ENSG00000250486	
TCERG1L-AS1	1	ENSG00000230098	
CELSR1P1	1	ENSG00000237517	
ARF4P2	1	ENSG00000236527	
BOLA2B	1	ENSG00000169627	
CNOT10-AS1	1	ENSG00000251224	
ALOX12P2	1	ENSG00000262943	
ALOX12P1	1	ENSG00000264958	
DDRGK1	1	ENSG00000198171	
PLXNA2	1	ENSG00000076356	
KIFAP3-AS1	1	ENSG00000232959	
PLXNA1	1	ENSG00000114554	
PLXNA4	1	ENSG00000221866	
PLXNA3	1	ENSG00000130827	
LINC02210	1	ENSG00000204650	
EIF2B5	1	ENSG00000145191	
EIF2B4	1	ENSG00000115211	
CEP112	1	ENSG00000154240	
EIF2B3	1	ENSG00000070785	
LINC02212	1	ENSG00000249396	
EIF2B2	1	ENSG00000119718	
LINC02211	1	ENSG00000245662	
LPP-AS2	1	ENSG00000270959	
SEC16A	1	ENSG00000148396	
M6PR	1	ENSG00000003056	
MIR4453HG	1	ENSG00000268471	
SCRT1	1	ENSG00000261678	
FAM217B	1	ENSG00000196227	
GFAP	1	ENSG00000131095	
LRFN3	1	ENSG00000126243	
TICAM2-AS1	1	ENSG00000249249	
ENSG00000270571	1	ENSG00000270571	
RN7SL176P	1	ENSG00000266610	
LRFN4	1	ENSG00000173621	
LRFN1	1	ENSG00000128011	
PLEKHM1	3	ENSG00000276358:ENSG00000225190:ENSG00000277111	
PLXNB3	1	ENSG00000198753	
PLEKHM2	1	ENSG00000116786	
PLXNB2	1	ENSG00000196576	
LINC02206	1	ENSG00000259289	
PLXNB1	1	ENSG00000164050	
ADORA2A-AS1	1	ENSG00000178803	
PLEKHM3	1	ENSG00000178385	
PLEKHF2	1	ENSG00000175895	
RPS12P16	1	ENSG00000215184	
DUSP5P1	1	ENSG00000183929	
PLEKHF1	1	ENSG00000166289	
RPL10P1	1	ENSG00000217026	
CEP164	1	ENSG00000110274	
CRTC3-AS1	1	ENSG00000259736	
PIK3C2G	1	ENSG00000139144	
PIK3C2A	1	ENSG00000011405	
PIK3C2B	1	ENSG00000133056	
OR7E103P	1	ENSG00000198787	
SCRN1	1	ENSG00000136193	
IFNAR2-IL10RB	1	ENSG00000249624	
SNRNP70	1	ENSG00000104852	
PIP5KL1	1	ENSG00000167103	
SCRN3	1	ENSG00000144306	
SCRN2	1	ENSG00000141295	
ZNF295-AS1	1	ENSG00000237232	
RPL10P3	1	ENSG00000230734	
TLK2	1	ENSG00000146872	
TLK1	1	ENSG00000198586	
CEP170	2	ENSG00000276725:ENSG00000143702	
RPL10P6	1	ENSG00000230076	
EIF2B1	1	ENSG00000111361	
RPL10P8	1	ENSG00000254012	
RPL10P9	1	ENSG00000233913	
PLEKHG3	1	ENSG00000126822	
RFC5	1	ENSG00000111445	
PLEKHG4	1	ENSG00000196155	
PLEKHG1	1	ENSG00000120278	
RFC3	1	ENSG00000133119	
ENSG00000257550	1	ENSG00000257550	
PLEKHG2	1	ENSG00000090924	
RFC4	1	ENSG00000163918	
RFC1	1	ENSG00000035928	
RFC2	1	ENSG00000049541	
CEMIP2	1	ENSG00000135048	
PLEKHG5	1	ENSG00000171680	
PLEKHG6	1	ENSG00000008323	
FAM219B	1	ENSG00000178761	
FAM219A	1	ENSG00000164970	
CATSPERZ	1	ENSG00000219435	
NAIPP2	1	ENSG00000179978	
NAIPP4	2	ENSG00000277219:ENSG00000251634	
SKIC8	1	ENSG00000140395	
FOXD4L6	1	ENSG00000273514	
CATSPERE	1	ENSG00000179397	
SKIC2	6	ENSG00000232616:ENSG00000228896:ENSG00000225737:ENSG00000204351:ENSG00000206353:ENSG00000223493	
CATSPERD	1	ENSG00000174898	
SKIC3	1	ENSG00000198677	
CATSPERG	1	ENSG00000099338	
CYP4A22-AS1	1	ENSG00000225506	
ALMS1-IT1	1	ENSG00000230002	
MTFR1	1	ENSG00000066855	
MTFR2	1	ENSG00000146410	
FOXD4L3	1	ENSG00000187559	
AQP7P1	1	ENSG00000186466	
FOXD4L1	1	ENSG00000184492	
POTEH-AS1	1	ENSG00000236666	
CATSPER1	1	ENSG00000175294	
CATSPER3	1	ENSG00000152705	
PLEKHH2	1	ENSG00000152527	
CATSPER2	1	ENSG00000166762	
PLEKHH3	1	ENSG00000068137	
MTFP1	1	ENSG00000242114	
CATSPER4	1	ENSG00000188782	
SELENBP1	1	ENSG00000143416	
P2RY6	1	ENSG00000171631	
TAT-AS1	1	ENSG00000260886	
P2RY4	1	ENSG00000186912	
P2RY2	1	ENSG00000175591	
P2RY1	1	ENSG00000169860	
RFFL	1	ENSG00000092871	
PLEKHH1	1	ENSG00000054690	
SEC11A	1	ENSG00000140612	
SEC11C	1	ENSG00000166562	
ANGPT4	1	ENSG00000101280	
PPIL1	1	ENSG00000137168	
ANGPT2	1	ENSG00000091879	
PPIL2	1	ENSG00000100023	
ANGPT1	1	ENSG00000154188	
ENSG00000271858	1	ENSG00000271858	
SLC25A1P5	1	ENSG00000267323	
KRR1	1	ENSG00000111615	
CEP152	1	ENSG00000103995	
NUFIP1P1	1	ENSG00000218890	
TPRKB	1	ENSG00000144034	
SNX29P1	1	ENSG00000158482	
GFER	1	ENSG00000127554	
P2RX7	1	ENSG00000089041	
P2RX6	1	ENSG00000099957	
P2RX5	1	ENSG00000083454	
SNRNP40	1	ENSG00000060688	
P2RX4	1	ENSG00000135124	
TAFA2	1	ENSG00000198673	
P2RX3	1	ENSG00000109991	
TAFA3	1	ENSG00000184599	
KIAA0586	1	ENSG00000100578	
P2RX2	1	ENSG00000187848	
CEP162	1	ENSG00000135315	
TLL2	1	ENSG00000095587	
SNRNP48	1	ENSG00000168566	
PPIL3	1	ENSG00000240344	
PPIL4	1	ENSG00000131013	
PPIL6	1	ENSG00000185250	
ENSG00000271860	1	ENSG00000271860	
LINC02166	1	ENSG00000260259	
GFI1	1	ENSG00000162676	
BOLA2-SMG1P6	1	ENSG00000261740	
TMEM167B-DT	1	ENSG00000273382	
FCF1	1	ENSG00000119616	
TPRXL	1	ENSG00000180438	
KDM7A-DT	1	ENSG00000260231	
ENSG00000257526	1	ENSG00000257526	
RPL36AL	1	ENSG00000165502	
DZIP1L	1	ENSG00000158163	
TTC14-DT	1	ENSG00000239774	
CIAO2A	1	ENSG00000166797	
CIAO2B	1	ENSG00000166595	
SIL1	1	ENSG00000120725	
SCML2P1	1	ENSG00000264127	
LMLN-AS1	1	ENSG00000232832	
SCML2P2	1	ENSG00000271105	
IL15RA	1	ENSG00000134470	
KRT3	1	ENSG00000186442	
KRT1	1	ENSG00000167768	
KRT8	1	ENSG00000170421	
OR7E110P	1	ENSG00000235623	
FLT3LG	1	ENSG00000090554	
KRT7	1	ENSG00000135480	
DLEC1	1	ENSG00000008226	
KRT9	1	ENSG00000171403	
ENSG00000233569	1	ENSG00000233569	
SIK3	1	ENSG00000160584	
SIK1	1	ENSG00000142178	
SIK2	1	ENSG00000170145	
TLN2	1	ENSG00000171914	
TLN1	1	ENSG00000137076	
SPTBN4	1	ENSG00000160460	
SPTBN5	1	ENSG00000137877	
PGAM1P8	1	ENSG00000255200	
FUT10	1	ENSG00000172728	
LINC02185	1	ENSG00000262097	
FUT11	1	ENSG00000196968	
HTATSF1	1	ENSG00000102241	
GAPDHP1	1	ENSG00000228232	
ENSG00000257545	1	ENSG00000257545	
TP53BP2	1	ENSG00000143514	
TP53BP1	1	ENSG00000067369	
TMEM167AP2	1	ENSG00000256210	
PPATP1	1	ENSG00000241293	
CCR10	1	ENSG00000184451	
SPTBN1	1	ENSG00000115306	
SPTBN2	1	ENSG00000173898	
SETDB1	1	ENSG00000143379	
LINC02175	1	ENSG00000262155	
SETDB2	1	ENSG00000136169	
PYCR1	1	ENSG00000183010	
PYCR2	1	ENSG00000143811	
FRMD4A-AS1	1	ENSG00000234091	
PYCR3	2	ENSG00000276657:ENSG00000104524	
CCSER2	1	ENSG00000107771	
CCSER1	1	ENSG00000184305	
ACKR4P1	1	ENSG00000225415	
SIM2	1	ENSG00000159263	
CD320	1	ENSG00000167775	
FTH1P11	1	ENSG00000237264	
TOP2A	1	ENSG00000131747	
FTH1P10	1	ENSG00000223361	
TOP2B	1	ENSG00000077097	
GFM1	1	ENSG00000168827	
ZNRF2P2	1	ENSG00000225264	
FTH1P12	1	ENSG00000213362	
HIP1	1	ENSG00000127946	
DIP2C-AS1	1	ENSG00000180525	
CITED1	1	ENSG00000125931	
CITED2	1	ENSG00000164442	
GFM2	1	ENSG00000164347	
ZNRF2P1	1	ENSG00000237004	
CITED4	1	ENSG00000179862	
FTH1P16	1	ENSG00000227376	
LIMD1	1	ENSG00000144791	
LIMD2	1	ENSG00000136490	
ATP5F1AP7	1	ENSG00000241571	
SH3PXD2A	1	ENSG00000107957	
ATP5F1AP3	1	ENSG00000263232	
SH3PXD2B	1	ENSG00000174705	
LINC02116	1	ENSG00000250417	
KIZ-AS1	1	ENSG00000232712	
PSENEN	1	ENSG00000205155	
TOP3B	1	ENSG00000100038	
OR4D1	1	ENSG00000141194	
FTH1P23	1	ENSG00000242960	
IZUMO4	1	ENSG00000099840	
IZUMO1	1	ENSG00000182264	
FTH1P28	1	ENSG00000241607	
TOP3A	1	ENSG00000177302	
PROX2	1	ENSG00000119608	
PROX1	1	ENSG00000117707	
CBFA2T2	1	ENSG00000078699	
CBFA2T3	1	ENSG00000129993	
LIME1	1	ENSG00000203896	
FTH1P20	1	ENSG00000226564	
TLR1	1	ENSG00000174125	
ALDH5A1	1	ENSG00000112294	
MIR17HG	1	ENSG00000215417	
TLR9	1	ENSG00000239732	
TLR7	1	ENSG00000196664	
CD302	1	ENSG00000241399	
TLR6	1	ENSG00000174130	
TLR5	1	ENSG00000187554	
TLR4	1	ENSG00000136869	
VGLL1	1	ENSG00000102243	
TLR3	1	ENSG00000164342	
VGLL4	1	ENSG00000144560	
VGLL3	1	ENSG00000206538	
GUCY2C	1	ENSG00000070019	
GUCY2D	1	ENSG00000132518	
SIAH2-AS1	1	ENSG00000244265	
RFNG	1	ENSG00000169733	
PHYHIP	1	ENSG00000168490	
HIRA	1	ENSG00000100084	
KIAA0513	1	ENSG00000135709	
LIMA1	1	ENSG00000050405	
IPO5P1	1	ENSG00000269837	
APBB2	1	ENSG00000163697	
APBB1	1	ENSG00000166313	
APBB3	1	ENSG00000113108	
LINC02136	1	ENSG00000261348	
LINC02138	1	ENSG00000205015	
LINC02130	1	ENSG00000260009	
SORBS2	1	ENSG00000154556	
GPC1-AS1	1	ENSG00000218416	
PA2G4P6	1	ENSG00000231799	
SORBS1	1	ENSG00000095637	
PA2G4P5	1	ENSG00000225580	
WDR45BP1	1	ENSG00000265574	
PA2G4P4	1	ENSG00000230457	
SORBS3	1	ENSG00000120896	
TBILA	1	ENSG00000261488	
PA2G4P2	1	ENSG00000235698	
ENO1-AS1	1	ENSG00000230679	
PA2G4P1	1	ENSG00000237828	
APBA1	2	ENSG00000107282:ENSG00000276497	
APBA3	1	ENSG00000011132	
APBA2	2	ENSG00000034053:ENSG00000276495	
FCN3	1	ENSG00000142748	
TPSB2	1	ENSG00000197253	
RASEF	1	ENSG00000165105	
HAPSTR1	1	ENSG00000182831	
HOXA13	1	ENSG00000106031	
HSPD1P10	1	ENSG00000216990	
TATDN3	1	ENSG00000203705	
TATDN1	1	ENSG00000147687	
TATDN2	1	ENSG00000157014	
HCFC1R1	1	ENSG00000103145	
COTL1	1	ENSG00000103187	
TMEM38A	1	ENSG00000072954	
TMEM38B	1	ENSG00000095209	
VPS51P18	1	ENSG00000249443	
VPS51P13	1	ENSG00000248669	
H2AC8	1	ENSG00000277075	
MIGA2	1	ENSG00000148343	
H2AC6	1	ENSG00000180573	
MIGA1	1	ENSG00000180488	
H2AC7	1	ENSG00000196866	
MPC1-DT	1	ENSG00000261420	
SHISA5	1	ENSG00000164054	
ANXA11	1	ENSG00000122359	
NOSIP	1	ENSG00000142546	
SHISA4	1	ENSG00000198892	
PCDHA14	1	ENSG00000249504	
PCDHA13	1	ENSG00000239389	
PNRC2P1	1	ENSG00000228217	
PCDHA12	1	ENSG00000251664	
SHISA9	1	ENSG00000237515	
PCDHA11	1	ENSG00000249158	
SHISA8	1	ENSG00000234965	
LZTFL1	1	ENSG00000163818	
PCDHA10	1	ENSG00000250120	
SHISA7	1	ENSG00000187902	
MYCL	1	ENSG00000116990	
PRPF4	1	ENSG00000136875	
PACRGL	1	ENSG00000163138	
MYCN	1	ENSG00000134323	
PRPF6	1	ENSG00000101161	
FANCD2	1	ENSG00000144554	
PRPF3	1	ENSG00000117360	
THBS4-AS1	1	ENSG00000249825	
EEF1E1P1	1	ENSG00000236307	
RPS19BP1	1	ENSG00000187051	
PRKAR2A-AS1	1	ENSG00000224424	
EFNA5	1	ENSG00000184349	
EFNA4	1	ENSG00000243364	
PRPF8	2	ENSG00000274442:ENSG00000174231	
EFNB2	1	ENSG00000125266	
EFNB1	1	ENSG00000090776	
MYG1	1	ENSG00000139637	
TIMM23B	1	ENSG00000204152	
EFNB3	1	ENSG00000108947	
TCEAL3-AS1	1	ENSG00000224031	
CNOT6LP1	1	ENSG00000230183	
POU2F1	1	ENSG00000143190	
EIF2S2	1	ENSG00000125977	
POU2F2	1	ENSG00000028277	
EIF2S1	1	ENSG00000134001	
POU2F3	1	ENSG00000137709	
EFNA1	1	ENSG00000169242	
EFNA3	1	ENSG00000143590	
EFNA2	1	ENSG00000099617	
EIF2S3	1	ENSG00000130741	
TLX3	1	ENSG00000164438	
PRPH2	1	ENSG00000112619	
TLX2	1	ENSG00000115297	
TLX1	1	ENSG00000107807	
PI4KA	1	ENSG00000241973	
MAP6D1	1	ENSG00000180834	
DYNLRB1	1	ENSG00000125971	
PI4KB	1	ENSG00000143393	
TMEM35B	1	ENSG00000243749	
AVEN	1	ENSG00000169857	
