NAME	# MATCHING PROBE SETS	MATCHING PROBE SET(S)	
KRT18P17	1	KRT18P17	
ME2	1	ME2	
KRT18P31	1	KRT18P31	
NT5C3AP1	1	NT5C3AP1	
PVRIG	1	PVRIG	
FOXL2	1	FOXL2	
FOXL1	1	FOXL1	
NUP50-DT	1	NUP50-AS1	
SLC25A16	1	SLC25A16	
SLC25A15	1	SLC25A15	
SLC25A18	1	SLC25A18	
SLC25A17	1	SLC25A17	
NPC1	1	NPC1	
LAMTOR5-AS1	1	LAMTOR5-AS1	
NPC2	1	NPC2	
SLC25A19	1	SLC25A19	
DSG2	1	DSG2	
SLC25A10	1	SLC25A10	
MIR3667HG	1	C22orf34	
SLC25A12	1	SLC25A12	
MET	1	MET	
SLC25A11	1	SLC25A11	
SLC25A14	1	SLC25A14	
SLC25A13	1	SLC25A13	
STAG3L5P	1	STAG3L5P	
FOXK2	1	FOXK2	
FOXK1	1	FOXK1	
MFF	1	MFF	
SLC25A27	1	SLC25A27	
SLC25A26	1	SLC25A26	
SLC25A29	1	SLC25A29	
SLC25A28	1	SLC25A28	
COPS8P2	1	COPS8P2	
SLC25A20	1	SLC25A20	
SLC25A23	1	SLC25A23	
SLC25A22	1	SLC25A22	
SLC25A25	1	SLC25A25	
SLC25A24	1	SLC25A24	
HSDL2-AS1	1	C9orf147	
MMAA	1	MMAA	
MMAB	1	MMAB	
MGA	1	MGA	
FOXJ3	1	FOXJ3	
FOXJ2	1	FOXJ2	
FOXJ1	1	FOXJ1	
MERTK	1	MERTK	
DHODH	1	DHODH	
SLC25A38	1	SLC25A38	
NELL2	1	NELL2	
SLC25A37	1	SLC25A37	
SLC25A39	1	SLC25A39	
SLC25A30	1	SLC25A30	
SLC25A32	1	SLC25A32	
P4HB	1	P4HB	
SLC25A34	1	SLC25A34	
SLC25A33	1	SLC25A33	
SLC25A36	1	SLC25A36	
SLC25A35	1	SLC25A35	
SPON2	1	SPON2	
PTGES3P4	1	PTGES3P4	
SPON1	1	SPON1	
RN7SL49P	1	RN7SL49P	
FOXI3	1	FOXI3	
PTGES3P1	1	PTGES3P1	
ZDHHC5	1	ZDHHC5	
CCT6P1	1	CCT6P1	
ZDHHC6	1	ZDHHC6	
ZDHHC7	1	ZDHHC7	
ZDHHC8	1	ZDHHC8	
ZDHHC1	1	ZDHHC1	
ZDHHC2	1	ZDHHC2	
ZDHHC3	1	ZDHHC3	
CCT6P3	1	CCT6P3	
ZDHHC4	1	ZDHHC4	
CHORDC1	1	CHORDC1	
NPFF	1	NPFF	
NSMCE3	1	NSMCE3	
ANKRD20A11P	1	ANKRD20A11P	
NSMCE2	1	NSMCE2	
FOXH1	1	FOXH1	
NSMCE1	1	NSMCE1	
MIR519A2	1	MIR519A2	
MIF	1	MIF	
HASPIN	1	GSG2	
GNPAT	1	GNPAT	
SFRP1	1	SFRP1	
CTXN1	1	CTXN1	
TMEM87A	1	TMEM87A	
TMEM87B	1	TMEM87B	
FOXG1	1	FOXG1	
EVPL	1	EVPL	
DSN1	1	DSN1	
RIMKLA	1	RIMKLA	
RBM12	1	RBM12	
RIMKLB	1	RIMKLB	
RBM10	1	RBM10	
RBM11	1	RBM11	
TMEM86A	1	TMEM86A	
TMEM86B	1	TMEM86B	
PILRB	1	PILRB	
CELA1	1	CELA1	
PILRA	1	PILRA	
RPS26P15	1	RPS26P15	
RPS26P11	1	RPS26P11	
COL9A3	1	COL9A3	
CYSTM1	1	CYSTM1	
COL9A2	1	COL9A2	
RCOR3	1	RCOR3	
RCOR2	1	RCOR2	
RCOR1	1	RCOR1	
FKBP11	1	FKBP11	
FKBP10	1	FKBP10	
SUV39H2	1	SUV39H2	
FKBP15	1	FKBP15	
DOC2A	1	DOC2A	
FKBP14	1	FKBP14	
SUV39H1	1	SUV39H1	
LHFPL3-AS2	1	LHFPL3-AS2	
BMI1	1	BMI1	
REV3L	1	REV3L	
MLX	1	MLX	
UTP14A	1	UTP14A	
UTP14C	1	UTP14C	
SBSPON	1	SBSPON	
FOXD4	1	FOXD4	
ANKDD1B	1	ANKDD1B	
TMC3-AS1	1	TMC3-AS1	
ANKDD1A	1	ANKDD1A	
FOXD2	1	FOXD2	
FOXD1	1	FOXD1	
MME	1	MME	
MMD	1	MMD	
OSMR	1	OSMR	
LHFPL3-AS1	1	LHFPL3-AS1	
THRIL	1	THRIL	
FOXC2	1	FOXC2	
FOXC1	1	FOXC1	
RABGAP1	1	RABGAP1	
SPINDOC	1	C11orf84	
PVT1	1	PVT1	
DYNLT2B	1	TCTEX1D2	
IBA57	1	IBA57	
MNT	1	MNT	
PGRMC1	1	PGRMC1	
PGRMC2	1	PGRMC2	
CARS1-AS1	1	CARS-AS1	
FOXB1	1	FOXB1	
NPM1	1	NPM1	
NPM2	1	NPM2	
CAVIN1	1	PTRF	
CAVIN4	1	MURC	
MOK	1	MOK	
NPM3	1	NPM3	
PPP1CA	1	PPP1CA	
HAGLROS	1	HAGLROS	
FKBP1A	1	FKBP1A	
ZDHHC9	1	ZDHHC9	
FKBP1C	1	FKBP1C	
FKBP1B	1	FKBP1B	
ENGASE	1	ENGASE	
FOXA1	1	FOXA1	
PCDHB18P	1	PCDHB18P	
MPG	1	MPG	
MPI	1	MPI	
FAM21FP	1	FAM21FP	
CPOX	1	CPOX	
WBP1L	1	WBP1L	
CCER2	1	CCER2	
MPO	1	MPO	
ACRBP	1	ACRBP	
RNA5SP108	1	RNA5SP108	
NPPB	1	NPPB	
MPZ	1	MPZ	
SNIP1	1	SNIP1	
OSR2	1	OSR2	
PCDHB17P	1	PCDHB17P	
ADPRHL1	1	ADPRHL1	
LOXL1-AS1	1	LOXL1-AS1	
RPGRIP1L	1	RPGRIP1L	
WBP11	1	WBP11	
NPNT	1	NPNT	
PIN4P1	1	PIN4P1	
MR1	1	MR1	
DPEP2	1	DPEP2	
DPEP1	1	DPEP1	
C20orf144	1	C20orf144	
UTP25	1	DIEXF	
C20orf141	1	C20orf141	
RBM8A	1	RBM8A	
NPR1	1	NPR1	
RBM8B	1	RBM8B	
NPR2	1	NPR2	
NPR3	1	NPR3	
UTP23	1	UTP23	
MIATNB	1	MIATNB	
RNPS1P1	1	RNPS1P1	
RAB4B-EGLN2	1	RAB4B-EGLN2	
TAC4	1	TAC4	
UTP20	1	UTP20	
TAC3	1	TAC3	
VARS2	1	VARS2	
VARS1	1	VARS	
BCL9L	1	BCL9L	
OST4	1	OST4	
ZFHX3	1	ZFHX3	
ZFHX2	1	ZFHX2	
ARPIN-AP3S2	1	C15orf38-AP3S2	
SLC52A2	1	SLC52A2	
SLC52A3	1	SLC52A3	
HMGA1	1	HMGA1	
DSTN	1	DSTN	
SLC52A1	1	SLC52A1	
ZFHX4	1	ZFHX4	
ANKHD1	1	ANKHD1	
BMP6	1	BMP6	
BMP4	1	BMP4	
BMP1	1	BMP1	
AJM1	1	C9orf172	
CPS1	1	CPS1	
MMP24OS	1	MMP24-AS1	
OSTC	1	OSTC	
TAB3	1	TAB3	
TAB2	1	TAB2	
TAB1	1	TAB1	
LSM14B	1	LSM14B	
LSM14A	1	LSM14A	
RBM27	1	RBM27	
RBM28	1	RBM28	
PNLIPRP2	1	PNLIPRP2	
RBM25	1	RBM25	
CD164L2	1	CD164L2	
RHOXF1	1	RHOXF1	
NAA40	1	NAA40	
RBM26	1	RBM26	
LAMC3	1	LAMC3	
ATP2A3	1	ATP2A3	
HMGB2	1	HMGB2	
HMGB3	1	HMGB3	
PSIP1	1	PSIP1	
ATP2A2	1	ATP2A2	
LAMC2	1	LAMC2	
MTR	1	MTR	
ATP2A1	1	ATP2A1	
LAMC1	1	LAMC1	
HMGB1	1	HMGB1	
SEC61A2	1	SEC61A2	
PSMA6P1	1	PSMA6P1	
SEC61A1	1	SEC61A1	
PSMA6P2	1	PSMA6P2	
RPS26P28	1	RPS26P28	
BCL7A	1	BCL7A	
CPT2	1	CPT2	
BCL7C	1	BCL7C	
BCL7B	1	BCL7B	
NPTN	1	NPTN	
UQCRFS1	1	UQCRFS1	
LRRFIP2	1	LRRFIP2	
LRRFIP1	1	LRRFIP1	
RBM34	1	RBM34	
CFAP43	1	CFAP43	
CFAP45	1	CFAP45	
RBM33	1	RBM33	
CFAP44	1	CFAP44	
HS3ST3B1	1	HS3ST3B1	
UTP15	1	UTP15	
RBM17	1	RBM17	
NAA30	1	NAA30	
RBM14	1	RBM14	
RBM15	1	RBM15	
DYNLT1	1	DYNLT1	
UTP11	1	UTP11	
DYNLT2	1	TCTE3	
MMP2	1	MMP2	
RBM18	1	RBM18	
DYNLT3	1	DYNLT3	
RBM19	1	RBM19	
DYNLT4	1	TCTEX1D4	
UTP18	1	UTP18	
MMP9	1	MMP9	
GORASP2	1	GORASP2	
GORASP1	1	GORASP1	
CPTP	1	CPTP	
CFAP58	1	CFAP58	
CDHR3	1	CDHR3	
NAA35	1	NAA35	
SPOPL	1	SPOPL	
CDHR4	1	CDHR4	
RBM20	1	RBM20	
CFAP57	1	CFAP57	
MVD	1	MVD	
NAA38	1	NAA38	
RPS26P31	1	RPS26P31	
RBM23	1	RBM23	
CFAP53	1	CFAP53	
RBM22	1	RBM22	
LAMA5	1	LAMA5	
RBM47	1	RBM47	
MVK	1	MVK	
RBM48	1	RBM48	
LAMA2	1	LAMA2	
LAMA1	1	LAMA1	
NAA20	1	NAA20	
MVP	1	MVP	
GOSR2	1	GOSR2	
LAMA3	1	LAMA3	
GOSR1	1	GOSR1	
TAF9	1	TAF9	
RBM4B	1	RBM4B	
ATP2C2	1	ATP2C2	
HMGCR	1	HMGCR	
ATP2C1	1	ATP2C1	
LYSET	1	TMEM251	
HMGCL	1	HMGCL	
RAB40A	1	RAB40A	
RAB40B	1	RAB40B	
RAB40C	1	RAB40C	
RPS26P47	1	RPS26P47	
BMS1	1	BMS1	
NAA25	1	NAA25	
EPS8L1	1	EPS8L1	
RPS2P5	1	RPS2P5	
EPS8L2	1	EPS8L2	
RPS2P4	1	RPS2P4	
CFAP20	1	CFAP20	
RPS2P7	1	RPS2P7	
RBM38	1	RBM38	
RBM39	1	RBM39	
NAA10	1	NAA10	
LAMB3	1	LAMB3	
LAMB2	1	LAMB2	
LAMB4	1	LAMB4	
MX1	1	MX1	
ATP2B4	1	ATP2B4	
API5P1	1	API5P1	
ATP2B3	1	ATP2B3	
GOLGA6L5P	1	GOLGA6L5P	
LAMB1	1	LAMB1	
ATP2B2	1	ATP2B2	
ATP2B1	1	ATP2B1	
MIR1915	1	MIR1915	
BMT2	1	BMT2	
RBM41	1	RBM41	
TAF8	1	TAF8	
CFAP36	1	CFAP36	
RBM42	1	RBM42	
TAF7	1	TAF7	
TAF6	1	TAF6	
NAA16	1	NAA16	
TAF5	1	TAF5	
NAA15	1	NAA15	
CPVL	1	CPVL	
TAF4	1	TAF4	
RBM45	1	RBM45	
TAF3	1	TAF3	
TAF2	1	TAF2	
RBM43	1	RBM43	
TAF1	1	TAF1	
RBM44	1	RBM44	
TLNRD1	1	MESDC1	
DCAF8	1	DCAF8	
DCAF5	1	DCAF5	
TPGS1	1	TPGS1	
DCAF4	1	DCAF4	
DCAF7	1	DCAF7	
TPGS2	1	TPGS2	
DCAF6	1	DCAF6	
DCAF1	1	DCAF1	
RPS24P8	1	RPS24P8	
MYC	1	MYC	
MYB	1	MYB	
CDK20	1	CDK20	
MMUT	1	MUT	
SULT2A1	1	SULT2A1	
RNA5SP296	1	RNA5SP296	
IAH1	1	IAH1	
RPL7AP66	1	RPL7AP66	
SDHDP6	1	SDHDP6	
SKP1P1	1	SKP1P1	
MIS18A-AS1	1	MIS18A-AS1	
FAM230C	1	FAM230C	
EEF1DP1	1	EEF1DP1	
CDKN2B-AS1	1	CDKN2B-AS1	
PRDX3	1	PRDX3	
PRDX2	1	PRDX2	
PRDX5	1	PRDX5	
PRDX4	1	PRDX4	
PRDX1	1	PRDX1	
PSMG3-AS1	1	PSMG3-AS1	
NKX2-5	1	NKX2-5	
NKX2-3	1	NKX2-3	
CDK17	1	CDK17	
FZD1	1	FZD1	
CDK18	1	CDK18	
WNT10B	1	WNT10B	
DNAH12	1	DNAH12	
FZD3	1	FZD3	
CDK19	1	CDK19	
FZD2	1	FZD2	
FZD5	1	FZD5	
DNAH17	1	DNAH17	
SLC12A9-AS1	1	RP11-126L15.4	
FZD4	1	FZD4	
FZD7	1	FZD7	
RAB3IP	1	RAB3IP	
FZD6	1	FZD6	
DNAH14	1	DNAH14	
FZD8	1	FZD8	
PA2G4	1	PA2G4	
FHDC1	1	FHDC1	
PRDX6	1	PRDX6	
FAM13A-AS1	1	FAM13A-AS1	
CDK10	1	CDK10	
RPL30-AS1	1	KB-1208A12.3	
CDK12	1	CDK12	
CDK13	1	CDK13	
CDK14	1	CDK14	
CDK16	1	CDK16	
RPS15AP38	1	RPS15AP38	
CEMP1	1	CEMP1	
RPL7AP30	1	RPL7AP30	
RPL7AP31	1	RPL7AP31	
MSTO2P	1	MSTO2P	
FAAHP1	1	FAAHP1	
FAM234B	1	FAM234B	
FAM234A	1	FAM234A	
COL21A1	1	COL21A1	
JDP2	1	JDP2	
HBEGF	1	HBEGF	
ASAH1	1	ASAH1	
ASAH2	1	ASAH2	
ZNF584-DT	1	CTD-2619J13.14	
TRIM16L	1	TRIM16L	
GCNT1	1	GCNT1	
GRAMD4	1	GRAMD4	
TANK	1	TANK	
RPL7AP11	1	RPL7AP11	
NKAPP1	1	NKAPP1	
RPL7AP15	1	RPL7AP15	
GCNT2	1	GCNT2	
GCNT3	1	GCNT3	
HS1BP3	1	HS1BP3	
LINC-PINT	1	LINC-PINT	
DTD1	1	DTD1	
DTD2	1	DTD2	
SAAL1	1	SAAL1	
TCAIM	1	TCAIM	
TRMT1	1	TRMT1	
FAM104B	1	FAM104B	
FAM104A	1	FAM104A	
GUCA2A	1	GUCA2A	
TRMT5	1	TRMT5	
RFWD3	1	RFWD3	
TRMT6	1	TRMT6	
ALMS1	1	ALMS1	
LAMTOR2	1	LAMTOR2	
LAMTOR1	1	LAMTOR1	
EEF1AKMT3	1	METTL21B	
LAMTOR4	1	LAMTOR4	
LAMTOR3	1	LAMTOR3	
EEF1AKMT2	1	METTL10	
EEF1AKMT1	1	EEF1AKMT1	
LAMTOR5	1	LAMTOR5	
B3GAT3P1	1	B3GAT3P1	
GUCA1B	1	GUCA1B	
FAM107B	1	FAM107B	
BEST1	1	BEST1	
BEST4	1	BEST4	
MACROD1	1	MACROD1	
NBN	1	NBN	
MACROD2	1	MACROD2	
LZTS2	1	LZTS2	
LZTS1	1	LZTS1	
MIR497HG	1	MIR497HG	
LZTS3	1	LZTS3	
NUTM2A	1	NUTM2A	
TAP2	1	TAP2	
TAP1	1	TAP1	
DISP1	1	DISP1	
DISP2	1	DISP2	
DISP3	1	DISP3	
NCL	1	NCL	
NUTM2G	1	NUTM2G	
MALAT1	1	MALAT1	
NUTM2F	1	NUTM2F	
NUTM2E	1	NUTM2E	
NUTM2D	1	NUTM2D	
NUTM2B	1	NUTM2B	
NKAPD1	1	C11orf57	
CEMIP	1	CEMIP	
KRBA2	1	KRBA2	
KRBA1	1	KRBA1	
CYP4F22	1	CYP4F22	
GLB1L3	1	GLB1L3	
GLB1L2	1	GLB1L2	
BMS1P21	1	BMS1P21	
RPS15AP10	1	RPS15AP10	
WDTC1	1	WDTC1	
WEE2-AS1	1	WEE2-AS1	
DHCR24	1	DHCR24	
NEB	1	NEB	
BMS1P10	1	BMS1P10	
NF1	1	NF1	
NF2	1	NF2	
LZTR1	1	LZTR1	
NES	1	NES	
RPS15AP24	1	RPS15AP24	
BNC2	1	BNC2	
ASB16-AS1	1	ASB16-AS1	
CNGA4	1	CNGA4	
PGPEP1	1	PGPEP1	
NAV2-AS2	1	NAV2-AS2	
NAV2-AS1	1	NAV2-AS1	
PATL1	1	PATL1	
BET1L	1	BET1L	
PATL2	1	PATL2	
RPS11P5	1	RPS11P5	
SMDT1	1	SMDT1	
C10orf95-AS1	1	RPARP-AS1	
CNGB1	1	CNGB1	
ACSS2	1	ACSS2	
SAA2-SAA4	1	SAA2-SAA4	
FZR1	1	FZR1	
SCGB2B2	1	SCGB2B2	
NHS	1	NHS	
PAXIP1-AS2	1	PAXIP1-AS2	
UGGT2	1	UGGT2	
UGGT1	1	UGGT1	
EEF1B2P3	1	EEF1B2P3	
RPH3AL	1	RPH3AL	
EEF1B2P6	1	EEF1B2P6	
KCNJ11	1	KCNJ11	
KCNIP2	1	KCNIP2	
ARMCX5-GPRASP2	1	ARMCX5-GPRASP2	
KCNIP3	1	KCNIP3	
KCNJ13	1	KCNJ13	
KCNJ14	1	KCNJ14	
THAP12P7	1	THAP12P7	
KCNJ15	1	KCNJ15	
MND1	1	MND1	
NIN	1	NIN	
METAP1	1	METAP1	
METAP2	1	METAP2	
ACSM3	1	ACSM3	
GORAB	1	GORAB	
RBM26-AS1	1	RBM26-AS1	
PWP2	1	PWP2	
PWP1	1	PWP1	
HABP4	1	HABP4	
UBAP2L	1	UBAP2L	
HABP2	1	HABP2	
FAAP100	1	FAAP100	
ACSL1	1	ACSL1	
MYL11	1	MYLPF	
ACSL6	1	ACSL6	
ACSL5	1	ACSL5	
C21orf91-OT1	1	C21orf91-OT1	
ACSL4	1	ACSL4	
ACSL3	1	ACSL3	
PIMREG	1	FAM64A	
COL8A2	1	COL8A2	
DUXAP8	1	DUXAP8	
DUXAP9	2	LINC01296:DUXAP9	
RPL15P18	1	RPL15P18	
NLK	1	NLK	
NLN	1	NLN	
PATZ1	1	PATZ1	
SNHG1	1	SNHG1	
RABGAP1L	1	RABGAP1L	
NMB	1	NMB	
DTNA	1	DTNA	
DTNB	1	DTNB	
SNHG8	1	SNHG8	
KTI12	1	KTI12	
SNHG9	1	SNHG9	
PARP16	1	PARP16	
SNHG6	1	SNHG6	
NMI	1	NMI	
SNHG7	1	SNHG7	
SNHG4	1	SNHG4	
SNHG5	1	SNHG5	
PARP12	1	PARP12	
SNHG3	1	SNHG3	
PARP10	1	PARP10	
PARP11	1	PARP11	
NCEH1	1	NCEH1	
UBAP1L	1	UBAP1L	
FHIP1A-DT	1	RP11-610P16.1	
NUTM2B-AS1	1	NUTM2B-AS1	
MYL6B	1	MYL6B	
PRPF19	1	PRPF19	
RPTOR	1	RPTOR	
NNT	1	NNT	
WBP1LP2	1	WBP1LP2	
KREMEN1	1	KREMEN1	
AMPD2	1	AMPD2	
KREMEN2	1	KREMEN2	
AMPD3	1	AMPD3	
RAB33A	1	RAB33A	
RAB33B	1	RAB33B	
PRPF18	1	PRPF18	
NPB	1	NPB	
RNA5SP200	1	RNA5SP200	
CXCR5	1	CXCR5	
TAF9P3	1	TAF9P3	
LYPLA2P2	1	LYPLA2P2	
CXCR4	1	CXCR4	
NPL	1	NPL	
CXCR6	1	CXCR6	
NPW	1	NPW	
EFCAB13-DT	1	THCAT158	
CXCR2	1	CXCR2	
DISC1	1	DISC1	
AAMDC	1	AAMDC	
NQO1	1	NQO1	
NQO2	1	NQO2	
MAGI1-IT1	1	MAGI1-IT1	
ZDHHC11B	1	ZDHHC11B	
CTAGE10P	1	CTAGE10P	
PRPF39	1	PRPF39	
ERG28	1	C14orf1	
PRPF31	1	PRPF31	
TMCC1-DT	1	TMCC1-AS1	
CDK5R2	1	CDK5R2	
NEUROG2	1	NEUROG2	
CDK5R1	1	CDK5R1	
HDLBP	1	HDLBP	
NRM	1	NRM	
NRL	1	NRL	
CHCHD4	1	CHCHD4	
CHCHD5	1	CHCHD5	
CHCHD2	1	CHCHD2	
CHCHD3	1	CHCHD3	
CHCHD6	1	CHCHD6	
CHCHD7	1	CHCHD7	
CHCHD1	1	CHCHD1	
NSF	1	NSF	
NANOGNBP3	1	NANOGNBP3	
CD300A	1	CD300A	
SPNS3	1	SPNS3	
SPNS2	1	SPNS2	
RNA5SP216	1	RNA5SP216	
WRNIP1	1	WRNIP1	
TRNT1	1	TRNT1	
PREPL	1	PREPL	
SPNS1	1	SPNS1	
CD300C	1	CD300C	
RAI14	1	RAI14	
AKNA	1	AKNA	
CTTNBP2	1	CTTNBP2	
RNA5SP244	1	RNA5SP244	
LTBP4	1	LTBP4	
DTX2	1	DTX2	
LTBP2	1	LTBP2	
LTBP3	1	LTBP3	
DTX4	1	DTX4	
CPLX2	1	CPLX2	
LTBP1	1	LTBP1	
CPLX1	1	CPLX1	
CTAGE16P	1	CTAGE16P	
ARSD-AS1	1	ARSD-AS1	
OTX2	1	OTX2	
OTX1	1	OTX1	
OSGEPL1-AS1	1	OSGEPL1-AS1	
DSCR10	1	DSCR10	
TBCD	1	TBCD	
TBCC	1	TBCC	
TBCB	1	TBCB	
TBCA	1	TBCA	
ACSF3	1	ACSF3	
ACSF2	1	ACSF2	
TBCK	1	TBCK	
HSPE1P7	1	HSPE1P7	
RFXAP	1	RFXAP	
COL20A1	1	COL20A1	
HSPE1P2	1	HSPE1P2	
HSPE1P3	1	HSPE1P3	
HSPE1P4	1	HSPE1P4	
DOCK6	1	DOCK6	
DOCK5	1	DOCK5	
DOCK4	1	DOCK4	
DOCK3	1	DOCK3	
DOCK9	1	DOCK9	
NVL	1	NVL	
TSEN15	1	TSEN15	
DOCK8	1	DOCK8	
DOCK7	1	DOCK7	
LMOD1	1	LMOD1	
FOXP4-AS1	1	FOXP4-AS1	
CTDSPL2	1	CTDSPL2	
LMOD2	1	LMOD2	
SENP6	1	SENP6	
SENP7	1	SENP7	
SENP5	1	SENP5	
SENP8	1	SENP8	
FLOT2	1	FLOT2	
GLIDR	1	GLIDR	
RUBCN	1	RUBCN	
EGFL7	1	EGFL7	
MRGPRX1	1	MRGPRX1	
SENP2	1	SENP2	
SENP3	1	SENP3	
SENP1	1	SENP1	
TRNP1	1	TRNP1	
MNS1	1	MNS1	
DOCK1	1	DOCK1	
EGFL8	1	EGFL8	
GCOM1	1	GCOM1	
RNA5SP283	1	RNA5SP283	
NXN	1	NXN	
PMF1-BGLAP	1	PMF1-BGLAP	
RBAKDN	1	RBAKDN	
LTC4S	1	LTC4S	
RPL39P34	1	RPL39P34	
RPL39P36	1	RPL39P36	
KLRG2	1	KLRG2	
STRCP1	1	STRCP1	
CDIPT	1	CDIPT	
KLRG1	1	KLRG1	
RASGRF2-AS1	1	RASGRF2-AS1	
NYX	1	NYX	
TBKBP1	1	TBKBP1	
SLC4A1AP	1	SLC4A1AP	
LINC00540	1	LINC00540	
SEPTIN14P12	1	SEPT14P12	
TBK1	1	TBK1	
SYNGAP1	1	SYNGAP1	
ZEB1-AS1	1	ZEB1-AS1	
LINC00539	1	LINC00539	
AKT2	1	AKT2	
AKT3	1	AKT3	
AKT1	1	AKT1	
PKNOX1	1	PKNOX1	
MNX1	1	MNX1	
KRTDAP	1	KRTDAP	
TSTD1	1	TSTD1	
TSTD2	1	TSTD2	
PHKA1	1	PHKA1	
CIDECP1	1	CIDECP	
PHKA2	1	PHKA2	
SEPSECS-AS1	1	SEPSECS-AS1	
FAM157C	1	FAM157C	
FAM157B	1	FAM157B	
FAM157A	1	FAM157A	
SKAP2	1	SKAP2	
ABALON	1	ABALON	
EXD2	1	EXD2	
EXD3	1	EXD3	
CRABP2	1	CRABP2	
SULT1A1	1	SULT1A1	
RNF214	1	RNF214	
RNF213	1	RNF213	
RNF216	1	RNF216	
RNF215	1	RNF215	
RNF217	1	RNF217	
C14orf93	1	C14orf93	
SULT1A4	1	SULT1A4	
SULT1A3	1	SULT1A3	
SULT1A2	1	SULT1A2	
LINC00551	1	LINC00551	
TIPARP	1	TIPARP	
NR2F1	1	NR2F1	
NR2F2	1	NR2F2	
AIF1L	1	AIF1L	
NR2F6	1	NR2F6	
RNF223	1	RNF223	
RNF222	1	RNF222	
TBL3	1	TBL3	
RNF225	1	RNF225	
TBL2	1	TBL2	
RNF224	1	RNF224	
TREML2	1	TREML2	
RNF220	1	RNF220	
ZRANB2-DT	1	ZRANB2-AS2	
ARHGAP9	1	ARHGAP9	
DUBR	1	DUBR	
ARHGAP8	1	ARHGAP8	
PTPN2P1	1	PTPN2P1	
ARHGAP1	1	ARHGAP1	
ARHGAP5	1	ARHGAP5	
PEAR1	1	PEAR1	
ARHGAP6	1	ARHGAP6	
TWF1P1	1	TWF1P1	
ARHGAP4	1	ARHGAP4	
DLGAP1	1	DLGAP1	
DLGAP2	1	DLGAP2	
DLGAP5	1	DLGAP5	
DLGAP4	1	DLGAP4	
METRN	1	METRN	
NR2F1-AS1	1	NR2F1-AS1	
SLC39A11	1	SLC39A11	
SLC39A10	1	SLC39A10	
SLC39A13	1	SLC39A13	
RAB3IL1	1	RAB3IL1	
WNT9A	1	WNT9A	
SYS1-DBNDD2	1	SYS1-DBNDD2	
SLC39A14	1	SLC39A14	
LINC01819	1	AC016735.2	
OAF	1	OAF	
PXDN	1	PXDN	
PPARG	1	PPARG	
L2HGDH	1	L2HGDH	
ERGIC3	1	ERGIC3	
PPARA	1	PPARA	
ERGIC2	1	ERGIC2	
ERGIC1	1	ERGIC1	
PPARD	1	PPARD	
CRB2	1	CRB2	
OAT	1	OAT	
SOS1-IT1	1	SOS1-IT1	
CENPA	1	CENPA	
CENPB	1	CENPB	
CENPC	1	CENPC	
NEURL1B	1	NEURL1B	
NRAS	1	NRAS	
EXOSC10	1	EXOSC10	
PRR14L	1	PRR14L	
NRAV	1	NRAV	
LINC00511	1	LINC00511	
CENPT	1	CENPT	
MTND6P8	1	MTND6P8	
CENPU	1	CENPU	
CENPV	1	CENPV	
CENPW	1	CENPW	
CRBN	1	CRBN	
WNT7B	1	WNT7B	
DAB2IP	1	DAB2IP	
WNT7A	1	WNT7A	
CENPE	1	CENPE	
CENPF	1	CENPF	
USP27X-DT	1	USP27X-AS1	
CENPH	1	CENPH	
CENPI	1	CENPI	
ETNK2	1	ETNK2	
ETNK1	1	ETNK1	
CENPJ	1	CENPJ	
CENPK	1	CENPK	
CENPL	1	CENPL	
ERVV-2	1	ERVV-2	
ADGRL1	1	ADGRL1	
CENPM	1	CENPM	
CENPN	1	CENPN	
CENPO	1	CENPO	
ERVV-1	1	ERVV-1	
CENPP	1	CENPP	
CENPQ	1	CENPQ	
CRAT	1	CRAT	
SIGLEC6	1	SIGLEC6	
ADGRL2	1	ADGRL2	
CDKN3	1	CDKN3	
CRB3	1	CRB3	
CENPS	1	APITD1	
TAF1A-AS1	1	TAF1A-AS1	
EXOC3L1	1	EXOC3L1	
CRCP	1	CRCP	
EXOC3L4	1	EXOC3L4	
MFSD13A	1	MFSD13A	
CLBA1	1	C14orf79	
DNAH10OS	1	DNAH10OS	
PSKH1	1	PSKH1	
CDKL2	1	CDKL2	
CDKL3	1	CDKL3	
CDKL5	1	CDKL5	
POLRMT	1	POLRMT	
TC2N	1	TC2N	
CDKL1	1	CDKL1	
INO80C	1	INO80C	
INO80B	1	INO80B	
KHDRBS1	1	KHDRBS1	
INO80E	1	INO80E	
INO80D	1	INO80D	
TXNDC9	1	TXNDC9	
KHDRBS3	1	KHDRBS3	
BOD1L1	1	BOD1L1	
AGAP11	1	AGAP11	
CREM	1	CREM	
TNRC18P3	1	TNRC18P3	
NRF1	1	NRF1	
NREP	1	NREP	
RN7SL75P	1	RN7SL75P	
HNRNPDL	1	HNRNPDL	
G3BP1	1	G3BP1	
G3BP2	1	G3BP2	
TXNDC2	1	TXNDC2	
TXNDC5	1	TXNDC5	
TOX4P1	1	TOX4P1	
BOD1	1	BOD1	
NRDC	1	NRDC	
OGA	1	MGEA5	
SEPTIN2P1	1	SEPT2P1	
TMPRSS12	1	TMPRSS12	
TMPRSS13	1	TMPRSS13	
MOB4	1	MOB4	
YRDC	1	YRDC	
IBTK	1	IBTK	
RPS10P5	1	RPS10P5	
ZNF887P	1	ZNF887P	
MOB2	1	MOB2	
TSNAX-DISC1	1	TSNAX-DISC1	
