SYMBOL	logFC_edgeR	PValue	logFC_limma	adj.P.Val	log2FoldChange_DESeq2	padj
DNPEP	-0.235822806	3.45E-06	-0.235547666	0.00068087	-0.242380479	4.57E-06
DOCK11	-0.421230601	8.15E-06	-0.427138892	0.001066633	-0.427881957	1.75E-05
DOCK4	0.363949195	0.014736668	0.37791358	0.046945404	0.358349547	0.03911348
DOK3	-0.48883565	6.19E-05	-0.477709729	0.00424253	-0.496223087	0.000234604
DOT1L	-0.196895198	0.000503671	-0.196936449	0.007858133	-0.203425486	0.001482229
DPEP1	-0.720922459	3.88E-27	-0.720164362	1.02E-07	-0.727732385	1.03E-27
DPF3	-0.361007912	1.17E-08	-0.361480631	6.93E-05	-0.367719494	1.68E-08
DPH7	0.185546063	0.006056701	0.184398838	0.031030983	0.178835573	0.022448997
DPP3	0.180150484	0.002039914	0.177982002	0.018683572	0.173906213	0.013452359
DPP7	-0.690355586	3.03E-17	-0.683914194	3.75E-06	-0.696677008	5.10E-17
DPP9	-0.173753046	0.003825657	-0.175154227	0.025987621	-0.180246856	0.011698061
DPPA3	-0.225874982	0.000382548	-0.227192108	0.007629854	-0.232555846	0.000993697
DPPA3P2	-0.171280882	0.007945868	-0.16852399	0.04028921	-0.177713598	0.015558869
DPY19L1	0.385967313	1.03E-05	0.387292794	0.00113239	0.37928935	4.41E-05
DPY19L3	0.208720059	0.00097164	0.209796023	0.012640084	0.202086968	0.005092973
DQX1	-0.54956114	0.001620575	-0.541085983	0.015290388	-0.555865797	0.006671767
DRAM1	-0.459753167	5.43E-18	-0.459139784	9.40E-07	-0.466529568	5.47E-19
DRICH1	-0.983850632	2.22E-05	-0.984765103	0.002958265	-0.993203646	0.000838209
DSE	-0.441680439	8.43E-13	-0.440294662	1.00E-05	-0.448414073	6.19E-13
DTD2	0.283952651	0.009606597	0.279175148	0.048428445	0.277421276	0.03685485
DTWD1	-0.263678344	0.005733717	-0.26077545	0.03161513	-0.27043219	0.011931241
DTX3L	-0.315936655	0.001476443	-0.312896014	0.020112898	-0.322783382	0.003254384
DUS1L	0.191119316	0.000448763	0.190950368	0.006894909	0.184706604	0.00200622
DUS3L	-0.222588717	0.000728627	-0.221530985	0.009320556	-0.22868407	0.001727297
DUSP1	-0.466044791	3.52E-08	-0.471197676	0.000103105	-0.472517368	9.95E-08
DUSP13	-0.509804002	1.27E-05	-0.510817536	0.001911995	-0.51663193	3.40E-05
DUSP16	-0.230236419	0.000554217	-0.231213869	0.004956727	-0.236793787	0.000926893
DUSP18	0.401464083	0.00135331	0.398598381	0.014226353	0.394774734	0.006804156
DUSP27	-2.310799669	7.06E-06	-2.154448688	0.005762444	-2.338457968	0.000393006
DUSP4	-1.217717331	1.43E-45	-1.218440775	1.73E-09	-1.224598391	3.50E-48
DUSP5	-0.392958122	9.94E-06	-0.385310338	0.001710117	-0.400437269	3.57E-05
DUSP7	-0.585447097	3.22E-12	-0.588959046	2.57E-05	-0.591966874	4.71E-11
DUSP9	-0.516990766	6.57E-12	-0.522463782	1.37E-05	-0.523443095	4.34E-11
DUT	0.160886117	0.003879894	0.161791987	0.023425551	0.154090249	0.021849667
DYNC1LI1	0.198855169	0.005369302	0.19909751	0.029249827	0.192655299	0.017831527
DYRK1A	-0.262539407	1.28E-06	-0.262104534	0.000539731	-0.268889295	1.57E-06
DYRK1B	0.582917719	0.000831115	0.565329478	0.014880681	0.576869692	0.005046136
DYX1C1-CCPG1	0.454372812	1.28E-06	0.453272186	0.00116315	0.447918892	5.59E-06
DZIP1	0.23740631	0.001184814	0.23544446	0.01265227	0.23093909	0.004206518
E2F1	0.264287542	3.88E-05	0.264662429	0.001700254	0.257711043	0.000135709
E2F8	-0.256597639	3.99E-05	-0.257602592	0.001572453	-0.263218486	0.000101252
EAF1	-0.276448227	7.55E-08	-0.27623461	0.00015148	-0.282668486	1.95E-08
EAF1-AS1	-0.72008458	1.00E-08	-0.728994083	7.69E-05	-0.726540486	1.39E-08
EBI3	-0.782287095	1.59E-06	-0.775096191	0.000632266	-0.790172971	1.31E-05
ECE1	-0.313417286	1.84E-09	-0.315221745	4.23E-05	-0.319512439	2.79E-09
ECHDC2	-0.154409037	0.009587991	-0.1549176	0.047495327	-0.161076652	0.020735878
ECI1	0.304498898	5.74E-07	0.304861446	0.000367647	0.297916684	2.65E-06
ECM1	-0.588182511	1.02E-10	-0.586411222	1.88E-05	-0.595169478	1.78E-10
ECM2	-0.740283383	4.32E-06	-0.731696159	0.000828337	-0.74722888	2.43E-05
EDARADD	-0.446493136	2.76E-07	-0.452381106	0.000198767	-0.453146372	6.08E-07
EDC3	-0.163401433	0.002158407	-0.165304353	0.014588549	-0.169602795	0.005413683
EDEM2	-0.390782143	2.15E-11	-0.39032605	2.41E-05	-0.396899166	1.28E-10
EDN2	-1.816020164	5.33E-29	-1.846787091	4.28E-08	-1.823402791	7.56E-29
EED	-0.424797546	1.17E-09	-0.422300375	9.10E-05	-0.431749024	4.54E-09
EEF1A2	-0.320696269	2.20E-05	-0.318969858	0.001658246	-0.327483301	0.000100219
EFHC1	0.273704816	0.00293426	0.266128046	0.02946449	0.266737825	0.010355692
EFHD1	-0.421663066	1.86E-08	-0.424176957	0.000180402	-0.428048889	3.58E-07
EFNA3	-0.264357853	4.80E-05	-0.266344521	0.002782846	-0.270582378	0.000316373
EFNA4	0.220380284	0.000716648	0.221337518	0.010740195	0.213682688	0.00521648
EFR3A	0.535717939	3.40E-12	0.540265386	2.39E-05	0.52893855	5.44E-11
EFR3B	0.950315759	1.66E-06	0.95339034	0.001573253	0.945733055	4.90E-05
EFS	-0.133290949	0.013079462	-0.133939099	0.047938234	-0.139720549	0.031547392
EGFR	-0.250520454	7.35E-05	-0.251593673	0.002998293	-0.256770226	0.000252633
EGFR-AS1	-0.484306614	0.003640179	-0.483925173	0.026305239	-0.491379371	0.012899551
EGR2	-0.735189913	0.001585336	-0.771106004	0.013508213	-0.74129642	0.00886507
EGR4	-1.585981966	0.000752997	-1.630148551	0.017987731	-1.605541397	0.0209065
EHD1	0.168150766	0.007195126	0.166568255	0.032546008	0.161639837	0.029533979
EHD2	-1.004206326	0.000231397	-1.017671591	0.013677673	-1.022680677	0.00748839
EHHADH	0.570135849	0.000481196	0.580150956	0.010376974	0.564185763	0.003159089
EID1	0.327871692	1.37E-06	0.32728116	0.000669332	0.321150511	6.25E-06
EIF1	0.216140075	9.29E-05	0.215195859	0.003120844	0.210117555	0.000946235
EIF2AK2	-0.256458136	2.85E-05	-0.256310357	0.002353101	-0.263005962	0.000103506
EIF2AK3	-0.161301185	0.007021944	-0.159867168	0.039945296	-0.167892255	0.015619811
EIF3B	-0.26461134	1.03E-07	-0.265123622	0.000111087	-0.270595896	4.74E-08
EIF4EBP1	0.284184609	0.000673952	0.286331823	0.010865128	0.277848985	0.003612332
EIF4EBP2	0.156645878	0.008965669	0.15775698	0.042454601	0.150077077	0.046929205
EIF4G2	-0.118061039	0.018918923	-0.118043689	0.047364043	-0.124539498	0.017590217
EIF4G3	0.220481762	0.000244763	0.220363233	0.005983461	0.214216554	0.001465514
EIF4H	-0.237911511	3.41E-06	-0.23763403	0.000484602	-0.244303972	8.53E-06
EIF5	0.314422905	2.72E-05	0.312466143	0.003162596	0.307994585	0.000161697
EIF5AL1	-0.216544454	0.011977242	-0.223028728	0.04583346	-0.222554185	0.033181987
ELAC1	0.993123523	1.34E-09	1.020647596	0.000108524	0.987018937	2.81E-08
ELF4	-0.209442695	4.07E-05	-0.210983628	0.001700249	-0.215691832	0.000135839
ELL	-0.214085785	0.000566923	-0.216143941	0.008919931	-0.220554245	0.002360475
ELMO2	0.447445466	1.87E-06	0.445370409	0.000615079	0.441112691	1.07E-05
ELMSAN1	-0.268867688	1.34E-07	-0.268413882	0.000193072	-0.275372438	3.74E-08
ELOF1	0.204996044	0.003472852	0.204746315	0.025573346	0.198591854	0.016444313
ELOVL2	-0.381649928	0.003512631	-0.385225574	0.019423833	-0.387971331	0.012141
ELOVL5	0.22375487	2.40E-05	0.222999205	0.001753974	0.217177576	6.99E-05
ELP4	0.360958264	1.74E-05	0.360197442	0.001538282	0.354479635	7.95E-05
ELP6	0.205817404	0.001862063	0.205711532	0.012886467	0.199233202	0.007215216
EMILIN2	-0.216104277	0.000283299	-0.215164286	0.00669384	-0.222114245	0.00079793
EML2	0.176242908	0.000883873	0.176214874	0.008831224	0.169728416	0.003416423
EML3	-0.254527251	0.000169924	-0.253269455	0.004193042	-0.261226916	0.000259661
EML4	0.171102731	0.002786964	0.170422378	0.021458532	0.164355086	0.008893852
EMP1	-0.713747653	0.0015504	-0.71414931	0.017997481	-0.72037138	0.017036476
EMP2	-0.330871002	5.21E-07	-0.328340046	0.000591606	-0.337913517	1.79E-06
EMX1	-0.477785861	0.00504266	-0.473254413	0.036414944	-0.485772442	0.020627942
ENDOD1	0.395324143	5.04E-08	0.398941953	0.000181402	0.388407123	3.52E-07
ENDOG	-0.226378863	0.004325735	-0.228203308	0.020913745	-0.232838119	0.010052681
ENDOU	-0.961669346	1.57E-06	-0.959800005	0.000500017	-0.969478587	1.12E-05
ENDOV	0.246730166	0.011553943	0.245887077	0.043416727	0.240062029	0.041666412
ENG	0.24916571	1.10E-06	0.24935677	0.000200158	0.242620633	4.51E-06
ENO1	-0.144802093	0.006545292	-0.144149846	0.021129468	-0.151079528	0.011157169
ENO1P1	-0.40987438	7.49E-05	-0.411865782	0.001932201	-0.416905748	0.00023681
ENOX2	0.256411463	0.006969567	0.257424934	0.028101384	0.249579202	0.023357798
ENPEP	-0.349522199	0.00058506	-0.34293384	0.010418151	-0.356573115	0.001462653
ENPP5	0.526363225	0.000466578	0.508055195	0.016617152	0.520215793	0.002234608
ENTPD2	-0.476911207	2.50E-11	-0.477967364	1.96E-05	-0.483519208	5.31E-11
ENTPD4	0.176355199	0.004847127	0.177759359	0.026394462	0.169536367	0.0211474
ENTPD5	0.464144031	4.13E-13	0.46510346	5.43E-06	0.457447974	6.70E-13
ENY2	0.363921184	6.97E-05	0.363104993	0.004874585	0.356729716	0.000305798
EPAS1	-0.233158548	5.24E-05	-0.233975736	0.002134234	-0.239201446	0.000162276
EPB41	0.164536283	0.004343617	0.160987869	0.031674307	0.158479819	0.026927582
EPB41L1	-0.146940442	0.014823246	-0.148137774	0.049541526	-0.153410348	0.031878512
EPB41L2	-0.326792249	2.22E-06	-0.331975364	0.000796518	-0.332843178	1.70E-05
EPB41L5	0.404506837	7.55E-06	0.41034596	0.001014868	0.398216005	2.53E-05
EPHA2	-1.514842106	1.67E-20	-1.522244904	3.24E-07	-1.522430227	5.58E-19
EPHB3	0.183957918	0.00280362	0.183576857	0.023161199	0.177389767	0.016829149
EPHX1	0.567310543	5.12E-10	0.560412973	7.46E-05	0.561553031	3.22E-09
EPHX2	0.578043033	1.41E-06	0.564672363	0.000799244	0.57192248	1.22E-05
EPN2	-0.199444412	0.000223912	-0.199400944	0.004650678	-0.206111211	0.000637937
EPN3	-0.293377714	2.12E-05	-0.295020628	0.001800344	-0.30001622	0.000101822
EPO	-0.422505452	4.97E-07	-0.414685621	0.000382144	-0.429811843	1.64E-06
EPS8L1	-0.196759005	0.001235528	-0.195721744	0.013573161	-0.203006994	0.003593801
EPS8L2	-0.295645648	7.04E-08	-0.295623403	0.000199947	-0.302108665	8.41E-08
EPSTI1	-0.887530974	0.0023962	-0.854266169	0.033928437	-0.897167026	0.019496112
ERAP1	-0.207047602	0.000164023	-0.207688934	0.004195301	-0.213481828	0.000844531
ERBB4	-1.294949047	2.29E-10	-1.299606191	0.000143401	-1.303352194	8.28E-10
ERCC2	0.147234095	0.008624031	0.147766523	0.037425964	0.140578526	0.043956979
ERCC6	0.246484156	0.000756589	0.244978343	0.008498808	0.240108466	0.002867559
ERCC6L	0.288669672	0.001622825	0.293622439	0.011832733	0.281609679	0.006269985
ERLEC1	0.190809209	0.000798194	0.191249568	0.010164692	0.184235005	0.003069067
ERMAP	0.509682453	4.68E-05	0.501308981	0.002213651	0.503933084	0.00048413
ERMARD	1.454743092	2.00E-05	1.363698713	0.021610186	1.444448121	0.010798351
ERN1	0.213304146	0.00049166	0.21329769	0.005772131	0.20674115	0.002687394
ERO1A	-0.132569469	0.008878714	-0.132665112	0.033045746	-0.138945094	0.015249823
ERV3-1	0.338000078	0.001880445	0.339949375	0.020763638	0.331188834	0.006341994
ERVH48-1	0.11509274	0.016663817	0.114239769	0.038433508	0.108934312	0.046697325
ERVV-1	-0.341754065	0.000264409	-0.344919664	0.003765814	-0.347989728	0.00074523
ESYT2	-0.231076087	1.39E-05	-0.231385639	0.00124412	-0.237448553	1.17E-05
ETAA1	0.225081198	0.003331917	0.226302455	0.019570769	0.218207791	0.010738434
ETFDH	0.497941227	4.84E-06	0.500575062	0.000734331	0.491240667	2.13E-05
ETHE1	0.233933584	0.006183628	0.238661522	0.026373796	0.227002857	0.021843212
ETNK2	0.298758621	0.001277583	0.303074315	0.013093658	0.291841267	0.00433551
ETS2	-0.64310719	3.31E-33	-0.643923406	1.60E-08	-0.649515523	3.02E-34
ETV4	-0.58463023	2.22E-15	-0.58340133	1.08E-06	-0.591481465	1.81E-16
ETV5	-0.733146897	1.89E-05	-0.723642942	0.001248742	-0.740249033	0.00014785
ETV7	-0.250358285	0.003910634	-0.248849272	0.021770093	-0.256803167	0.007743934
EVC	0.40662203	0.00364924	0.391361578	0.032626044	0.400705879	0.014547146
EVI5	0.176377847	0.009246074	0.176110469	0.037407548	0.169822112	0.030156871
EVI5L	0.553864323	3.86E-14	0.552340422	1.11E-05	0.547830909	1.81E-12
EXOC2	0.18502177	0.00362507	0.184569522	0.019982436	0.17842937	0.011291378
EXOC3-AS1	0.64382106	0.000237588	0.643416184	0.006932003	0.637567276	0.000990279
EXOC6	0.396134964	0.000441323	0.394869419	0.009817754	0.389228029	0.001532655
EXOC8	0.246933707	0.000106069	0.247281252	0.003423918	0.240360402	0.000433659
EXOG	-0.342039685	0.006673887	-0.352260459	0.032402474	-0.348785942	0.017787266
EXOSC5	-0.184280745	0.000470347	-0.184955071	0.006040005	-0.190788935	0.00103425
EXOSC6	0.39918049	1.71E-07	0.399206291	0.000337601	0.392857874	1.60E-06
EXPH5	-0.270242657	0.005921054	-0.269131866	0.033518172	-0.276901821	0.012270838
EXT2	0.33021613	1.09E-10	0.330293532	2.55E-05	0.323709452	1.53E-10
EXTL2	-0.348635776	3.49E-12	-0.348155993	1.10E-05	-0.355336844	5.07E-13
EXTL3-AS1	1.56997955	0.000725194	1.534405358	0.035252054	1.584295746	0.018426217
F3	-0.244058579	0.001702532	-0.243087568	0.01359232	-0.251001447	0.003406434
F8	0.946392763	0.001316607	0.899764065	0.048144737	0.943366054	0.008634177
FAAH	0.222164668	1.94E-05	0.222533742	0.001250292	0.215698694	4.09E-05
FAAH2	-0.249806157	0.010712558	-0.259062745	0.036414944	-0.256482387	0.026015137
FAAP100	0.36893277	5.86E-07	0.368747187	0.000301555	0.362366223	2.99E-06
FAH	-0.283975363	0.000119786	-0.286327912	0.003332616	-0.290374506	0.000386002
FAM102A	0.160585743	0.00268186	0.160669503	0.017796667	0.154018128	0.010607538
FAM102B	0.372946853	7.34E-05	0.379016625	0.003518993	0.366022727	0.000362773
FAM110A	-0.390707858	1.49E-09	-0.389758959	5.90E-05	-0.397333509	5.74E-09
FAM118B	0.250820995	0.006543274	0.250837765	0.029513949	0.244158664	0.024227495
FAM122A	0.333352131	1.31E-05	0.337393542	0.001040509	0.326924829	7.52E-05
FAM122B	0.209838635	0.003418769	0.208394171	0.026630362	0.202935044	0.012775033
FAM126A	0.642531305	2.38E-12	0.642873413	1.43E-05	0.635828008	3.31E-12
FAM126B	0.22951295	0.007206198	0.228048167	0.041688421	0.223311867	0.025022528
FAM129B	-0.297969416	1.09E-07	-0.299072527	0.000215106	-0.30390115	7.84E-07
FAM131A	0.293055394	0.0030832	0.294727073	0.017145388	0.28650653	0.012867266
FAM134C	0.218427287	0.000254513	0.213773435	0.007118256	0.212603752	0.00289814
FAM13A	-0.29138289	2.06E-05	-0.290685736	0.002441351	-0.297651535	7.63E-05
FAM13B	0.174063603	0.006840464	0.172537881	0.037049011	0.167343686	0.027656018
FAM149B1	0.437617101	1.72E-11	0.436750357	2.12E-05	0.431095339	3.36E-10
FAM160B2	-0.288563177	1.67E-06	-0.287966951	0.00067603	-0.295395072	4.10E-06
FAM161A	0.684707135	1.86E-06	0.695427224	0.000741927	0.678381371	1.26E-05
FAM162A	-0.319419669	0.000142037	-0.315742645	0.00711823	-0.325497225	0.00048413
FAM163A	-1.249897639	9.56E-08	-1.220007553	0.000584044	-1.261439792	6.77E-06
FAM169A	-0.299360269	3.01E-05	-0.299158344	0.003030776	-0.306179603	9.79E-05
FAM173A	0.446430965	0.000186733	0.454007472	0.00448067	0.439677254	0.000645593
FAM173B	0.560334736	0.000283368	0.564185524	0.00777731	0.553224465	0.001417409
FAM175A	0.387612083	7.31E-06	0.389040601	0.000900769	0.381183809	2.07E-05
FAM178B	-0.33850198	7.33E-05	-0.338963154	0.001911995	-0.345178206	0.000162912
FAM188A	0.337563163	0.000357463	0.337606279	0.008810205	0.331057922	0.001590662
FAM198A	0.169586582	0.004120025	0.171267882	0.021581467	0.163085954	0.015646076
FAM198B	-0.424879106	5.39E-05	-0.423113287	0.00216376	-0.431651871	0.000180701
FAM208A	-0.182096994	0.003697009	-0.182351953	0.027410498	-0.188735654	0.008313875
FAM210A	-0.280060945	5.33E-05	-0.281546793	0.002728421	-0.2863768	0.000169828
FAM210B	0.214436026	0.000165741	0.213593919	0.004813186	0.20801186	0.001839719
FAM214A	0.312364204	0.000112827	0.309973058	0.003518993	0.305601005	0.000398868
FAM219A	-0.236923815	6.68E-06	-0.237230173	0.00092169	-0.243058086	6.46E-06
FAM21A	-0.252326983	4.73E-05	-0.252620171	0.002369134	-0.258917625	0.000142556
FAM21C	-0.21904991	0.000457538	-0.21960044	0.006769993	-0.225678513	0.001539496
FAM220A	0.240905282	0.000447581	0.241282943	0.00724951	0.234294297	0.002432744
FAM222A	1.003011904	3.16E-07	1.023246384	0.000779324	0.996386445	1.40E-05
FAM234A	0.603756677	1.14E-31	0.603096285	2.23E-08	0.597281022	9.71E-33
FAM234B	-0.158752066	0.004049018	-0.160897332	0.022024319	-0.164881141	0.009594708
FAM26F	-0.714024372	4.19E-10	-0.713412493	4.44E-05	-0.72044185	5.95E-10
FAM43A	-0.388746262	6.34E-09	-0.388393146	0.000110451	-0.3952796	9.48E-08
FAM45A	0.314174979	0.000830981	0.314872293	0.010210503	0.307430934	0.002987091
FAM47E-STBD1	-0.510905166	3.16E-17	-0.511483713	1.82E-06	-0.517179305	7.57E-17
FAM57A	-0.194103441	0.000993188	-0.193618699	0.011611522	-0.200916086	0.003524232
FAM60BP	-0.760178006	0.001759305	-0.742075096	0.028435428	-0.769510782	0.023258605
FAM60CP	-0.498712369	3.79E-06	-0.499200183	0.000741927	-0.505417689	9.20E-06
FAM63B	-0.245602411	0.000261328	-0.245537899	0.00662652	-0.25187968	0.000734766
FAM65B	-0.833940918	2.24E-34	-0.832517807	1.94E-08	-0.840698076	1.36E-38
FAM69B	-0.212727303	0.001012536	-0.212630534	0.010786198	-0.219377088	0.002921481
FAM69C	-0.388892807	8.59E-05	-0.383886624	0.003100904	-0.395419795	0.00023681
FAM78A	0.157805176	0.002762695	0.158204563	0.018507322	0.151249684	0.013887002
FAM83B	-0.322105232	9.86E-06	-0.322385507	0.001503857	-0.328712816	3.51E-05
FAM83D	-0.256185376	0.000246458	-0.257345212	0.006220641	-0.262060188	0.001223537
FAM83F	-0.482317973	8.43E-08	-0.482685611	0.000163372	-0.489112328	1.76E-07
FAM83G	-0.204943748	0.000129852	-0.205954694	0.003308958	-0.211411661	0.00035541
FAM83H-AS1	-0.493333952	0.000694498	-0.503152091	0.009615808	-0.49967715	0.001995037
FAM86JP	0.593256419	0.003100697	0.601835406	0.026062184	0.587146313	0.014208149
FAM89A	-0.349882467	5.13E-12	-0.349149	1.19E-05	-0.356674808	6.02E-13
FAM8A1	0.203044789	0.001973038	0.203351218	0.014028269	0.196417567	0.005092973
FAM90A1	0.340489772	0.005027317	0.335330201	0.038581116	0.334269311	0.017150592
FAM91A1	0.23236423	0.001497019	0.238880779	0.015624491	0.225208196	0.008276905
FAM92A1	0.48059346	7.21E-05	0.480701331	0.002851538	0.474157318	0.000582988
FANCF	0.435868568	5.91E-05	0.440834087	0.002484428	0.429026834	0.000251419
FAR2	-0.75890972	3.34E-11	-0.759224408	1.84E-05	-0.765753243	5.66E-11
FASN	-0.158753502	0.004372029	-0.160289524	0.018252674	-0.164825332	0.00938622
FASTKD5	-0.190764903	0.005159802	-0.190727651	0.019136735	-0.197538105	0.008324394
FBF1	0.515384876	9.50E-06	0.518002703	0.001303477	0.508711619	4.66E-05
FBL	-0.198596701	0.000690752	-0.198695493	0.009372365	-0.204955247	0.002178357
FBLN1	-0.189394417	0.000639518	-0.190829494	0.005964012	-0.195688785	0.002309852
FBLN2	0.227085485	3.35E-05	0.227519701	0.001911995	0.220549468	0.000190332
FBP2	-0.745533847	0.003690745	-0.739661012	0.048684153	-0.755771563	0.030895248
FBXL15	0.322396171	0.006048005	0.331592625	0.029211502	0.315478953	0.020249888
FBXL18	-0.17138341	0.006416757	-0.171577225	0.038534005	-0.178064421	0.020219383
FBXL19	-0.220209098	7.01E-05	-0.220926221	0.002802749	-0.226175079	0.000198324
FBXL19-AS1	0.397040466	0.006103921	0.391110648	0.033273937	0.391288998	0.020158496
FBXL20	0.194812996	0.004375676	0.196373989	0.021865742	0.188149464	0.018170702
FBXL6	0.245222343	0.001776769	0.247169294	0.01363976	0.238605748	0.006547078
FBXO17	-0.186983935	0.005549629	-0.186629521	0.020864457	-0.193774393	0.01067471
FBXO21	0.149733531	0.007617126	0.148843181	0.039629566	0.143333494	0.032104663
FBXO28	-0.206353	0.000327648	-0.20716118	0.00605123	-0.212757641	0.000800728
FBXO31	0.277420362	1.07E-05	0.275986792	0.001183777	0.270971463	6.95E-05
FBXO34	-0.192862216	0.007325753	-0.194671444	0.040677671	-0.199313958	0.01936982
FBXO36	0.430604981	0.000878992	0.427787754	0.012414025	0.42387326	0.002665122
FBXO41	-0.339442475	9.17E-08	-0.33925256	0.000181578	-0.346031687	9.44E-08
FBXO42	-0.221293004	0.000508832	-0.223733707	0.006896628	-0.227501492	0.001508522
FBXO48	0.488547336	4.82E-05	0.481293315	0.00246953	0.482236661	0.000372553
FBXO5	0.26355609	0.000263876	0.264961359	0.004108343	0.256990699	0.000665285
FBXW4	0.187181308	0.000973256	0.187699736	0.008793538	0.180500628	0.00295968
FBXW8	0.19032166	0.002865765	0.187323475	0.021581467	0.184023649	0.01753369
FCHO1	-0.243905508	0.000241645	-0.243062948	0.006054605	-0.250687039	0.001081548
FDPS	-0.169243203	0.003176421	-0.169328527	0.022981395	-0.175792502	0.005928981
FDXR	-0.279130414	3.13E-07	-0.279077958	0.000287326	-0.285751957	7.89E-07
FER1L4	-0.831327673	1.78E-35	-0.830606099	1.94E-08	-0.838232041	1.36E-37
FERMT1	-0.235463302	2.38E-05	-0.235526427	0.001726632	-0.241995856	8.59E-05
FEZ2	0.245657406	0.001055836	0.245883714	0.012632878	0.23901377	0.003771658
FGD3	-0.945530478	1.28E-48	-0.94464208	1.41E-09	-0.952350557	1.54E-55
FGD4	-0.243197747	0.001393428	-0.244334894	0.015528434	-0.249583462	0.003906326
FGF1	-0.956915528	1.82E-07	-0.951936055	0.000298104	-0.964334538	9.03E-07
FGFR1	-0.369795875	3.51E-13	-0.370766404	3.98E-06	-0.37607372	3.04E-13
FGFR1OP2	0.36207149	5.58E-06	0.364851261	0.001619016	0.355401716	3.72E-05
FGFR2	-0.155364832	0.00377664	-0.155360741	0.022104455	-0.161711154	0.006804156
FGFR3	0.361987438	7.77E-10	0.362549555	5.90E-05	0.355316717	1.15E-08
FGFR4	0.239545398	1.85E-05	0.239501884	0.001508728	0.23330218	9.00E-05
