SYMBOL	logFC_edgeR	PValue	logFC_limma	adj.P.Val	log2FoldChange_DESeq2	padj
HEY1	-0.621022583	3.48E-13	-0.620815262	2.74E-05	-0.635513325	8.99E-14
HGSNAT	0.247192567	0.002815224	0.248022746	0.027045534	0.232519661	0.020203005
HIBCH	0.452237041	0.000493207	0.455919686	0.012376124	0.437663669	0.004327436
HIGD1A	0.296728164	0.002155087	0.296894952	0.036646837	0.282111036	0.019534182
HILPDA	-0.399560621	2.84E-07	-0.398549468	0.000722757	-0.413817132	1.23E-07
HIST1H2BE	1.259962706	6.59E-06	1.270663762	0.005497947	1.247201236	0.000482816
HIST3H2A	-0.406933213	0.000156555	-0.405730909	0.006993842	-0.421173823	0.000223882
HIVEP2	-0.344251577	0.004466071	-0.341848996	0.03386614	-0.358691074	0.009200124
HK1	-0.385579442	7.89E-08	-0.384959229	0.000303649	-0.400046875	2.51E-08
HK2	-0.683803567	1.10E-10	-0.68192848	0.000103185	-0.698171175	1.17E-10
HLTF	0.364243394	0.00481495	0.363672781	0.047120517	0.349882071	0.026289211
HMGB1	0.401914916	5.38E-05	0.403925302	0.00829602	0.387685102	0.000752126
HMGB3	-0.299953816	0.000110219	-0.299437672	0.005626498	-0.314370072	0.000302949
HMGCS1	0.297846626	0.001311679	0.299507581	0.026374482	0.283714776	0.009675731
HMGN2	0.28056365	0.000129642	0.280790892	0.007362399	0.266024029	0.001742547
HMGN3	0.531873451	1.04E-05	0.531936957	0.003734872	0.517476776	0.000173153
HMGN4	0.567792825	4.54E-10	0.568196138	0.000175089	0.553549499	6.27E-09
HN1L	-0.340220362	1.42E-06	-0.340103972	0.000803402	-0.35483661	1.16E-06
HNRNPA1P48	-0.258462436	0.00262525	-0.258347333	0.02880547	-0.273147756	0.011055196
HNRNPUL1	-0.321273376	0.000298951	-0.320877653	0.01109896	-0.336066246	0.001375818
HNRNPUL2	-0.239182166	0.001985046	-0.23820626	0.023608646	-0.25343227	0.003958603
HNRNPUL2-BSCL2	-0.211731092	0.005556601	-0.21099966	0.039679569	-0.226019836	0.010819653
HOTAIRM1	0.540525237	0.005672186	0.538688171	0.040150792	0.526420355	0.03203
HOXD8	1.527451489	5.88E-06	1.601881783	0.003529255	1.518675503	0.000919865
HPCAL1	-0.393922297	9.46E-06	-0.393743081	0.002937517	-0.408594453	8.33E-05
HPF1	0.528506472	0.000233208	0.528274759	0.011127407	0.514004158	0.002317893
HPRT1	0.306170023	0.005174212	0.306111053	0.048640634	0.291813541	0.031331253
HPS3	0.259652317	0.008569978	0.260144586	0.04796069	0.245119519	0.039570724
HPS4	-0.217899528	0.006107115	-0.21786901	0.040153163	-0.23233712	0.007530272
HS2ST1	0.235875795	0.004586885	0.236975869	0.041100807	0.221295685	0.030719619
HSD17B1	-0.866532733	1.96E-16	-0.865267759	1.38E-05	-0.880719195	1.96E-16
HSPA2	-0.263532346	0.002177638	-0.263122615	0.026898914	-0.2781582	0.008759175
HSPA5	-0.311191678	0.000142398	-0.309943418	0.005056052	-0.325769886	0.000423505
HSPB8	-0.71782409	4.57E-18	-0.717520725	5.58E-06	-0.732267113	6.36E-19
HSPD1P6	-0.481262419	0.004717793	-0.478914379	0.026337441	-0.495433974	0.010578533
HSPH1	0.385327931	0.000177692	0.384977846	0.011500482	0.370867006	0.002196803
HTATIP2	0.317432695	0.005430737	0.317486391	0.03730405	0.303076868	0.030719619
HTRA4	-0.276438843	0.00024353	-0.275927537	0.006840996	-0.290995147	0.000564075
HYLS1	0.312629142	0.005581354	0.312340139	0.035838667	0.29825111	0.028659051
ICK	-0.424342774	7.38E-06	-0.42423747	0.002508613	-0.438785512	2.68E-05
IDE	0.403674992	0.000684531	0.403487764	0.015356344	0.389177214	0.004899801
IDH1	0.427473578	3.40E-06	0.428362404	0.002961244	0.413040459	9.63E-05
IDH2	-0.26435022	0.000152228	-0.263502549	0.004597149	-0.278835076	9.19E-05
IDH3A	0.440975744	0.000270503	0.440740988	0.011235385	0.426428799	0.002766176
IDH3G	-0.214338991	0.007702033	-0.214224475	0.048347555	-0.228970632	0.024325778
IDI1	0.409674821	0.000207696	0.41031607	0.009040072	0.395473341	0.001533831
IDUA	0.308465118	0.008008267	0.309718154	0.048920835	0.294251581	0.039738676
IER5L	-0.450122906	7.45E-05	-0.450192853	0.006950088	-0.464668869	0.000358446
IFFO2	-0.340355181	6.45E-05	-0.339847103	0.005433757	-0.355057517	0.000410008
IFT43	0.416574338	0.004321658	0.416428794	0.033321381	0.402132401	0.026216379
IFT46	0.448488177	0.004899353	0.449905368	0.038962833	0.434419796	0.02415864
IFT57	0.38818781	0.002998352	0.391599598	0.029665713	0.373742354	0.017878719
IFT80	0.456241941	0.000258065	0.458195985	0.01265711	0.442203709	0.002018861
IGF1R	-0.442481446	3.51E-06	-0.441125704	0.002177678	-0.457408845	2.60E-05
IGF2BP1	-0.266308393	0.002259217	-0.265762071	0.026134512	-0.281158032	0.007315353
IGF2BP2	-0.239933399	0.004887512	-0.239639957	0.039785064	-0.254612056	0.013548834
IGKC	-0.411737402	0.002761087	-0.411552715	0.02234462	-0.426187477	0.005614759
IGSF8	-0.442589968	5.16E-09	-0.442424858	0.000189936	-0.457186041	5.61E-09
IGSF9B	-0.435684537	6.89E-08	-0.435360212	0.000456779	-0.450226728	2.75E-07
IKZF3	-1.747882245	0.000212651	-1.720650581	0.021180377	-1.769774041	0.006221072
IL17RD	1.097918188	1.03E-09	1.097737512	0.00027182	1.084093255	6.26E-08
IL1RAP	0.270418868	0.005554682	0.270152718	0.038195506	0.256068152	0.026216379
IL2RB	-1.01082074	3.97E-17	-1.009770542	6.21E-06	-1.02560981	2.96E-17
IL6	-1.218744806	2.50E-06	-1.21572963	0.000791748	-1.233202523	2.05E-06
ILVBL	-0.32914096	0.000161984	-0.328110778	0.008428917	-0.343685858	0.000846695
IMMP1L	0.448780623	0.00461586	0.448469964	0.036991933	0.434681308	0.026400704
IMPAD1	-0.299963519	0.000130434	-0.299936035	0.006394897	-0.314566429	0.000260713
INA	0.603444703	0.001336812	0.609019483	0.021249	0.589319667	0.011620958
ING1	-0.382122562	6.82E-06	-0.38113875	0.00217278	-0.39637758	1.67E-05
INO80	-0.240450221	0.002041316	-0.239991741	0.022420815	-0.255080075	0.004254485
INO80B	-0.259770886	0.004132099	-0.258727194	0.035838667	-0.274126549	0.012257063
INPP5B	-0.374168874	5.39E-07	-0.373267629	0.000760666	-0.388743874	3.12E-07
INPP5D	-0.849247104	1.34E-09	-0.844565274	0.000209866	-0.864460208	2.02E-09
INPPL1	-0.207962119	0.008227059	-0.207683754	0.049044898	-0.22244975	0.013525336
INSR	-0.363365542	8.71E-06	-0.363244748	0.002325565	-0.37795013	1.98E-05
INTS1	-0.238194005	0.000951825	-0.238207103	0.012738194	-0.252789376	0.001335547
INTS8	0.361247857	0.000179415	0.362563813	0.011160376	0.346638529	0.002489712
IPO13	0.345556978	0.00041419	0.345127839	0.009825188	0.331102291	0.003420731
IPO4	-0.320209899	6.68E-06	-0.320098149	0.001619311	-0.334771038	4.47E-06
IPP	0.395029529	0.002417067	0.394082283	0.024168148	0.380703163	0.014510396
IQCH-AS1	0.696931748	7.07E-06	0.703680763	0.001971109	0.682357965	0.000162593
IQCJ-SCHIP1	-0.272331164	0.002384911	-0.271667102	0.023288596	-0.286693904	0.004992994
IQSEC1	-0.210965394	0.003821135	-0.210387151	0.02909283	-0.225781931	0.007488091
IRAK4	0.436179193	0.000759222	0.435649095	0.012408364	0.421775737	0.005910347
IRF2BP2	-0.49594844	7.08E-10	-0.495535462	0.000128039	-0.510667694	6.76E-10
IRF8	-0.608899904	7.17E-07	-0.607651945	0.000760666	-0.623277258	1.49E-06
IRX2	-0.274531856	0.000714277	-0.274540139	0.014522986	-0.289072049	0.001866204
IRX4	-0.235675975	0.003924789	-0.235047582	0.035133704	-0.250332747	0.011794949
ISCU	0.266453989	0.002542649	0.267323745	0.034828392	0.252209188	0.020440189
ISM2	-0.71503344	1.07E-16	-0.713496138	6.72E-06	-0.729566511	4.92E-17
ITGA2	0.708995248	1.04E-05	0.710977162	0.004542474	0.694534259	0.000170711
ITGA5	-0.480120477	1.26E-08	-0.479088081	0.000240589	-0.494854457	6.76E-08
ITGA6	-0.345274706	1.73E-06	-0.345280118	0.00079111	-0.359896911	6.85E-07
ITGAM	-0.403615097	1.17E-06	-0.403234468	0.000860601	-0.418313918	1.16E-06
ITGAV	0.407576044	7.75E-05	0.407481788	0.010024232	0.393016712	0.00144992
ITGB1BP1	0.462282651	1.14E-05	0.462202213	0.002243931	0.447763535	9.90E-05
ITGB4	-0.375970214	8.40E-08	-0.375918815	0.000225092	-0.390641663	4.70E-09
ITIH5	-0.379977382	0.000346931	-0.379342693	0.00686225	-0.394606378	0.000630008
ITPR2	-0.247027283	0.007049277	-0.246398851	0.049557183	-0.261798806	0.020759023
ITPRIP	-0.435266639	0.000104018	-0.434756023	0.005255194	-0.449858343	0.000302949
ITSN1	-0.234070151	0.00344014	-0.233714398	0.030257868	-0.248562865	0.008045989
ITSN2	0.27804808	0.002430575	0.277845291	0.032773855	0.263574361	0.016916863
IWS1	-0.264836998	0.004852488	-0.263916138	0.043154611	-0.279310919	0.015227215
JADE1	-0.224374412	0.003294625	-0.224384065	0.028790119	-0.238870729	0.004129112
JAK1	-0.22430094	0.005323972	-0.223512096	0.040625307	-0.239143633	0.010963983
JAK2	0.794807155	0.007715498	0.818109292	0.042909072	0.781250603	0.043078258
JAM3	-0.394552356	1.80E-06	-0.394233776	0.000923256	-0.409349343	5.78E-06
JARID2	-0.333274551	0.000244995	-0.333316163	0.010517735	-0.34783558	0.001066677
JDP2	-0.235556689	0.004821058	-0.233656958	0.040883706	-0.249983544	0.010607912
JMJD6	-0.369744123	0.001066531	-0.37001335	0.015681083	-0.384221156	0.003219012
JPH2	-0.967723217	0.000308923	-0.953877436	0.010263218	-0.982306178	0.000973869
KANSL1L	0.466888995	0.001525449	0.469260931	0.020973611	0.452385787	0.011620531
KARS	-0.189610614	0.0057618	-0.189359749	0.032412643	-0.204095686	0.006939033
KAT2B	0.389967866	0.000312178	0.390530729	0.012757926	0.37558957	0.002813179
KAT5	-0.344962821	1.73E-05	-0.343473053	0.002803286	-0.359375165	2.44E-05
KAT6B	-0.441350153	5.59E-06	-0.440930329	0.002368907	-0.456064282	2.57E-05
KBTBD6	0.38001534	0.00056474	0.379374364	0.010423411	0.365579683	0.00366088
KBTBD8	0.736782427	2.20E-05	0.740521973	0.003399947	0.722908493	0.000248121
KCNAB2	-0.37374595	8.61E-06	-0.373461793	0.001437968	-0.388381038	1.34E-05
KCNAB3	0.662496889	0.006480727	0.661351228	0.041075254	0.648761643	0.038956413
KCNC3	0.260741079	0.006669812	0.260987156	0.047612897	0.246190088	0.039491683
KCNJ5	-0.512040249	0.001222848	-0.512428379	0.011821484	-0.526553969	0.003823754
KCNK1	-0.367520684	1.93E-06	-0.366965956	0.001214861	-0.382074841	2.20E-06
KCNK12	0.722233546	4.43E-05	0.723550573	0.004339636	0.70801959	0.000752126
KCNK5	-0.219050811	0.011423437	-0.218712984	0.044152572	-0.233673076	0.020532606
KCNS1	-0.924855879	1.74E-12	-0.922446059	1.98E-05	-0.939315439	5.28E-13
KCNS3	0.501493381	0.000179175	0.507448012	0.006411333	0.486829936	0.002278189
KCTD6	0.469512424	0.004630969	0.468473034	0.032486894	0.455218656	0.026671302
KDELR3	-0.25777897	0.009371605	-0.255654042	0.049939927	-0.272555431	0.021370228
KDM4B	-0.334115542	0.000290891	-0.333419038	0.011491572	-0.348888639	0.001549255
KDM5B	-0.297844023	0.000164145	-0.297449428	0.006402085	-0.312602285	0.000482266
KDM6A	-0.223168096	0.007007953	-0.22288883	0.045936475	-0.237821957	0.014960273
KDM6B	-0.315689683	0.000329098	-0.315374694	0.011381503	-0.33041381	0.001460709
KHDC1	0.427482913	0.008940087	0.43223372	0.045671277	0.413031224	0.04691806
KIAA0355	-0.443137908	3.38E-05	-0.44318319	0.004700581	-0.457720557	0.000151849
KIAA1033	0.320462842	0.001667482	0.323706303	0.030633832	0.306154952	0.013555918
KIAA1211L	-0.244766881	0.004156342	-0.24453272	0.034300467	-0.259158556	0.008031937
KIAA1462	-0.276638347	0.005677856	-0.276790319	0.02801557	-0.291103185	0.010342986
KIAA1522	-0.214404759	0.005192542	-0.212935869	0.038242788	-0.229292653	0.013473443
KIAA1551	0.861046567	3.56E-06	0.863523119	0.002860287	0.847103886	3.81E-05
KIAA1683	1.366377831	1.18E-06	1.368496955	0.00241955	1.353621292	0.000156027
KIAA1841	0.501426843	0.00500011	0.510130692	0.032894192	0.486782107	0.027721231
KIF13A	-0.251605937	0.003076117	-0.250820841	0.029586526	-0.266029839	0.006459175
KIF1BP	0.410892726	4.69E-05	0.410354304	0.004062756	0.396449001	0.000381086
KIF3A	0.323286078	0.00190548	0.324357941	0.025106384	0.309105116	0.011601771
KIF7	0.664497136	0.000572021	0.663582655	0.014844229	0.650455716	0.005745436
KIFC2	0.404304281	0.000497293	0.404374479	0.014522986	0.39002133	0.004293279
KLF10	-0.325062121	0.0020375	-0.323055233	0.030519047	-0.340045091	0.008374325
KLF12	0.675670109	0.006209613	0.687669156	0.044089264	0.661500567	0.035923101
KLF2	0.608998751	0.001880273	0.614579091	0.027364086	0.594987792	0.012225246
KLF4	-0.548385025	0.008136604	-0.540957373	0.044957846	-0.563259768	0.026246261
KLF5	-0.611532758	9.16E-09	-0.611305641	0.000339074	-0.626129067	1.98E-08
KLF6	-0.23626114	0.004606673	-0.236188596	0.038117817	-0.250700486	0.008635779
KLHL2	0.467130927	0.000670539	0.466847129	0.015356344	0.452893022	0.004520458
KLHL3	0.838198688	9.06E-07	0.844444608	0.00174881	0.823824868	1.88E-05
KLHL42	0.320986212	8.18E-05	0.322760846	0.006240135	0.306180973	0.001429392
KLHL5	-0.42881295	7.60E-07	-0.428397626	0.000899876	-0.443144755	6.40E-07
KLHL7	0.337075631	0.000479053	0.336935507	0.012408364	0.322569405	0.003136729
KLHL9	0.320525473	0.002521073	0.322829179	0.030371401	0.30627163	0.01506868
KMT2C	-0.416096728	0.000120694	-0.415597969	0.008725409	-0.430850938	0.00042252
KMT2E	-0.368744116	0.000886699	-0.367724931	0.02016403	-0.383535937	0.003707326
KMT5B	-0.259531773	0.00281678	-0.259049314	0.029217084	-0.274014945	0.00698241
KNL1	0.381584834	4.42E-05	0.384280621	0.005961566	0.366626053	0.001114615
KNSTRN	0.394583611	1.39E-05	0.394189355	0.002374684	0.38012985	0.000142595
KPNA2	0.388995798	0.000109232	0.389342221	0.011127623	0.374452989	0.00188862
KPNA3	0.361137369	0.000266866	0.360669142	0.006889953	0.34674396	0.001596173
KRCC1	0.491036512	0.000140644	0.49684291	0.007780215	0.47689956	0.001369321
KREMEN1	0.346622431	0.002805961	0.347737858	0.029920838	0.331960394	0.017793209
KRT17	-1.115021836	3.60E-22	-1.10853229	2.64E-06	-1.129415182	2.83E-24
KRT18	-0.291831475	0.000576891	-0.291496753	0.011127623	-0.306386119	0.001852874
KRT24	-0.911328782	0.000169548	-0.899862476	0.006062321	-0.926418386	0.000644983
KRT7	-0.287934556	9.82E-05	-0.287406091	0.005164031	-0.302415733	8.57E-05
KRT8	-0.17376668	0.013856057	-0.173753855	0.037081276	-0.188420958	0.014996524
KRT8P12	0.742634903	0.00574234	0.753518272	0.048920835	0.729836877	0.04296398
KRT9	-0.734032127	0.002697783	-0.731698932	0.020772201	-0.749220399	0.011300612
KSR1	-0.304278069	1.65E-05	-0.304221654	0.001912358	-0.318836787	1.21E-05
KXD1	-0.246132585	0.000330279	-0.246148336	0.007672063	-0.260714456	0.000301766
L3HYPDH	0.461604429	0.002934067	0.463226575	0.027379088	0.44731151	0.017702945
LA16c-431H6.6	-0.419544719	5.46E-07	-0.419285662	0.000869116	-0.434141496	2.40E-06
LACTB2	0.619006569	8.38E-05	0.617894922	0.006062321	0.604854637	0.000880185
LAMP2	0.284100741	0.000414456	0.28514768	0.014332651	0.269337215	0.006001075
LANCL1	0.219078617	0.003424703	0.220299083	0.033379135	0.204290823	0.021600257
LANCL2	-0.267229991	0.003207101	-0.26735925	0.022625027	-0.281706742	0.006251977
LAPTM4B	-0.269402025	0.002622486	-0.266992413	0.02849349	-0.284498036	0.008865272
LATS2	-0.293082716	0.000308423	-0.293056961	0.007920091	-0.307636877	0.00044204
LBR	0.268580497	0.000127719	0.269344672	0.006650357	0.253747401	0.001634624
LCN9	0.623821799	2.79E-07	0.624623967	0.002095235	0.609679254	1.34E-05
LCP1	-0.215989692	0.003150227	-0.215956691	0.021538341	-0.230624781	0.004854001
LDAH	0.318731167	0.005756496	0.319259688	0.049071664	0.304066851	0.033905297
LDLRAD3	-0.51562013	2.07E-09	-0.515407952	0.000192064	-0.530213807	7.39E-09
LEO1	-0.376500039	0.001371873	-0.372952955	0.025811444	-0.391022704	0.005552955
LEP	-1.020475512	0.000379105	-1.01575224	0.010476163	-1.034934028	0.000972004
LEPROT	-0.18957055	0.007812798	-0.189549629	0.041913654	-0.204130698	0.007153939
LEPROTL1	-0.252779303	0.005950689	-0.25095974	0.047193698	-0.267292603	0.02046757
LGALS1	0.298506641	0.000789169	0.300913225	0.01645458	0.283706783	0.010562691
LGALS9	0.420423248	0.00566441	0.420116833	0.044986964	0.406316667	0.032421722
LGR4	0.329249287	0.000459441	0.329360471	0.018030813	0.31459276	0.005567928
LHFP	-0.405522069	1.04E-06	-0.404310715	0.001139907	-0.419928871	1.54E-06
LHX6	-0.276549454	0.008915501	-0.275566989	0.044696625	-0.291112249	0.020970307
LIF	-0.346087358	0.000641752	-0.344902172	0.009906347	-0.360481141	0.001372222
LIG3	-0.225465099	0.001522729	-0.225262541	0.01726269	-0.240102227	0.003031673
LIG4	0.897631242	3.59E-07	0.897525987	0.001043881	0.883481744	8.33E-06
LIMA1	-0.289248955	0.000241082	-0.288097306	0.008692151	-0.303693506	0.000345308
LIMD1	-0.370031081	3.01E-07	-0.369743362	0.000502017	-0.384699077	1.39E-07
LIMK2	-0.305414809	5.86E-05	-0.305392706	0.004456772	-0.3198939	6.27E-05
LIN28A	-0.458582059	3.84E-08	-0.458499384	0.000397294	-0.473205396	1.40E-07
LINC00205	0.537403726	2.14E-05	0.541216345	0.00348776	0.52262459	0.000340017
LINC00342	0.813967897	7.86E-06	0.812983669	0.00317498	0.799917188	0.000106578
LINC00467	0.553492246	0.000563549	0.555427006	0.011324162	0.539525309	0.00508573
LINC00476	0.673149919	0.002968937	0.678707464	0.031280307	0.659597806	0.024460349
LINC00648	0.47757763	0.000851179	0.477128841	0.016085086	0.463180708	0.006488159
LINC01154	-1.044588096	0.002989301	-1.037366312	0.041661905	-1.06111016	0.024632071
LINC01164	-0.985406258	5.72E-05	-0.976690093	0.007548822	-0.99970529	0.000171604
LINC01176	0.493877351	0.000180879	0.502479541	0.008879515	0.478732332	0.002257813
LINC01278	-0.286259897	0.002423405	-0.283430489	0.027364086	-0.301251987	0.009549448
LINC01305	0.905479799	4.84E-05	0.909438045	0.004680934	0.892522468	0.001742622
LITAF	-0.390637157	2.93E-07	-0.389962916	0.000658729	-0.405408433	1.09E-06
LMO2	-0.615202274	1.50E-08	-0.61437745	0.000254923	-0.629712119	3.78E-08
LMX1B	0.514340451	0.000310405	0.514514808	0.007486427	0.499877698	0.00295938
LNPEP	0.277682113	0.002376533	0.278427644	0.031076794	0.263048767	0.020828661
LNX1	-0.526059563	1.74E-08	-0.525978505	0.000327939	-0.540638219	2.66E-08
LONP1	-0.469261664	1.03E-09	-0.467277475	0.000133771	-0.483606715	1.96E-10
LONP2	-0.249658132	0.000257304	-0.249420237	0.006854481	-0.264227917	0.000128423
LPAR5	0.554791788	0.000445737	0.555141907	0.011012203	0.540462973	0.00494496
LPGAT1	0.363508101	0.000210356	0.364104147	0.009869696	0.348903228	0.002394428
LPP	-0.279971589	0.001300958	-0.279757823	0.021335767	-0.294647044	0.003912675
LRIG1	0.626796592	2.03E-06	0.626166523	0.001214861	0.612564547	5.45E-05
LRIG3	0.500372419	0.001936595	0.508130415	0.02234462	0.486248461	0.013346281
LRP1	-0.255671622	0.002715873	-0.255279399	0.024304272	-0.270484073	0.006216258
LRP10	0.183157709	0.008054651	0.18333772	0.047121362	0.168446737	0.049109734
LRP11	1.174284335	0.000370038	1.216766554	0.016939257	1.162583696	0.008607011
LRP3	0.645497365	0.000230851	0.646397545	0.01078753	0.631161709	0.002610704
LRP4	-0.322604854	0.000418747	-0.321125863	0.010628657	-0.337348298	0.001010156
LRP5L	1.007702622	0.001124647	1.002380152	0.022420815	0.994920372	0.02515216
LRR1	0.543201848	7.72E-05	0.547291551	0.005005763	0.528853173	0.000729966
LRRC1	-0.248999502	0.004101136	-0.247966151	0.036947695	-0.263499729	0.012659447
LRRC32	-0.541920347	0.002334969	-0.536725999	0.021888331	-0.556939692	0.006221072
LRRC41	-0.198547021	0.004464533	-0.198485394	0.030432653	-0.213105519	0.006526163
LRRC59	-0.302967097	0.00020466	-0.302829299	0.008307279	-0.317661012	0.001037104
LRRC8D	-0.346177286	0.00430563	-0.342878058	0.049316221	-0.360381251	0.012609722
LRRFIP1	-0.467926094	3.18E-08	-0.467151203	0.000340686	-0.482214567	2.71E-08
LRRIQ3	0.824456654	0.001627199	0.827567003	0.024423698	0.810407447	0.023381601
LSM10	0.449335577	0.00047352	0.450225935	0.011484676	0.434749589	0.004168097
LSM3	0.331883945	0.000236893	0.333287467	0.011524238	0.317754766	0.002632654
LSM8	0.45321331	6.75E-05	0.454059987	0.005427879	0.438891639	0.000744701
LTA4H	0.323335974	0.001356815	0.325892543	0.029665713	0.308969626	0.013005503
LTB4R	0.641562112	8.67E-05	0.642895291	0.008604618	0.627594756	0.000856577
LUC7L2	-0.209784681	0.004210844	-0.20962689	0.031732756	-0.224232168	0.006619567
LUC7L3	0.400795989	7.08E-06	0.401278606	0.003751058	0.386121497	0.000211202
LVRN	0.837278326	0.000262493	0.846575395	0.011666059	0.822919624	0.002896666
LY6D	-1.06186429	2.76E-06	-1.056792053	0.001432843	-1.076850065	5.29E-06
LY6K	-1.891282049	1.60E-05	-1.882394791	0.003991447	-1.909192502	0.000262129
LYN	-0.503680392	3.89E-07	-0.499714651	0.001127544	-0.517950973	1.76E-06
LYPLAL1	0.253804304	0.005740925	0.254742954	0.034367693	0.239361552	0.030490397
LYST	0.553533551	8.56E-05	0.553017523	0.008099532	0.539059005	0.000876714
MAB21L3	-0.569190868	0.000208102	-0.566768823	0.006254298	-0.583969118	0.000712064
MACF1	-0.52930521	3.95E-10	-0.528294859	0.000117636	-0.543687311	1.89E-10
MACROD2	0.819638004	0.006406242	0.83137454	0.048505811	0.806760839	0.048732629
MAFF	-0.78037454	2.94E-12	-0.778560234	2.98E-05	-0.794955068	1.01E-12
MAFK	-0.342566138	5.67E-05	-0.341947357	0.004975601	-0.356854476	0.00014363
MAGED1	-0.404100055	1.02E-07	-0.40374743	0.000352162	-0.418849403	1.23E-07
