	logFC	logCPM	PValue	FDR	Pval_threshold	FC1.2_threshold	FC1.5_threshold
RBBP8NL	0.122284698	5.320069119	0.022150555	0.197470837	TRUE	FALSE	FALSE
PCAT7	0.295882318	2.074279685	0.022170663	0.197566493	TRUE	FALSE	FALSE
HNRNPM	-0.128503898	8.343326229	0.022180734	0.197572663	TRUE	FALSE	FALSE
LRRC29	0.60374415	-0.73489086	0.022278513	0.198359742	TRUE	FALSE	FALSE
OTUD6B	0.193389227	3.365204973	0.022306287	0.19852313	TRUE	FALSE	FALSE
ABHD12	-0.123660909	7.591043266	0.022321046	0.198570591	TRUE	FALSE	FALSE
FAM46A	0.195612131	3.329221812	0.022331988	0.198584073	TRUE	FALSE	FALSE
PPP1R13L	-0.114812932	7.006161559	0.022371191	0.19884874	TRUE	FALSE	FALSE
TTC7B	-0.120572475	6.824754571	0.022392812	0.198919512	TRUE	FALSE	FALSE
CAST	-0.12194795	7.869946808	0.022399209	0.198919512	TRUE	FALSE	FALSE
COL5A1	-0.143073791	6.555161615	0.022426838	0.198919512	TRUE	FALSE	FALSE
PARN	-0.436511787	1.762451368	0.022430506	0.198919512	TRUE	FALSE	FALSE
RP11-373D23.2	-1.059684054	-2.864480198	0.022438008	0.198919512	TRUE	FALSE	FALSE
SLC7A2	-0.122184389	8.713826088	0.022438798	0.198919512	TRUE	FALSE	FALSE
STX12	0.16575986	4.381952588	0.022445252	0.198919512	TRUE	FALSE	FALSE
PMS1	0.155277622	4.149367424	0.022459055	0.198931199	TRUE	FALSE	FALSE
WHAMMP2	-1.491809761	-3.95581559	0.022470617	0.198931199	TRUE	TRUE	FALSE
CORO2A	-0.117986428	7.88338137	0.022478119	0.198931199	TRUE	FALSE	FALSE
BRD4	-0.154320093	6.991298909	0.022491139	0.198931199	TRUE	FALSE	FALSE
IL1R2	-1.241526924	-3.377328343	0.022493787	0.198931199	TRUE	TRUE	FALSE
FANCL	0.17163537	4.72362927	0.022514026	0.198956024	TRUE	FALSE	FALSE
INO80	-0.124237373	5.764046305	0.022515483	0.198956024	TRUE	FALSE	FALSE
CXorf57	0.172381434	4.273822917	0.022598323	0.199604306	TRUE	FALSE	FALSE
FAM102A	0.121873829	5.694905897	0.022612254	0.199643649	TRUE	FALSE	FALSE
IRAK1	-0.135462547	6.846105139	0.02264484	0.199847591	TRUE	FALSE	FALSE
RP11-159D12.6	0.360663016	1.841025698	0.022684433	0.20011318	TRUE	FALSE	FALSE
RP11-637A17.2	0.83224866	-1.445775226	0.02270233	0.200123038	TRUE	FALSE	FALSE
TFAP4	-0.160783636	4.710361808	0.022704551	0.200123038	TRUE	FALSE	FALSE
ACTG1P1	1.805071313	-3.328662575	0.022727317	0.200239925	TRUE	TRUE	TRUE
TSPAN17	0.143906908	5.465376382	0.022776333	0.200540666	TRUE	FALSE	FALSE
PSTPIP1	1.413713869	-2.585860337	0.022780491	0.200540666	TRUE	TRUE	FALSE
RP11-950C14.10	1.369081374	-3.024863882	0.022811087	0.20072283	TRUE	TRUE	FALSE
ASF1B	0.156360486	4.952082964	0.02282024	0.20072283	TRUE	FALSE	FALSE
MAP4K1	-0.449787494	0.039690738	0.022849663	0.200897742	TRUE	FALSE	FALSE
SMC3	-0.120636876	6.208963421	0.022874928	0.201032371	TRUE	FALSE	FALSE
PCDHA2	0.248988361	2.90509625	0.022884061	0.201032371	TRUE	FALSE	FALSE
ARF1	-0.111430964	9.190622921	0.022899023	0.20107996	TRUE	FALSE	FALSE
CENPK	0.152597633	4.899099344	0.022963724	0.201564085	TRUE	FALSE	FALSE
GSN	-0.105877776	7.589791051	0.02299377	0.201743755	TRUE	FALSE	FALSE
ELMO2	0.216364181	2.83621199	0.023010592	0.201778263	TRUE	FALSE	FALSE
SPDL1	0.180412182	5.226097119	0.02301686	0.201778263	TRUE	FALSE	FALSE
RP11-407G23.5	2.0783393	-3.732561308	0.023038791	0.201886514	TRUE	TRUE	TRUE
TMC5	-0.148435824	4.715474618	0.023062269	0.202008218	TRUE	FALSE	FALSE
LTB4R	0.274176909	3.56011739	0.023079638	0.202076336	TRUE	FALSE	FALSE
IBTK	0.216737151	4.47253627	0.023098637	0.202158657	TRUE	FALSE	FALSE
THAP2	0.275605956	1.98336545	0.023164464	0.20265058	TRUE	FALSE	FALSE
CDK5R2	0.574135693	-0.280778413	0.023220815	0.202754113	TRUE	FALSE	FALSE
GRB2	-0.120901049	8.933524678	0.023228222	0.202754113	TRUE	FALSE	FALSE
LGALS1	0.147145504	5.078553808	0.023231313	0.202754113	TRUE	FALSE	FALSE
PLA2G10	-0.29585203	1.508130598	0.023232867	0.202754113	TRUE	FALSE	FALSE
RP1-60O19.1	-0.901079365	-1.946082771	0.023232881	0.202754113	TRUE	FALSE	FALSE
ZNF250	0.283644365	1.935421915	0.023234047	0.202754113	TRUE	FALSE	FALSE
FBL	-0.132726118	7.6320555	0.023261818	0.202844222	TRUE	FALSE	FALSE
RBM17	-0.119382109	6.36105541	0.023264565	0.202844222	TRUE	FALSE	FALSE
ATG5	0.167903833	4.31493254	0.023275044	0.202844222	TRUE	FALSE	FALSE
PCDHA3	0.238862336	2.979913622	0.023286672	0.202844222	TRUE	FALSE	FALSE
EXOC5	0.128194961	6.013929736	0.023292517	0.202844222	TRUE	FALSE	FALSE
SEC14L2	-1.642236697	-3.467849433	0.02331821	0.202984057	TRUE	TRUE	TRUE
CTD-2012K14.5	0.950535538	-2.276393536	0.023336963	0.202985373	TRUE	FALSE	FALSE
TWF1P1	0.355907207	1.29906949	0.023337633	0.202985373	TRUE	FALSE	FALSE
TSPOAP1	-1.078038259	-2.60138844	0.023352226	0.202988192	TRUE	FALSE	FALSE
HAUS3	0.184036612	3.363216758	0.023357229	0.202988192	TRUE	FALSE	FALSE
RPL12P13	1.847716405	-3.732591159	0.023370415	0.20301904	TRUE	TRUE	TRUE
FAM85B	-1.574614339	-3.65351678	0.023388472	0.203092146	TRUE	TRUE	TRUE
DMTN	-0.21769299	3.014322935	0.02343936	0.203450164	TRUE	FALSE	FALSE
SGK1	0.697614735	-0.938926548	0.023463282	0.203573925	TRUE	FALSE	FALSE
ADCY6	-0.114719891	6.296269378	0.023474242	0.203585172	TRUE	FALSE	FALSE
PRX	0.222940674	3.162391166	0.023501173	0.203734856	TRUE	FALSE	FALSE
CDC42P6	-0.255915994	3.486977505	0.023521085	0.203823605	TRUE	FALSE	FALSE
ZNF214	0.470896055	0.61778778	0.023566071	0.204120741	TRUE	FALSE	FALSE
AK4P3	-0.258829367	2.030133175	0.023574754	0.204120741	TRUE	FALSE	FALSE
LINC01569	0.599114978	-0.193892585	0.023605156	0.204271538	TRUE	FALSE	FALSE
ATP10D	0.440087854	1.002047814	0.023611563	0.204271538	TRUE	FALSE	FALSE
RGMA	-0.151208132	4.656075431	0.023632497	0.204368713	TRUE	FALSE	FALSE
KLHL28	0.169176324	4.496470344	0.023659349	0.204516968	TRUE	FALSE	FALSE
WBP11	-0.133813248	7.824938194	0.023680576	0.204541005	TRUE	FALSE	FALSE
CACNA1E	-0.897712598	-1.748914248	0.02368947	0.204541005	TRUE	FALSE	FALSE
MMP17	0.381090526	0.992062616	0.023699482	0.204541005	TRUE	FALSE	FALSE
UBQLN1	-0.11593582	7.551322355	0.02370544	0.204541005	TRUE	FALSE	FALSE
BTBD7	0.433989697	3.036719737	0.023710678	0.204541005	TRUE	FALSE	FALSE
CLEC16A	0.164175076	4.287184633	0.02373024	0.204608926	TRUE	FALSE	FALSE
TYMS	0.1121512	7.044159078	0.023747408	0.204608926	TRUE	FALSE	FALSE
DEPTOR	-0.382718685	1.51344166	0.023747689	0.204608926	TRUE	FALSE	FALSE
CDON	0.268121853	2.134141697	0.02378377	0.204836017	TRUE	FALSE	FALSE
POLR3C	0.176653171	4.072245728	0.023804749	0.204932916	TRUE	FALSE	FALSE
CDK7	0.493093761	2.548686327	0.023820985	0.204988917	TRUE	FALSE	FALSE
CCDC77	0.206980133	5.05953023	0.023850182	0.205114191	TRUE	FALSE	FALSE
LOXL2	-0.135119004	5.175704718	0.023855016	0.205114191	TRUE	FALSE	FALSE
AXDND1	0.835427664	-1.441059915	0.023903574	0.205375149	TRUE	FALSE	FALSE
CADPS2	0.436569423	0.069978994	0.023904864	0.205375149	TRUE	FALSE	FALSE
ZNF70	0.256614278	2.570622921	0.023917584	0.205400662	TRUE	FALSE	FALSE
TFR2	-0.200783512	2.868156531	0.023993967	0.205660895	TRUE	FALSE	FALSE
GHRLOS	0.434891076	1.033706254	0.02399971	0.205660895	TRUE	FALSE	FALSE
CTD-2265O21.7	1.564757081	-2.862498552	0.024004764	0.205660895	TRUE	TRUE	TRUE
STAU1	0.113948846	7.280246415	0.024012347	0.205660895	TRUE	FALSE	FALSE
TMCC1-AS1	0.502397477	0.429151519	0.024020706	0.205660895	TRUE	FALSE	FALSE
CCHCR1	-0.728181583	-0.193395114	0.024023245	0.205660895	TRUE	FALSE	FALSE
SENP2	0.11988105	6.149598796	0.024025645	0.205660895	TRUE	FALSE	FALSE
AC114271.2	0.277621616	2.602615248	0.024028166	0.205660895	TRUE	FALSE	FALSE
SLX1A-SULT1A3	-0.242281237	2.543381473	0.024035751	0.205660895	TRUE	FALSE	FALSE
ZNF43	0.363205788	1.500602404	0.024064402	0.205822448	TRUE	FALSE	FALSE
C17orf58	0.236922088	2.476662231	0.024089615	0.205954475	TRUE	FALSE	FALSE
TMEM45B	-0.153526167	4.752446458	0.024138936	0.206292423	TRUE	FALSE	FALSE
RP11-329A14.1	0.356453797	0.999540379	0.024186662	0.206589257	TRUE	FALSE	FALSE
RP11-139K1.2	-0.976242233	-2.54980633	0.024193283	0.206589257	TRUE	FALSE	FALSE
ESCO2	0.252709396	2.319948975	0.024209401	0.206592908	TRUE	FALSE	FALSE
PPIP5K1	0.152515903	4.475620716	0.024222141	0.206592908	TRUE	FALSE	FALSE
POU6F2-AS2	0.505202076	-0.223405875	0.024223131	0.206592908	TRUE	FALSE	FALSE
KLHL12	0.158878147	6.345933199	0.024266089	0.206875528	TRUE	FALSE	FALSE
CENPB	0.183441613	4.78187124	0.024300472	0.20703074	TRUE	FALSE	FALSE
RAB4B	0.230085193	3.281921202	0.02430395	0.20703074	TRUE	FALSE	FALSE
ATPIF1	-0.142007768	5.32132688	0.024371071	0.207518584	TRUE	FALSE	FALSE
TMPPE	0.216708181	3.195039157	0.024417688	0.207831522	TRUE	FALSE	FALSE
SDC1	-0.117400634	7.014012367	0.02445871	0.2080869	TRUE	FALSE	FALSE
PRAME	-0.676998717	1.998173737	0.024467448	0.2080869	TRUE	FALSE	FALSE
AC012358.7	1.627923298	-3.201228869	0.02452161	0.208388539	TRUE	TRUE	TRUE
RP11-344N10.5	-0.668466159	-1.254069353	0.0245227	0.208388539	TRUE	FALSE	FALSE
CABLES1	-0.235916437	2.589608482	0.024654562	0.209378573	TRUE	FALSE	FALSE
CDHR3	-0.424672849	0.496251113	0.024659083	0.209378573	TRUE	FALSE	FALSE
HAGH	0.152485863	4.641213275	0.024681955	0.209409151	TRUE	FALSE	FALSE
SKIV2L	0.775100843	3.330300702	0.024682565	0.209409151	TRUE	FALSE	FALSE
WDR31	0.659983272	-0.093787543	0.024717404	0.209620299	TRUE	FALSE	FALSE
LIG3	-0.111671939	6.214593112	0.024744366	0.209690767	TRUE	FALSE	FALSE
SLC2A3	-0.124088039	12.30011524	0.024745621	0.209690767	TRUE	FALSE	FALSE
SLC25A42	-0.160802394	4.811221212	0.024803818	0.210066061	TRUE	FALSE	FALSE
LPIN3	0.135945034	5.550486334	0.024809853	0.210066061	TRUE	FALSE	FALSE
DIP2B	-0.145817365	7.176158656	0.024830981	0.210160485	TRUE	FALSE	FALSE
ARHGEF5	-0.194409716	5.507377529	0.024877497	0.21040463	TRUE	FALSE	FALSE
P4HTM	-1.339480911	-3.747161447	0.024879803	0.21040463	TRUE	TRUE	FALSE
ARL14EP	0.249247286	3.059879846	0.024907579	0.210554997	TRUE	FALSE	FALSE
EPHB3	0.138699547	5.822261553	0.024948023	0.210812295	TRUE	FALSE	FALSE
SMARCE1	-0.124420175	5.561556109	0.024965017	0.210871309	TRUE	FALSE	FALSE
GEMIN4	-0.1204384	5.463581632	0.025007362	0.211023027	TRUE	FALSE	FALSE
RP11-340I6.6	0.32709711	1.881393839	0.025007556	0.211023027	TRUE	FALSE	FALSE
PITRM1	-0.126092439	5.805314523	0.02501303	0.211023027	TRUE	FALSE	FALSE
MYH3	-0.550890891	-0.572540866	0.025057949	0.211317358	TRUE	FALSE	FALSE
CDKN1A	0.117724209	6.741821912	0.025134572	0.211878712	TRUE	FALSE	FALSE
IL17RE	-0.164520487	4.734195358	0.025148397	0.211910449	TRUE	FALSE	FALSE
AGTPBP1	0.204601702	4.455116541	0.025160646	0.211928894	TRUE	FALSE	FALSE
PTER	0.181865449	4.435904259	0.025179958	0.212005766	TRUE	FALSE	FALSE
AC091177.1	1.186137939	-3.327741617	0.0251899	0.212005766	TRUE	FALSE	FALSE
RP11-1102P22.2	1.783018242	-3.715876028	0.02521688	0.212139004	TRUE	TRUE	TRUE
FAM13A	-0.152869082	7.290488042	0.025225871	0.212139004	TRUE	FALSE	FALSE
AP001469.7	-1.169296241	-3.291927644	0.025251387	0.21226884	TRUE	FALSE	FALSE
SH2D3C	0.853934767	-1.554104045	0.025280735	0.212430783	TRUE	FALSE	FALSE
DARS2	0.130113194	6.244351343	0.025293215	0.212450905	TRUE	FALSE	FALSE
NEIL1	-0.172640859	4.303667833	0.025334974	0.212716848	TRUE	FALSE	FALSE
RPP25	0.194468337	3.242160317	0.025373194	0.212952874	TRUE	FALSE	FALSE
MORF4L2-AS1	-0.422065636	0.786903988	0.025390816	0.212955664	TRUE	FALSE	FALSE
RP11-496I9.1	1.049482993	-2.026466117	0.025393745	0.212955664	TRUE	FALSE	FALSE
RP11-631N16.2	0.650246181	-0.904810469	0.025470314	0.213364357	TRUE	FALSE	FALSE
FLT1	-1.056503817	-2.689234956	0.025472646	0.213364357	TRUE	FALSE	FALSE
RP11-16E12.1	2.387071698	-4.199902964	0.025491336	0.213364357	TRUE	TRUE	TRUE
ZNF737	0.261505418	2.15558334	0.025492902	0.213364357	TRUE	FALSE	FALSE
LINC01021	0.221363803	5.90493836	0.025493121	0.213364357	TRUE	FALSE	FALSE
SYT16	-0.964386088	-1.802806512	0.025518901	0.213495301	TRUE	FALSE	FALSE
C14orf79	0.237631708	2.755846692	0.025580916	0.213929168	TRUE	FALSE	FALSE
GPHN	0.178182472	4.414830811	0.025620126	0.214049091	TRUE	FALSE	FALSE
PIGN	0.14004183	5.120598576	0.025633664	0.214049091	TRUE	FALSE	FALSE
SENP8	0.452144286	0.851156675	0.025646472	0.214049091	TRUE	FALSE	FALSE
RP11-235C23.5	3.113424851	-4.52230181	0.025648982	0.214049091	TRUE	TRUE	TRUE
RPS26P11	1.272856309	-2.764435455	0.025651666	0.214049091	TRUE	TRUE	FALSE
ANK3	-0.166331927	4.808416759	0.025656221	0.214049091	TRUE	FALSE	FALSE
OR2A4	1.488287463	-3.353956907	0.025705493	0.214375266	TRUE	TRUE	FALSE
LAMTOR3	0.184480071	4.383915167	0.025754504	0.214689078	TRUE	FALSE	FALSE
NUP62CL	0.477627427	0.493692752	0.025763505	0.214689078	TRUE	FALSE	FALSE
LDB1	-0.139741133	5.918804122	0.025775893	0.21470738	TRUE	FALSE	FALSE
CELF2	-0.211555216	3.096405406	0.025855222	0.215283043	TRUE	FALSE	FALSE
GLOD4	0.163411533	5.471878512	0.025877185	0.215380793	TRUE	FALSE	FALSE
TLE4	0.345355335	1.28289186	0.025918855	0.215642418	TRUE	FALSE	FALSE
TEP1	0.146681815	4.640266393	0.025946884	0.215790391	TRUE	FALSE	FALSE
TPM1	-0.115587996	9.692203596	0.025969841	0.215820866	TRUE	FALSE	FALSE
OGFRL1	0.341139623	1.954228593	0.025985848	0.215820866	TRUE	FALSE	FALSE
CTC-273B12.5	-0.847197688	-2.021895886	0.025986803	0.215820866	TRUE	FALSE	FALSE
VPS16	0.134337082	4.815547185	0.025991528	0.215820866	TRUE	FALSE	FALSE
SLC11A1	-0.353313514	1.382317598	0.026029563	0.21605153	TRUE	FALSE	FALSE
ARHGAP5-AS1	0.516971833	-0.375013644	0.026053908	0.216121509	TRUE	FALSE	FALSE
KDM4B	-0.141970736	7.517146446	0.026060217	0.216121509	TRUE	FALSE	FALSE
ZNF48	0.164523923	3.88360062	0.026069134	0.216121509	TRUE	FALSE	FALSE
NR3C1	-0.58691321	-1.210380602	0.026079031	0.216121509	TRUE	FALSE	FALSE
PITPNB	-0.111108697	6.133677137	0.026096694	0.216182839	TRUE	FALSE	FALSE
CAPN2	-0.11290671	6.949245315	0.026138687	0.216383126	TRUE	FALSE	FALSE
RNVU1-3	1.492676916	-3.594116126	0.026153723	0.216383126	TRUE	TRUE	FALSE
RP13-516M14.2	1.117909119	-2.468878937	0.026160089	0.216383126	TRUE	FALSE	FALSE
MORC2	-0.122889049	6.450205949	0.02616866	0.216383126	TRUE	FALSE	FALSE
RP11-74E22.8	1.016771075	-2.086453359	0.02617223	0.216383126	TRUE	FALSE	FALSE
COQ6	0.168878429	4.145255719	0.026189974	0.216444877	TRUE	FALSE	FALSE
FHL3	-0.192866667	3.357931924	0.02621277	0.216548319	TRUE	FALSE	FALSE
PPP3R1	-0.126134557	6.069523889	0.026335552	0.217477353	TRUE	FALSE	FALSE
AC159540.1	1.018686771	-1.427279782	0.026363924	0.217602188	TRUE	FALSE	FALSE
RP4-568F9.6	-0.707543818	-1.964570678	0.026371328	0.217602188	TRUE	FALSE	FALSE
FAM63B	-0.149024133	5.624514455	0.026471684	0.218344749	TRUE	FALSE	FALSE
RP11-478C19.2	0.14772185	5.336803918	0.026484505	0.218365	TRUE	FALSE	FALSE
AC079779.4	-0.96946397	-2.864487875	0.02652564	0.218608009	TRUE	FALSE	FALSE
HSPG2	-0.158464462	8.184207557	0.026534733	0.218608009	TRUE	FALSE	FALSE
SFI1	0.173214501	3.631236836	0.026566407	0.218783399	TRUE	FALSE	FALSE
KAT2B	0.175416636	4.636387076	0.026584501	0.218846857	TRUE	FALSE	FALSE
TSC22D3	-0.162015913	4.187394473	0.026604492	0.218869435	TRUE	FALSE	FALSE
NFU1	0.149131961	4.487578953	0.026608024	0.218869435	TRUE	FALSE	FALSE
HMGA1P3	-0.781185424	-1.372313529	0.026624544	0.218919849	TRUE	FALSE	FALSE
C14orf2	0.15624536	5.801614487	0.02665557	0.219089441	TRUE	FALSE	FALSE
ZNF266	0.182757384	4.198736774	0.026714049	0.219484458	TRUE	FALSE	FALSE
DCLRE1A	0.162878022	3.887291734	0.026732464	0.219550129	TRUE	FALSE	FALSE
HSBP1L1	-0.196834723	3.304097756	0.026803649	0.220048972	TRUE	FALSE	FALSE
PIK3CD	0.463239269	0.315274216	0.026828056	0.220122107	TRUE	FALSE	FALSE
ACTG1P20	-1.43584086	-3.428192907	0.026833455	0.220122107	TRUE	TRUE	FALSE
KIAA1324L	0.146016951	4.372953279	0.026860577	0.220258822	TRUE	FALSE	FALSE
RP11-694I15.7	0.361443322	0.935086925	0.026883462	0.220283375	TRUE	FALSE	FALSE
CD63	-0.150585534	8.37236224	0.026884485	0.220283375	TRUE	FALSE	FALSE
RP11-498C9.13	1.006976898	-2.264421176	0.026900532	0.220329164	TRUE	FALSE	FALSE
RP11-293I14.2	0.227129719	2.641340252	0.026976365	0.220766978	TRUE	FALSE	FALSE
CTD-3148I10.9	-0.18564459	3.743262829	0.026989672	0.220766978	TRUE	FALSE	FALSE
RP11-804M7.2	-1.33178767	-3.234646683	0.026997824	0.220766978	TRUE	TRUE	FALSE
ATG4D	0.162500491	3.922110887	0.026999624	0.220766978	TRUE	FALSE	FALSE
ZNF652	0.124563298	5.894219658	0.027006385	0.220766978	TRUE	FALSE	FALSE
S100A5	-0.926535084	-2.41638054	0.027041446	0.220967846	TRUE	FALSE	FALSE
PPIC	0.255195961	2.813432796	0.027078101	0.221114228	TRUE	FALSE	FALSE
MFN1	0.20202399	5.361270313	0.027080353	0.221114228	TRUE	FALSE	FALSE
SNORD45B	0.728639831	-1.53381603	0.027132305	0.221339705	TRUE	FALSE	FALSE
CHAMP1	0.153772167	5.02508673	0.027134779	0.221339705	TRUE	FALSE	FALSE
LAPTM4B	-0.137236508	9.001150289	0.027143244	0.221339705	TRUE	FALSE	FALSE
CLIP1	0.140966001	6.394551061	0.02715393	0.221339705	TRUE	FALSE	FALSE
STX5	-0.129922344	5.073961142	0.02717479	0.221339705	TRUE	FALSE	FALSE
GOLGA4	-0.170803767	7.790420319	0.027178214	0.221339705	TRUE	FALSE	FALSE
DUSP8P3	1.358500035	-2.945946989	0.027188988	0.221339705	TRUE	TRUE	FALSE
C5orf38	-0.159818431	5.427098904	0.027192023	0.221339705	TRUE	FALSE	FALSE
CFAP57	-0.493136964	-0.277972515	0.027205089	0.221360528	TRUE	FALSE	FALSE
IL9RP4	-2.310646034	-4.578443447	0.02722288	0.221419766	TRUE	TRUE	TRUE
AAK1	-0.122025635	7.587242568	0.027262806	0.221658925	TRUE	FALSE	FALSE
STYX	0.129163591	5.399155683	0.027318614	0.22186979	TRUE	FALSE	FALSE
TARSL2	0.237978243	2.699177317	0.027319921	0.22186979	TRUE	FALSE	FALSE
PPWD1	0.167471493	5.31198419	0.027320338	0.22186979	TRUE	FALSE	FALSE
TRPM7	0.168346976	4.732492172	0.027390236	0.222013156	TRUE	FALSE	FALSE
SLC25A44	0.174994464	3.997356522	0.027394724	0.222013156	TRUE	FALSE	FALSE
LEO1	-0.179443582	4.868789032	0.027399478	0.222013156	TRUE	FALSE	FALSE
TYW3	0.191100743	4.595854453	0.027401211	0.222013156	TRUE	FALSE	FALSE
DMXL1	0.158664427	5.117754897	0.027405867	0.222013156	TRUE	FALSE	FALSE
VNN2	-1.19991426	-2.946259369	0.027406556	0.222013156	TRUE	FALSE	FALSE
EPB41L2	-0.151968328	5.300291217	0.027411764	0.222013156	TRUE	FALSE	FALSE
RP11-127I20.8	-1.32763607	-3.257678434	0.027429038	0.222067688	TRUE	TRUE	FALSE
GOLM1	0.120682845	6.206108633	0.027479626	0.222391778	TRUE	FALSE	FALSE
DNPEP	-0.111994299	6.673975533	0.027524158	0.222595678	TRUE	FALSE	FALSE
VSNL1	-2.224657824	-3.918213215	0.027525954	0.222595678	TRUE	TRUE	TRUE
ZNF346	0.131642296	4.69221433	0.027603991	0.223057538	TRUE	FALSE	FALSE
FAM207A	-0.189143149	3.847048469	0.027604244	0.223057538	TRUE	FALSE	FALSE
RP3-399L15.3	-1.737241563	-3.606865398	0.027648969	0.22326386	TRUE	TRUE	TRUE
DYRK2	0.13646967	4.761774283	0.027650974	0.22326386	TRUE	FALSE	FALSE
RP3-339A18.6	1.083368329	-2.762645718	0.027693721	0.223523345	TRUE	FALSE	FALSE
RP11-325K4.2	-0.389797569	0.596165444	0.027718966	0.223641418	TRUE	FALSE	FALSE
PRR15	-0.151410627	4.672611976	0.027769745	0.223871378	TRUE	FALSE	FALSE
RP11-343H19.2	-0.224613719	3.456538885	0.027774046	0.223871378	TRUE	FALSE	FALSE
SNORA84	-1.789154151	-3.638314715	0.02777935	0.223871378	TRUE	TRUE	TRUE
NAT1	0.286054892	1.623087549	0.027819275	0.223934865	TRUE	FALSE	FALSE
RFK	-0.121804708	6.497894853	0.027819628	0.223934865	TRUE	FALSE	FALSE
FBXO4	0.169099545	3.533264171	0.02782732	0.223934865	TRUE	FALSE	FALSE
CENPI	0.169400011	4.023732891	0.027829748	0.223934865	TRUE	FALSE	FALSE
CTD-2008P7.1	-0.480856963	0.082645674	0.02787853	0.224241738	TRUE	FALSE	FALSE
RP11-66N11.8	0.660230889	-1.193635029	0.027892447	0.224268051	TRUE	FALSE	FALSE
PCF11	0.15070402	5.771087471	0.027913404	0.224336817	TRUE	FALSE	FALSE
RYBP	-0.159673092	5.718805233	0.027925422	0.224336817	TRUE	FALSE	FALSE
BYSL	-0.133470095	4.762042004	0.027932947	0.224336817	TRUE	FALSE	FALSE
DCP2	-0.126654774	8.038750311	0.027959724	0.22446629	TRUE	FALSE	FALSE
RP11-140I16.3	-2.47672673	-3.973065733	0.027987278	0.224601908	TRUE	TRUE	TRUE
RP5-864K19.6	0.15417391	4.663603953	0.028000217	0.224620172	TRUE	FALSE	FALSE
ZNF274	0.194107545	4.521795364	0.028027045	0.224749804	TRUE	FALSE	FALSE
KIF7	0.316675292	1.513299595	0.028106873	0.225149812	TRUE	FALSE	FALSE
RP11-304L19.11	-1.177588337	-3.062974698	0.028115173	0.225149812	TRUE	FALSE	FALSE
FXYD5	-0.132766936	7.075336346	0.028122891	0.225149812	TRUE	FALSE	FALSE
IFFO2	-0.129630427	5.840538164	0.028132748	0.225149812	TRUE	FALSE	FALSE
LTN1	0.172627505	5.731869997	0.028134229	0.225149812	TRUE	FALSE	FALSE
BTBD8	0.319843282	2.528184328	0.028141055	0.225149812	TRUE	FALSE	FALSE
RAP1GAP2	-0.109742479	6.160686767	0.028193108	0.225480646	TRUE	FALSE	FALSE
ABHD17C	0.158138506	4.401093511	0.028227022	0.225583957	TRUE	FALSE	FALSE
AL590762.11	-1.282904946	-3.124186512	0.028227443	0.225583957	TRUE	TRUE	FALSE
MINK1	-0.106398061	7.142177676	0.028255771	0.225724712	TRUE	FALSE	FALSE
SLC2A14	-0.192178186	7.28095633	0.028297184	0.225886839	TRUE	FALSE	FALSE
GRK6	-0.118940436	6.622594932	0.028297511	0.225886839	TRUE	FALSE	FALSE
ZNF345	0.327724163	1.513750474	0.028320317	0.225983253	TRUE	FALSE	FALSE
CNNM2	0.156970928	4.962572816	0.028356481	0.226186153	TRUE	FALSE	FALSE
NDUFB5	0.145811178	6.10598353	0.02843922	0.226745636	TRUE	FALSE	FALSE
IDUA	0.18483958	3.740576392	0.028448224	0.226745636	TRUE	FALSE	FALSE
CTB-55O6.12	0.435017537	0.600345075	0.028458913	0.226745636	TRUE	FALSE	FALSE
CNTROB	0.123222392	5.201742322	0.02847773	0.226809777	TRUE	FALSE	FALSE
RN7SL130P	-0.54353332	-1.146611366	0.02851076	0.22690045	TRUE	FALSE	FALSE
TMEM74	1.086623146	-2.732389968	0.028515197	0.22690045	TRUE	FALSE	FALSE
ZNF852	0.23404177	2.69521201	0.028521428	0.22690045	TRUE	FALSE	FALSE
ZSCAN10	-0.891111524	-2.299173001	0.028561312	0.227131976	TRUE	FALSE	FALSE
RP11-85I17.2	1.214789623	-2.503268278	0.028585772	0.227196767	TRUE	TRUE	FALSE
APLF	0.434944411	0.459098151	0.02859103	0.227196767	TRUE	FALSE	FALSE
CHST8	0.264267811	1.911815521	0.028635304	0.227409265	TRUE	FALSE	FALSE
TAOK2	0.118596322	5.720933019	0.028652836	0.227409265	TRUE	FALSE	FALSE
RP11-137N23.1	1.400531821	-3.607465281	0.028654269	0.227409265	TRUE	TRUE	FALSE
RP11-686O6.2	0.560334927	-0.276159134	0.028660951	0.227409265	TRUE	FALSE	FALSE
DMTF1	0.178972429	5.364775283	0.02869936	0.227628285	TRUE	FALSE	FALSE
GLRX2	0.246138209	2.548147374	0.028713621	0.227655682	TRUE	FALSE	FALSE
LINC01558	-0.279018807	2.22990267	0.028732392	0.227718799	TRUE	FALSE	FALSE
CNGA4	1.203790424	-3.167359355	0.028761374	0.227837805	TRUE	TRUE	FALSE
ZFPL1	-0.1234833	5.428201107	0.028769038	0.227837805	TRUE	FALSE	FALSE
OLA1	0.147422781	6.911259817	0.028842271	0.228331932	TRUE	FALSE	FALSE
WNK1	0.135837938	8.253033571	0.028870294	0.228467924	TRUE	FALSE	FALSE
RP11-119D9.1	-0.269070485	2.534305239	0.028898242	0.228535502	TRUE	FALSE	FALSE
