Symbol	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Pval_threshold	FC1.2_threshold	FC1.5_threshold
PEX1	1272.885003	0.626309999	0.082705303	7.572791303	3.65E-14	5.46E-13	TRUE	FALSE	FALSE
MTERF1	499.1381447	0.311391589	0.108725307	2.864021246	0.004183	0.012267242	TRUE	FALSE	FALSE
CASD1	609.3480006	0.221995451	0.095980188	2.312929944	0.020726491	0.049949495	TRUE	FALSE	FALSE
LRFN1	292.5715669	0.322075832	0.128326106	2.509823161	0.012079163	0.031242071	TRUE	FALSE	FALSE
ZFP36	1063.156214	-0.355747124	0.082698142	-4.301754737	1.69E-05	8.13E-05	TRUE	FALSE	FALSE
SRD5A3	1425.902265	0.458708595	0.079739857	5.752563581	8.79E-09	6.92E-08	TRUE	FALSE	FALSE
PAICS	32878.21756	-0.445855518	0.045543183	-9.789731105	1.25E-22	3.97E-21	TRUE	FALSE	FALSE
ADM2	1318.481569	-1.081303016	0.109247506	-9.897736421	4.26E-23	1.43E-21	TRUE	FALSE	FALSE
DGCR6L	1669.274412	0.514890287	0.075049021	6.860719573	6.85E-12	8.05E-11	TRUE	FALSE	FALSE
DGCR8	3304.532097	-0.170893548	0.067671653	-2.525334301	0.011558828	0.030070415	TRUE	FALSE	FALSE
ASPHD2	687.5544831	-0.999673268	0.108923907	-9.177721372	4.40E-20	1.12E-18	TRUE	FALSE	FALSE
GAL3ST1	79.65953926	0.832082821	0.23235107	3.581144775	0.000342092	0.001285353	TRUE	FALSE	FALSE
YWHAH	6467.491572	-0.16875998	0.052355609	-3.223340963	0.001267046	0.004193849	TRUE	FALSE	FALSE
MGAT3	19578.95147	-0.517331814	0.044423785	-11.64537915	2.42E-31	1.36E-29	TRUE	FALSE	FALSE
ADORA2A	137.7435311	-0.490050147	0.172531371	-2.840353865	0.004506351	0.013107983	TRUE	FALSE	FALSE
ATF4	39157.54021	-0.476979247	0.055476267	-8.597897252	8.12E-18	1.72E-16	TRUE	FALSE	FALSE
A4GALT	2210.531109	-0.27578086	0.068523834	-4.024597657	5.71E-05	0.000248327	TRUE	FALSE	FALSE
CDC42EP1	1861.683322	-1.210609683	0.088094928	-13.74210419	5.68E-43	5.90E-41	TRUE	TRUE	FALSE
APOL3	31.64521161	0.992821356	0.333759088	2.974664638	0.00293309	0.008953505	TRUE	FALSE	FALSE
TPST2	2208.105983	-0.658964714	0.0659726	-9.988460545	1.71E-23	5.90E-22	TRUE	FALSE	FALSE
TST	566.5010658	0.723331473	0.104268876	6.937175326	4.00E-12	4.82E-11	TRUE	FALSE	FALSE
RAC2	9.941161489	1.640210321	0.662268909	2.476653061	0.013262075	0.033888642	TRUE	TRUE	TRUE
LIF	1501.895313	-0.479489778	0.06606976	-7.257325821	3.95E-13	5.29E-12	TRUE	FALSE	FALSE
C22orf23	83.72466565	0.533061572	0.226653697	2.351876796	0.018678961	0.045608449	TRUE	FALSE	FALSE
APOBEC3F	240.2553163	0.640682622	0.145660772	4.398456867	1.09E-05	5.44E-05	TRUE	FALSE	FALSE
KRT17	2046.710974	-1.699596144	0.075170931	-22.60975238	3.47E-113	5.90E-110	TRUE	TRUE	TRUE
SPECC1	5622.721978	-0.295205083	0.051617835	-5.719052	1.07E-08	8.30E-08	TRUE	FALSE	FALSE
ATP6V1F	4023.683468	0.187705746	0.070441753	2.664694402	0.007705831	0.021106872	TRUE	FALSE	FALSE
LSM8	1469.552542	0.407710779	0.077005718	5.294551988	1.19E-07	7.98E-07	TRUE	FALSE	FALSE
PRKRIP1	3878.892905	-0.428885307	0.060984466	-7.032697561	2.03E-12	2.52E-11	TRUE	FALSE	FALSE
VGF	408.4458382	-0.342885611	0.128894503	-2.660203528	0.007809345	0.021367424	TRUE	FALSE	FALSE
STRIP2	2174.848806	-0.161054503	0.067663592	-2.380223967	0.017302118	0.042743449	TRUE	FALSE	FALSE
MKLN1	3994.256382	-0.19685468	0.070066187	-2.809553202	0.004961032	0.014285753	TRUE	FALSE	FALSE
DNAJB9	3358.18196	-0.559079836	0.076788841	-7.280743297	3.32E-13	4.47E-12	TRUE	FALSE	FALSE
FLNC	277.2310115	-0.921093626	0.131712771	-6.993199048	2.69E-12	3.31E-11	TRUE	FALSE	FALSE
CALU	34365.42751	-0.124901229	0.048931969	-2.552548617	0.010693798	0.028115721	TRUE	FALSE	FALSE
SMO	705.2844551	0.804878994	0.093409817	8.616642401	6.89E-18	1.47E-16	TRUE	FALSE	FALSE
NDUFA5	2982.198469	0.29931292	0.066899801	4.474048001	7.68E-06	3.94E-05	TRUE	FALSE	FALSE
MRPS12	3170.625528	-0.195044318	0.059626496	-3.271101469	0.001071295	0.003604716	TRUE	FALSE	FALSE
MYO1B	10086.97716	-0.233005219	0.06479641	-3.595958776	0.000323199	0.001220215	TRUE	FALSE	FALSE
MTX2	2800.922588	0.211372199	0.070369638	3.003741454	0.002666818	0.008214526	TRUE	FALSE	FALSE
EIF2S2P4	1355.228677	-0.622576054	0.076682208	-8.118911411	4.70E-16	8.41E-15	TRUE	FALSE	FALSE
ORMDL1	3130.036321	0.225573613	0.063847081	3.533029412	0.000410827	0.00151265	TRUE	FALSE	FALSE
HAT1	3453.367494	0.204989596	0.058967578	3.476310277	0.000508364	0.001830518	TRUE	FALSE	FALSE
HOXD9	268.5513287	0.516085009	0.134702308	3.831300415	0.000127468	0.000521543	TRUE	FALSE	FALSE
TWSG1	12409.31877	-0.595127423	0.057494254	-10.35107645	4.14E-25	1.59E-23	TRUE	FALSE	FALSE
EIF2AK4	6267.513621	-0.229244363	0.057324476	-3.999065998	6.36E-05	0.000274586	TRUE	FALSE	FALSE
TMOD2	29.10116499	2.268911076	0.426405836	5.32101318	1.03E-07	6.99E-07	TRUE	TRUE	TRUE
ELL3	60.37009386	0.715131893	0.278078094	2.571694452	0.010120216	0.026773504	TRUE	FALSE	FALSE
INO80	4919.695634	-0.411215091	0.051172117	-8.035921038	9.29E-16	1.61E-14	TRUE	FALSE	FALSE
FAM63B	4465.657796	-0.451979627	0.06409477	-7.051739576	1.77E-12	2.22E-11	TRUE	FALSE	FALSE
IVD	76.23066551	0.892821218	0.258370381	3.45558657	0.000549097	0.001960126	TRUE	FALSE	FALSE
KNSTRN	2031.738403	0.242777167	0.060485155	4.013830601	5.97E-05	0.000259108	TRUE	FALSE	FALSE
DUT	5460.542803	0.269417079	0.054001707	4.989047478	6.07E-07	3.66E-06	TRUE	FALSE	FALSE
CHAC1	494.3105216	-1.416049619	0.228834118	-6.188105306	6.09E-10	5.63E-09	TRUE	TRUE	FALSE
ARPP19	12316.36692	-0.124837118	0.050463183	-2.473825687	0.01336749	0.034117303	TRUE	FALSE	FALSE
CALML4	496.8563497	-0.483516791	0.108153969	-4.470633814	7.80E-06	3.99E-05	TRUE	FALSE	FALSE
LOXL1	1336.019088	0.255764526	0.068586812	3.729062733	0.000192193	0.000757912	TRUE	FALSE	FALSE
ANAPC13	2130.641984	0.310310436	0.063114518	4.916625262	8.80E-07	5.16E-06	TRUE	FALSE	FALSE
MBD4	2290.409921	0.260710351	0.074048235	3.520817898	0.000430218	0.001578344	TRUE	FALSE	FALSE
COPB1	13771.12277	-0.23965548	0.064339968	-3.724830583	0.000195446	0.000770144	TRUE	FALSE	FALSE
PALLD	12028.70905	-0.610760123	0.056115913	-10.88390253	1.38E-27	6.30E-26	TRUE	FALSE	FALSE
SPCS3	12296.16261	0.19779325	0.047302928	4.181416659	2.90E-05	0.000133671	TRUE	FALSE	FALSE
SERGEF	580.9267744	0.265521232	0.095717106	2.774020684	0.005536816	0.015743533	TRUE	FALSE	FALSE
TPH1	10.08038061	1.680009392	0.672765411	2.49716969	0.012518903	0.032256598	TRUE	TRUE	TRUE
E2F8	2229.906267	-0.33808853	0.059477492	-5.684310465	1.31E-08	1.00E-07	TRUE	FALSE	FALSE
DCTD	4356.987831	0.113743794	0.048266518	2.356577579	0.018444215	0.045132619	TRUE	FALSE	FALSE
SOX15	1020.029337	-1.482804199	0.098433311	-15.06404871	2.79E-51	4.03E-49	TRUE	TRUE	FALSE
FAM64A	984.5466999	0.481315084	0.0793988	6.061994413	1.34E-09	1.19E-08	TRUE	FALSE	FALSE
PLD2	5285.127806	-0.168459929	0.044714768	-3.767433834	0.000164934	0.000658186	TRUE	FALSE	FALSE
CD68	225.3718983	-0.648957457	0.130517995	-4.97216846	6.62E-07	3.96E-06	TRUE	FALSE	FALSE
FXR2	4260.295869	-0.269107203	0.047380596	-5.679692257	1.35E-08	1.03E-07	TRUE	FALSE	FALSE
KIF1C	5301.396506	0.260490911	0.053587166	4.861069033	1.17E-06	6.72E-06	TRUE	FALSE	FALSE
MPDU1	5375.507394	-0.219424738	0.064928904	-3.379461623	0.000726279	0.002527959	TRUE	FALSE	FALSE
PHF20L1	1652.105777	0.249961979	0.074869538	3.338633905	0.000841914	0.002894844	TRUE	FALSE	FALSE
ILF3	48997.52516	-0.276865086	0.040942803	-6.762240634	1.36E-11	1.54E-10	TRUE	FALSE	FALSE
SLC44A2	34057.5444	-0.414010388	0.044097145	-9.388598433	6.08E-21	1.69E-19	TRUE	FALSE	FALSE
CDKN2D	477.458525	0.549954868	0.110700339	4.967960085	6.77E-07	4.05E-06	TRUE	FALSE	FALSE
MTUS1	23165.87549	-0.435031488	0.043127526	-10.08709594	6.30E-24	2.25E-22	TRUE	FALSE	FALSE
BCL2L2	3305.081357	-0.261017903	0.05173885	-5.044911178	4.54E-07	2.79E-06	TRUE	FALSE	FALSE
AJUBA	9630.340433	-0.464282125	0.056815291	-8.171781193	3.04E-16	5.55E-15	TRUE	FALSE	FALSE
DTD2	480.0784193	0.614127765	0.104422225	5.881197828	4.07E-09	3.34E-08	TRUE	FALSE	FALSE
HEATR5A	1801.437206	0.24422752	0.077163207	3.165077383	0.001550417	0.005030462	TRUE	FALSE	FALSE
FOXA1	8.605462712	2.733211057	0.793307592	3.445335812	0.00057035	0.002028532	TRUE	TRUE	TRUE
SNX6	5909.001036	0.18871803	0.050843406	3.711750391	0.000205831	0.00080825	TRUE	FALSE	FALSE
EAPP	4825.688818	-0.347525923	0.054033925	-6.431624628	1.26E-10	1.28E-09	TRUE	FALSE	FALSE
NRL	111.2597485	-0.614946805	0.209256528	-2.938722207	0.003295683	0.009936792	TRUE	FALSE	FALSE
NEDD8	8148.721642	0.111985863	0.044518564	2.515486856	0.011886811	0.030830659	TRUE	FALSE	FALSE
TEP1	2256.256481	0.258515933	0.062780128	4.117798728	3.83E-05	0.000172586	TRUE	FALSE	FALSE
QRICH2	65.50500689	1.173849468	0.271620367	4.321654819	1.55E-05	7.49E-05	TRUE	FALSE	FALSE
FOXJ1	2025.294796	-0.182820762	0.063449409	-2.881362742	0.003959597	0.011706433	TRUE	FALSE	FALSE
RHBDF2	1900.124191	0.404626473	0.068397534	5.915804962	3.30E-09	2.76E-08	TRUE	FALSE	FALSE
MAP7D3	2695.160845	-0.46592396	0.062668475	-7.434742215	1.05E-13	1.48E-12	TRUE	FALSE	FALSE
ASH2L	7291.142613	-0.299097202	0.05351342	-5.589199861	2.28E-08	1.70E-07	TRUE	FALSE	FALSE
CHRNA10	55.70706304	0.844145044	0.304667388	2.770710216	0.005593418	0.015882314	TRUE	FALSE	FALSE
SGO1	2060.462289	-0.202730643	0.065028983	-3.117542884	0.001823654	0.005820723	TRUE	FALSE	FALSE
KLF16	1439.947264	0.314901156	0.081841647	3.847688386	0.000119238	0.000490825	TRUE	FALSE	FALSE
TMEM8A	2717.64205	0.262708198	0.067114815	3.9143101	9.07E-05	0.000380976	TRUE	FALSE	FALSE
CBFA2T3	55.35004833	-0.78422827	0.333708262	-2.350041515	0.018771317	0.045795541	TRUE	FALSE	FALSE
GAMT	2372.737901	0.182639662	0.067580959	2.702531361	0.006881369	0.019152408	TRUE	FALSE	FALSE
PUDP	812.4582995	0.204573779	0.088284541	2.31720952	0.020492321	0.04946707	TRUE	FALSE	FALSE
ERMARD	247.797652	1.166237652	0.463617872	2.515514873	0.011885866	0.030830659	TRUE	FALSE	FALSE
STARD8	1186.42344	-0.644487602	0.07262279	-8.874453927	7.03E-19	1.61E-17	TRUE	FALSE	FALSE
GDPD2	950.0009721	-0.728416235	0.100993561	-7.212501768	5.49E-13	7.26E-12	TRUE	FALSE	FALSE
SAT1	10411.11038	-0.589860655	0.147802944	-3.99085862	6.58E-05	0.000283603	TRUE	FALSE	FALSE
GNL3L	5166.846106	-0.237514876	0.060665329	-3.915166696	9.03E-05	0.00037986	TRUE	FALSE	FALSE
SH3BP4	14145.60921	-0.916509489	0.055357349	-16.55623881	1.44E-61	3.92E-59	TRUE	FALSE	FALSE
DOCK6	4707.700479	-0.125430961	0.050811417	-2.468558626	0.013565843	0.03453062	TRUE	FALSE	FALSE
ECSIT	3457.184794	-0.727975862	0.064621649	-11.2652009	1.95E-29	9.78E-28	TRUE	FALSE	FALSE
LDLR	6045.860184	-0.422041179	0.061203902	-6.895658096	5.36E-12	6.39E-11	TRUE	FALSE	FALSE
ELOF1	2576.363296	0.232813082	0.067188997	3.465047737	0.000530137	0.001900436	TRUE	FALSE	FALSE
NECTIN2	13275.28781	-0.197326204	0.047823399	-4.126143465	3.69E-05	0.000167	TRUE	FALSE	FALSE
TOMM40	9143.202741	-0.390401083	0.052287966	-7.466365817	8.24E-14	1.18E-12	TRUE	FALSE	FALSE
XPO7	11973.38584	-0.250460389	0.05422326	-4.619058107	3.85E-06	2.06E-05	TRUE	FALSE	FALSE
SAFB2	4015.596674	-0.24060169	0.060436385	-3.981073488	6.86E-05	0.000294603	TRUE	FALSE	FALSE
ATP8B3	66.13171403	-0.707033877	0.254462405	-2.778539631	0.005460385	0.015545733	TRUE	FALSE	FALSE
BST2	4318.758252	0.416543355	0.077537567	5.372148929	7.78E-08	5.36E-07	TRUE	FALSE	FALSE
USHBP1	2885.580763	-0.56925876	0.058780024	-9.68456155	3.51E-22	1.07E-20	TRUE	FALSE	FALSE
COLGALT1	44111.84478	0.205110279	0.055546581	3.692581502	0.000221989	0.000866191	TRUE	FALSE	FALSE
DDA1	5696.585161	-0.398786823	0.058861002	-6.775060071	1.24E-11	1.41E-10	TRUE	FALSE	FALSE
MRPL34	3167.677049	0.312858491	0.066607162	4.697069821	2.64E-06	1.44E-05	TRUE	FALSE	FALSE
LSM7	3825.091238	-0.263976796	0.062690968	-4.2107628	2.55E-05	0.000118616	TRUE	FALSE	FALSE
SNX9	8238.899633	-0.362018991	0.051477134	-7.032617437	2.03E-12	2.52E-11	TRUE	FALSE	FALSE
RTN4IP1	393.1925212	0.436978955	0.113913241	3.836068134	0.00012502	0.000512556	TRUE	FALSE	FALSE
QRSL1	1446.594755	-0.346335166	0.072614316	-4.769516302	1.85E-06	1.03E-05	TRUE	FALSE	FALSE
C6orf203	390.9700052	0.393205021	0.107592404	3.654579768	0.000257604	0.000993363	TRUE	FALSE	FALSE
RSPH3	730.0647194	0.353596275	0.086238606	4.100208627	4.13E-05	0.000185055	TRUE	FALSE	FALSE
MLLT1	10766.7851	-0.12878562	0.051649398	-2.493458274	0.012650545	0.032546403	TRUE	FALSE	FALSE
ACTN4	46801.88246	-0.293132811	0.042576007	-6.884929612	5.78E-12	6.85E-11	TRUE	FALSE	FALSE
EPO	1166.37022	-0.623596527	0.081206404	-7.67915455	1.60E-14	2.47E-13	TRUE	FALSE	FALSE
ARPC1B	6215.292799	0.352708583	0.056976822	6.190387101	6.00E-10	5.55E-09	TRUE	FALSE	FALSE
CACNG6	118.4441312	0.508157203	0.191212854	2.657547301	0.007871154	0.021495444	TRUE	FALSE	FALSE
ZSWIM6	803.0097454	0.432601926	0.078521295	5.509358031	3.60E-08	2.59E-07	TRUE	FALSE	FALSE
KLHDC7B	13.99256247	-4.16510243	0.958734884	-4.344373505	1.40E-05	6.83E-05	TRUE	TRUE	TRUE
PXDN	11365.63649	-0.449510556	0.054605077	-8.2320286	1.84E-16	3.43E-15	TRUE	FALSE	FALSE
SSBP4	3438.459053	0.216531372	0.062359598	3.472302262	0.000516015	0.001853275	TRUE	FALSE	FALSE
GDF15	15546.82769	-1.166988207	0.065128466	-17.91825115	8.50E-72	3.76E-69	TRUE	FALSE	FALSE
PGPEP1	3020.210452	0.278114384	0.067932038	4.094009121	4.24E-05	0.00018941	TRUE	FALSE	FALSE
KIAA1683	96.21649731	1.954591286	0.221765178	8.81378808	1.21E-18	2.72E-17	TRUE	TRUE	TRUE
LSM4	12121.00227	0.245763142	0.05059323	4.857629024	1.19E-06	6.83E-06	TRUE	FALSE	FALSE
JUND	8623.464729	-0.150449594	0.06488137	-2.318841203	0.020403648	0.049288054	TRUE	FALSE	FALSE
TRPM4	1654.350538	0.325327525	0.065615579	4.958083567	7.12E-07	4.25E-06	TRUE	FALSE	FALSE
CRB3	1591.186158	-0.185516656	0.063228571	-2.934063697	0.003345555	0.010064822	TRUE	FALSE	FALSE
CAMSAP1	3923.926165	-0.148901901	0.062626598	-2.377614386	0.017425038	0.042994983	TRUE	FALSE	FALSE
ZBTB46	1202.784501	0.185788192	0.071038906	2.615301971	0.00891486	0.023989592	TRUE	FALSE	FALSE
HELZ2	2895.213877	0.374349816	0.065940025	5.6771258	1.37E-08	1.04E-07	TRUE	FALSE	FALSE
TNNT3	1793.026497	-0.3237161	0.073354507	-4.413036278	1.02E-05	5.12E-05	TRUE	FALSE	FALSE
H19	1189793.8	-0.34278219	0.054077756	-6.338691089	2.32E-10	2.28E-09	TRUE	FALSE	FALSE
COL5A1	8516.780225	-0.370418891	0.06289084	-5.889870256	3.86E-09	3.18E-08	TRUE	FALSE	FALSE
TUBGCP2	7716.214162	-0.228164602	0.053284906	-4.281974405	1.85E-05	8.84E-05	TRUE	FALSE	FALSE
HBZ	267.9549812	-1.832282918	0.182888341	-10.01858788	1.26E-23	4.42E-22	TRUE	TRUE	TRUE
PAK4	10181.63618	-0.192636676	0.061870356	-3.113553718	0.001848489	0.005888806	TRUE	FALSE	FALSE
CEP85	30074.99482	-0.391240522	0.041604444	-9.403815708	5.26E-21	1.47E-19	TRUE	FALSE	FALSE
LAMA5	76023.1413	-0.151349924	0.06096998	-2.482367922	0.013051244	0.033412759	TRUE	FALSE	FALSE
OSBPL2	3677.286073	-0.287033604	0.04880044	-5.881783158	4.06E-09	3.33E-08	TRUE	FALSE	FALSE
ADRM1	6109.103286	-0.151263572	0.056370026	-2.683404313	0.007287683	0.020126568	TRUE	FALSE	FALSE
POMT1	8900.511047	-0.457187682	0.050939297	-8.975146976	2.83E-19	6.78E-18	TRUE	FALSE	FALSE
CHMP2A	5501.959095	-0.146214139	0.056126697	-2.605072926	0.009185471	0.024629971	TRUE	FALSE	FALSE
UBE2M	6312.878976	-0.190472823	0.046282076	-4.115477071	3.86E-05	0.000174101	TRUE	FALSE	FALSE
YIPF2	6223.130946	-0.29871122	0.06324331	-4.723206648	2.32E-06	1.28E-05	TRUE	FALSE	FALSE
ATG4D	1370.770173	0.361857163	0.069116832	5.235441966	1.65E-07	1.07E-06	TRUE	FALSE	FALSE
EIF2S3	14113.04375	-0.174245609	0.050099619	-3.477982711	0.000505203	0.001820015	TRUE	FALSE	FALSE
TMEM160	953.2688522	0.277763895	0.089435367	3.105750029	0.001897971	0.006027596	TRUE	FALSE	FALSE
ZC3H4	5641.896451	0.149665719	0.059047108	2.534683306	0.011254903	0.0293975	TRUE	FALSE	FALSE
MAP3K10	2150.599059	0.199958745	0.065365417	3.059090797	0.002220099	0.006959497	TRUE	FALSE	FALSE
ARHGEF16	2248.645901	-0.272210719	0.05573198	-4.884282197	1.04E-06	6.02E-06	TRUE	FALSE	FALSE
SESN2	8704.376553	-0.532451426	0.057603021	-9.243463491	2.39E-20	6.23E-19	TRUE	FALSE	FALSE
SMPDL3B	350.6690776	-0.413545995	0.142666365	-2.898693013	0.003747216	0.01114809	TRUE	FALSE	FALSE
ATPIF1	3619.057829	-0.181993219	0.059972686	-3.034601788	0.002408535	0.007490278	TRUE	FALSE	FALSE
THEMIS2	55.80869091	1.115960434	0.295192619	3.780448298	0.000156546	0.000629025	TRUE	FALSE	FALSE
CLIP1	7614.043111	0.154129705	0.060231421	2.558958454	0.010498629	0.027666847	TRUE	FALSE	FALSE
CCDC62	114.0284565	-0.480338595	0.201481281	-2.384035838	0.017123935	0.042354612	TRUE	FALSE	FALSE
HIP1R	3131.868737	0.220166843	0.057953656	3.799015562	0.000145272	0.00058743	TRUE	FALSE	FALSE
ZNF317	2712.911743	-0.143560525	0.058369799	-2.459500095	0.013913066	0.035317383	TRUE	FALSE	FALSE
PPAN	3032.606902	-0.274172085	0.057241217	-4.789766901	1.67E-06	9.36E-06	TRUE	FALSE	FALSE
EIF3G	12074.52779	-0.209648423	0.058275091	-3.597564894	0.00032121	0.001213607	TRUE	FALSE	FALSE
DNMT1	27464.18289	-0.546239997	0.057076261	-9.570353629	1.07E-21	3.13E-20	TRUE	FALSE	FALSE
SLC6A8	46702.51136	-0.563952035	0.054526851	-10.34264821	4.52E-25	1.73E-23	TRUE	FALSE	FALSE
PNCK	21577.80736	-0.436893815	0.057524679	-7.59489353	3.08E-14	4.63E-13	TRUE	FALSE	FALSE
DUSP9	1940.88815	-0.660773058	0.073792145	-8.954517505	3.41E-19	8.07E-18	TRUE	FALSE	FALSE
MPP1	1352.090381	0.570027286	0.069098703	8.249464364	1.59E-16	2.98E-15	TRUE	FALSE	FALSE
ZNF331	4094.532115	-0.55381063	0.063513492	-8.719574545	2.79E-18	6.15E-17	TRUE	FALSE	FALSE
LRP3	401.5711234	0.916424022	0.12238635	7.48795944	7.00E-14	1.02E-12	TRUE	FALSE	FALSE
C12orf65	1328.032494	-0.167913563	0.071901655	-2.335322632	0.019526573	0.047394544	TRUE	FALSE	FALSE
UBE4B	7152.489668	-0.313677414	0.060454822	-5.188625183	2.12E-07	1.36E-06	TRUE	FALSE	FALSE
CASZ1	514.0137607	-0.454503779	0.10925318	-4.160096576	3.18E-05	0.000145627	TRUE	FALSE	FALSE
HABP4	753.358256	0.481192804	0.083813995	5.741198759	9.40E-09	7.35E-08	TRUE	FALSE	FALSE
SLC35D2	1679.722023	0.578987219	0.068297873	8.477382862	2.30E-17	4.72E-16	TRUE	FALSE	FALSE
PRRG1	404.1211914	0.382079557	0.114806856	3.328020389	0.000874655	0.002995791	TRUE	FALSE	FALSE
POLN	182.5631217	0.443194021	0.160584919	2.759873235	0.005782379	0.016366407	TRUE	FALSE	FALSE
ULBP2	251.6431501	0.532520978	0.136008201	3.915359337	9.03E-05	0.000379636	TRUE	FALSE	FALSE
AKAP12	160.2081803	0.455206753	0.171460902	2.654872036	0.00793385	0.021646191	TRUE	FALSE	FALSE
SYNE1	212.1718862	-0.996018581	0.153451726	-6.490761686	8.54E-11	8.82E-10	TRUE	FALSE	FALSE
ULBP3	516.3765496	0.663322224	0.096736603	6.856993132	7.03E-12	8.25E-11	TRUE	FALSE	FALSE
LATS1	3073.223171	-0.497043313	0.083159148	-5.977013042	2.27E-09	1.94E-08	TRUE	FALSE	FALSE
EPS8L1	5439.953986	-0.899694567	0.059074902	-15.22972606	2.25E-52	3.47E-50	TRUE	FALSE	FALSE
ZNF341	9923.364066	-0.675541599	0.063707386	-10.6038191	2.86E-26	1.20E-24	TRUE	FALSE	FALSE
GGT7	4180.246483	0.363648891	0.052953436	6.867333268	6.54E-12	7.70E-11	TRUE	FALSE	FALSE
ARHGEF9	590.047464	0.272457849	0.097894989	2.783164419	0.005383152	0.01534944	TRUE	FALSE	FALSE
GSE1	75039.90046	-0.409145856	0.046694868	-8.76211612	1.92E-18	4.27E-17	TRUE	FALSE	FALSE
CHMP1A	12297.72132	0.168464099	0.052794152	3.190961353	0.001418002	0.004641481	TRUE	FALSE	FALSE
SH3BGRL	1797.093328	0.860213729	0.073685665	11.6740988	1.73E-31	9.76E-30	TRUE	FALSE	FALSE
COX7B	4241.964934	0.260169488	0.060857281	4.27507576	1.91E-05	9.09E-05	TRUE	FALSE	FALSE
RLIM	8908.65799	-0.241426443	0.057927699	-4.167720207	3.08E-05	0.000141287	TRUE	FALSE	FALSE
TRAF3	2241.549801	-0.24445126	0.065939101	-3.707227656	0.000209541	0.000822025	TRUE	FALSE	FALSE
HAUS8	1856.876056	-0.413545446	0.059335991	-6.969554849	3.18E-12	3.89E-11	TRUE	FALSE	FALSE
MRPS25	3803.351895	0.225743795	0.048209081	4.682599051	2.83E-06	1.54E-05	TRUE	FALSE	FALSE
SH3BP5	53367.31572	-0.287003713	0.049566941	-5.790224484	7.03E-09	5.61E-08	TRUE	FALSE	FALSE
HACL1	5256.967484	-0.360040964	0.067376018	-5.343755454	9.10E-08	6.21E-07	TRUE	FALSE	FALSE
CAPN7	6533.613539	-0.625994995	0.068082965	-9.1945907	3.76E-20	9.70E-19	TRUE	FALSE	FALSE
SLC6A6	9298.247558	-0.229044034	0.052954279	-4.325316793	1.52E-05	7.38E-05	TRUE	FALSE	FALSE
KCNC3	2340.927321	0.446782419	0.065249708	6.847270799	7.53E-12	8.78E-11	TRUE	FALSE	FALSE
NR1H2	3192.146106	-0.298789725	0.058474587	-5.109736385	3.23E-07	2.02E-06	TRUE	FALSE	FALSE
KIF3A	1911.208875	0.419102465	0.069129207	6.062596192	1.34E-09	1.19E-08	TRUE	FALSE	FALSE
MGAT1	13404.38425	0.202692415	0.054218206	3.738456652	0.000185153	0.00073256	TRUE	FALSE	FALSE
AOC3	88.43800212	0.542023125	0.230413312	2.352395005	0.018652955	0.045555868	TRUE	FALSE	FALSE
ACLY	29813.79584	-0.250816252	0.0481706	-5.206832583	1.92E-07	1.24E-06	TRUE	FALSE	FALSE
ANKHD1	21566.81479	-0.164206616	0.052028133	-3.15611204	0.001598874	0.005165477	TRUE	FALSE	FALSE
NDFIP1	5216.675783	0.516468582	0.053127481	9.721307546	2.45E-22	7.61E-21	TRUE	FALSE	FALSE
EXOC4	6296.462908	-0.252858317	0.050137688	-5.043278382	4.58E-07	2.81E-06	TRUE	FALSE	FALSE
ACAP3	1366.832504	0.58020024	0.073555471	7.88792776	3.07E-15	5.09E-14	TRUE	FALSE	FALSE
C1orf159	1688.915603	-0.334750823	0.074199807	-4.51147837	6.44E-06	3.33E-05	TRUE	FALSE	FALSE
ANO1	61.17544364	-1.274806576	0.297894117	-4.279394935	1.87E-05	8.93E-05	TRUE	TRUE	FALSE
THOC6	7147.385828	-0.626394049	0.05130778	-12.20855886	2.80E-34	1.82E-32	TRUE	FALSE	FALSE
IL13RA1	2845.743084	0.250751267	0.067640804	3.707100615	0.000209646	0.000822279	TRUE	FALSE	FALSE
CKMT2	300.1190048	-0.342922134	0.120060312	-2.856248893	0.004286789	0.01253194	TRUE	FALSE	FALSE
ZCCHC9	3730.644082	0.318995137	0.072385437	4.406896596	1.05E-05	5.25E-05	TRUE	FALSE	FALSE
TOP2A	28243.33041	0.203761719	0.064287604	3.169533559	0.001526838	0.004960277	TRUE	FALSE	FALSE
KHDRBS3	197.1196772	0.616634499	0.145767111	4.23027179	2.33E-05	0.000109584	TRUE	FALSE	FALSE
CHD1L	7173.69395	0.164207726	0.052752386	3.112801853	0.001853204	0.00590106	TRUE	FALSE	FALSE
PEX11B	2292.373054	0.232310752	0.065604038	3.541104458	0.000398456	0.001472155	TRUE	FALSE	FALSE
FMO5	54.07995636	0.943430525	0.294321372	3.205443486	0.001348545	0.004436938	TRUE	FALSE	FALSE
PIAS3	4415.856575	0.242455286	0.04771178	5.081665089	3.74E-07	2.32E-06	TRUE	FALSE	FALSE
PRKAB2	18200.30917	-0.547311298	0.042053373	-13.01468258	1.01E-38	8.57E-37	TRUE	FALSE	FALSE
CHSY1	7041.022785	-0.544830826	0.054749815	-9.951281622	2.49E-23	8.48E-22	TRUE	FALSE	FALSE
